,Maranhão - Produção de Cimento (t),Maranhão - Depósito Poupança (R$),Maranhão - IDH Educacao,Maranhão - IDH Renda,Maranhão - Desemprego,Maranhão - Consumo de Cimento (t),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Maranhão- custo m2 (R$),Goiais-Maranhão - value,Maranhão - IDH,Maranhão - PIB - Estadual,Maranhão - PIB - Construção Civil,Maranhão - PIB - Per Capita,Maranhão - PIB - Preços de Mercado,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%),Maranhão - IDH Longevidade
2017-12,33.56205939532764,5235875.41568894,0.6903647899901538,0.6063340688971324,12.330611498952877,74.061,2.473866206082048,1004.912713053183,1266.4061647250544,26.989087656593377,23.103180393136096,80.26032193221843,1.910937163042037,24403.19297240378,0.3776708826845323,0.6771908895653557,52141097.445327856,2563088.730078752,6.2200444275149644,40663649.961539656,3084455.3456781586,7774175.356668091,262.0303069697644,10905729.964166576,0.5118095547455561,3.422348531706023,0.3656492538346034,0.3672792049521601,-5909.074373680363,2.284012403287865,198.691438329256,199067057.8953033,420.14927894675606,0.6040080269231933,0.7438620732847234
2018-1,32.96668570276908,5253207.40003543,0.690409299011064,0.6062734679803291,12.3188366594088,64.818,2.527162909378751,1005.0537695182392,1215.0367661145067,26.616180090622034,23.276525248756524,82.83909593627719,1.6231418910447932,24500.88238960083,0.3785085888079808,0.677136280401477,52134683.26498426,2563398.666808904,6.219897125929379,40660595.6477202,3083445.1988071734,7771953.540587035,260.5342595002991,10591953.536246669,0.5005214276758065,3.407685633333908,0.3696733376163027,0.359951630964679,-7507.112082157307,2.294901938999484,199.17116486952867,199141077.18729573,421.26177274279706,0.4798858738803947,0.7437212486223789
2018-2,32.44635229326381,5262498.728807989,0.6904502785490265,0.6061997821316952,12.309302046347836,44.254,2.686540051911184,1005.2848925117836,1180.546332300657,26.363901222553327,23.42497359288964,84.7752456173454,1.3965225402931951,24597.62202476248,0.3785923682272503,0.6770691310105791,52096883.21732294,2564826.854884941,6.218314579719735,40647570.33356372,3088099.5088970666,7769100.068513057,259.032492011999,10061031.180200648,0.4906301391980058,3.374006833007986,0.3678170211034027,0.3566771125869745,-6365.607522997055,2.2942193420185,199.8725029340304,199211473.5675211,422.2426077364675,0.6233855032154204,0.7435297429301242
2018-3,32.12612036105472,5271790.057580548,0.6904912580869892,0.6061260962830614,12.29976743328687,52.169,2.656589825655158,1005.6901772392292,1175.740394036938,26.359706550212746,23.529572711983743,85.31908275092147,1.3697723219826048,24693.13297573881,0.3786686220724941,0.6770019816196812,52059083.16966162,2566255.042960978,6.216732033510089,40634545.01940725,3097484.541540848,7766246.596439078,257.24728226857326,9913724.971357465,0.5232126003004083,3.338338493268379,0.3683207687170368,0.3495024706940896,-6480.507442523628,2.2880364237022737,200.5738409985321,199281869.9477465,423.1636874509773,0.5637820432387992,0.7433382372378694
2018-4,31.69226485513392,5281081.386353107,0.6905322376249519,0.6060524104344275,12.290232820225905,53.399,2.60767173498325,1006.1583480062064,1162.2560190836768,26.200228911359595,23.4885465762738,85.90370603224157,1.2654277287129776,24790.9293213968,0.3787370997923547,0.6769348322287834,52021283.1220003,2567683.231037015,6.215149487300445,40621519.70525078,3109183.610087583,7763393.124365101,256.48358934037594,9759929.249245623,0.515815979242938,3.2744690652552726,0.3659433206644214,0.3395277178203111,-5470.865705466022,2.2785452626718063,201.27517906303385,199352266.32797185,424.02836190752186,0.5678789637407077,0.7431467315456147
2018-5,31.59005001443446,5290372.715125667,0.6905732171629144,0.6059787245857936,12.28069820716494,45.364,2.583019149630047,1006.6109599612208,1191.0677714957362,26.248716940538177,23.33919120012292,84.92191582065638,1.3821354853486272,24897.788471034804,0.3789077435736022,0.6768676828378855,51983483.07433898,2569111.4191130525,6.213566941090799,40608494.39109431,3119509.8303256864,7760539.652291123,256.5975200727647,9718317.43232662,0.52140209156142,3.1945615117047303,0.3622852915238501,0.3254327923342447,-3673.4527105981465,2.263363965667075,201.74938937140732,199422662.70819715,424.8958664057337,0.5499766318428432,0.74295522585336
2018-6,31.53525105638748,5299664.043898226,0.690614196700877,0.6059050387371597,12.271163594103973,67.103,2.680359829358079,1006.66420577197,1260.3734083875502,26.419342816276927,23.086283730802943,82.8778021425835,1.6064876418619225,25004.233742670203,0.3789622073488329,0.6768005334469875,51945683.02667766,2570539.60718909,6.211984394881155,40595469.07693783,3133657.088082654,7757686.180217145,259.9138036207247,9737284.14108045,0.5229599052733115,3.1138061153920007,0.3628244523982531,0.3206049076093145,-748.3523814090865,2.2443322394271,202.22359967978093,199493059.0884225,425.7830193027553,0.5006727306113294,0.7427637201611054
2018-7,31.44700992857829,5308955.372670785,0.6906551762388397,0.605831352888526,12.261628981043009,61.062,2.505184115601353,1006.4603195510966,1321.5398838939711,26.589040598269712,22.858066820536973,80.97282657180713,1.8333417505389984,25112.27990713939,0.3790082999363056,0.6767333840560896,51907882.97901635,2571967.795265127,6.210401848671509,40582443.76278136,3147112.783681668,7754832.708143167,264.5673977783114,9674544.562883414,0.5428312509061592,3.081673525419346,0.3648945585252806,0.3000532519420144,680.1816531338795,2.2152710819180843,202.6978099881545,199563455.46864787,426.7837260619375,0.5435288427486608,0.7425722144688507
2018-8,31.43766879637993,5318246.701443344,0.6906961557768023,0.6057576670398921,12.252094367982044,73.445,2.26265187065564,1006.0189345337,1370.1974007763552,26.90208640505308,22.707142549236117,78.794074462508,2.1146201745479383,25218.30970448417,0.380169125001105,0.6766662346651917,51870082.93135503,2573395.983341164,6.2088193024618645,40569418.44862489,3161173.374352864,7751979.236069188,267.07747396933985,9671877.616336772,0.6161288722138691,3.0650959281622696,0.3657658514233124,0.2957038398442303,2763.919661232488,2.182490373260064,203.19788546332487,199633851.84887323,427.8010992018258,0.5845201125904662,0.7423807087765959
2018-9,31.38618672237932,5327538.030215903,0.6907371353147649,0.6056839811912582,12.242559754921077,69.471,2.25504838182256,1005.6350987199374,1364.3453977293225,26.97026168953831,22.727218548418183,78.5689181701765,2.1603226723905435,25328.342273858736,0.3810379358683399,0.6765990852742938,51832282.88369371,2574824.1714172014,6.20723675625222,40556393.134468414,3175922.8316069064,7749125.763995211,271.8585814809284,9603900.901068036,0.6740366051135752,3.039353890716323,0.3852201759804345,0.308341137605073,4007.361037620176,2.152733596601701,203.69796093849527,199704248.2290986,428.7453804921202,0.5529765291983869,0.7421892030843412
2018-10,31.263827055224628,5336829.358988463,0.6907781148527274,0.6056102953426243,12.23302514186011,83.004,1.8225324261559508,1005.605536795234,1347.9199328356806,27.031974955537837,22.901459510952204,79.06589806205633,2.135453318621426,25439.05042817912,0.381914951716463,0.6765319358833959,51794482.83603239,2576252.359493239,6.2056542100425744,40543367.82031194,3198368.2411919544,7746272.291921233,274.51283304792724,10174872.283226963,0.7177542561347128,2.996889963775719,0.4151525802856482,0.3141753154888939,4174.914508493512,2.10797519196202,204.19803641366565,199774644.60932392,429.6253872306468,0.4991076724216306,0.7419976973920865
2018-11,30.867237527499448,5346120.687761022,0.6908190943906901,0.6055366094939905,12.223490528799148,77.332,1.8202903314799088,1005.5722332526165,1311.383402000911,26.93071008410208,23.14596927780139,80.6600507559046,2.0216847809165337,25548.08652829672,0.383208561033201,0.6764647864924981,51756682.78837107,2577680.547569276,6.20407166383293,40530342.50615547,3217793.214559772,7743418.819847254,274.9274765390835,10893441.955257,0.7723522886923776,2.9632487708984088,0.4341143590809063,0.3212989509448,5007.894545671494,2.054724183351228,204.5347725127917,199845040.98954928,430.42970092860713,0.5578540476393075,0.7418061916998318
2018-12,30.465612824218848,5355412.016533582,0.6908600739286528,0.6054629236453566,12.21395591573818,58.591,2.225856583198351,1005.8110301510176,1252.040501303812,26.63257823896878,23.386325221103853,83.1722729196822,1.795510830674259,25662.905157396497,0.3845191621921605,0.6763976371016002,51718882.74070975,2579108.735645313,6.202489117623284,40517317.191999,3233139.491150345,7740565.347773276,275.2862133078289,11294362.972876793,0.8188839179929231,2.938027746934826,0.4462102421398145,0.3517183793100564,6196.877278409354,2.0126469916832392,204.87150861191773,199915437.36977464,431.1147626085431,0.4970230904665642,0.7416146860075771
2019-1,30.24370246723307,5364703.34530614,0.6909010534666153,0.6053892377967227,12.204421302677217,70.66,2.1792212952958327,1005.8307676672856,1218.1688478399503,26.53415085406919,23.60041355273688,84.688721191629,1.667360547090622,25794.170974067038,0.3858596591059793,0.6763304877107023,51681082.69304843,2580536.9237213503,6.20090657141364,40504291.87784252,3241680.9411420235,7737711.875699298,275.0773407155792,11053032.574638758,0.8964654073710557,2.950255303566647,0.4625053223582739,0.3530778978870197,4628.979909058911,1.984242274075146,205.2082447110438,199985833.75,432.3118860904052,0.4536031596049339,0.7414231803153224
2019-2,29.92111668686477,5483930.900468465,0.6908018190231806,0.605331580507304,12.190661184823714,50.796,2.3711886838624445,1005.7364252375525,1156.7765282223097,26.392884178612515,23.784063779026503,86.29071161457212,1.5102334032972156,25938.630579404893,0.3869977472167179,0.6761966277691167,51640214.66140889,2582402.866292886,6.200663720132209,40498884.86636842,3253557.2864584737,7733993.9752234975,272.34344383498,10560449.228493111,0.9613539894886018,2.9616566101002944,0.492198592675812,0.363540940595364,5916.697911939956,1.962208936108535,205.6027092868512,200071297.0347222,433.0971481604692,0.374744071408169,0.7411839619843779
2019-3,29.770992279220824,5603158.455630789,0.6907025845797459,0.6052739232178852,12.176901066970212,47.834,2.680645739603238,1005.986229125747,1114.5671743776034,26.329712418223497,23.873069079493064,87.09208315285277,1.3867927465009344,26094.590182511227,0.388142463289388,0.676062767827531,51599346.62976934,2584268.808864421,6.200420868850777,40493477.854894325,3266404.0455201,7730276.074747696,267.36652869554604,10403101.036288377,0.9922348162286888,2.994382382733388,0.518818874802468,0.3734846407574057,5520.432988796697,1.9416080807058884,205.9971738626585,200156760.31944445,433.8759184279469,0.4956453878114265,0.7409447436534333
2019-4,29.642292453804338,5722386.010793112,0.6906033501363111,0.6052162659284663,12.163140949116713,45.327,2.605094064432483,1006.1930739869604,1115.6283751142837,26.36455647148108,23.83541305619076,86.80259367771431,1.3532508389308586,26273.634694241893,0.3895019664135886,0.6759289078859455,51558478.598129794,2586134.751435957,6.200178017569347,40488070.84342022,3277070.8663957147,7726558.174271896,264.7869950885037,10292765.598772297,1.0281222722573198,2.9952077985667365,0.5335376321688695,0.3643719899254779,5055.185180977277,1.9170839767672327,206.39163843846592,200242223.6041667,434.7112762957004,0.5241803612683422,0.7407055253224888
2019-5,29.730852174139937,5841613.565955437,0.6905041156928764,0.6051586086390476,12.149380831263212,54.032,2.371459286898004,1006.592211064886,1161.6687239993978,26.475836255023285,23.682752334973976,85.55076081730355,1.42405326669503,26450.39083185868,0.3916887463883874,0.6757950479443599,51517610.56649025,2588000.6940074926,6.199935166287916,40482663.83194612,3286496.9823831627,7722840.273796095,261.54480006258126,10294781.632050132,1.0918504238017774,3.0099180362600246,0.5740445809008098,0.3693162019411377,5539.336630210192,1.896664638848358,206.56086067824955,200327686.8888889,435.536470990692,0.4342481224547813,0.7404663069915443
2019-6,29.81855220511995,5960841.121117761,0.6904048812494417,0.6051009513496288,12.135620713409711,60.657,2.1451004289465616,1006.8807731467224,1307.8414310390929,26.59436857930316,23.42166188802536,83.72247931579922,1.3748165753934376,26635.91253667499,0.3942175896973857,0.6756611880027743,51476742.5348507,2589866.636579028,6.199692315006485,40477256.82047202,3298874.5697557754,7719122.373320294,258.6848612508291,10320775.962706486,1.0993189754324773,3.0110251669653523,0.6213386407393423,0.3773027071398842,6184.950447162058,1.8758899421225184,206.7300829180331,200413150.1736111,436.38480939825865,0.4742948418610756,0.7402270886605997
2019-7,29.823971445546025,6080068.676280085,0.6903056468060069,0.6050432940602101,12.12186059555621,67.25,1.8746499379088544,1006.6990925434718,1391.5774274656308,26.774925578249,23.130625607216608,81.45847805080284,1.3882913056858128,26829.7094619496,0.3967852170121558,0.6755273280611886,51435874.50321116,2591732.579150564,6.199449463725054,40471849.80899792,3316673.310427788,7715404.472844493,257.61365642366474,10358945.135041324,1.129155636153343,3.036188640645076,0.6254767746825313,0.3968803885128472,6076.306190415794,1.8584015680579875,206.8993051578167,200498613.4583333,437.180627179316,0.5475632504322174,0.7399878703296552
2019-8,29.888073079210688,6199296.231442409,0.6902064123625723,0.6049856367707913,12.10810047770271,70.773,1.6039562164649694,1006.2651475497528,1510.8956247003084,27.021052936563517,22.967680421213647,79.47225390338437,1.5525386381100996,27029.11849647208,0.3992454216289853,0.6753934681196031,51395006.4715716,2593598.5217220997,6.199206612443623,40466442.79752382,3339532.9760367125,7711686.572368692,256.8610697803875,10386654.273111563,1.1398350320060624,3.0354427615220856,0.6280714951608086,0.4112473840791077,6518.883661201889,1.8368841913676568,207.0924704880485,200584076.7430556,437.9061352905134,0.5163942009297142,0.7397486519987108
2019-9,29.866244542036647,6318523.786604733,0.6901071779191376,0.6049279794813726,12.094340359849207,67.01,1.6559266458300963,1005.6293112872224,1658.76577015834,27.266990189072335,22.914720839063552,78.04494800016703,1.6649989139036503,27230.85403843197,0.4017428871187623,0.6752596081780176,51354138.439932056,2595464.4642936345,6.198963761162192,40461035.78604972,3365687.4572929004,7707968.671892891,257.5360490922842,10366843.514432576,1.1526577758374856,3.032326280433432,0.6350086612279392,0.4335809238132643,6534.19896978769,1.8140248078306704,207.28563581828035,200669540.0277778,438.5542870136589,0.509922556452955,0.7395094336677662
2019-10,30.02106846559932,6437751.341767058,0.6900079434757028,0.6048703221919538,12.080580241995708,81.128,1.443480344830732,1005.2991530133868,1699.2472906667676,27.23259703962308,23.05041000820828,78.86044019829228,1.7746479781352682,27437.71206088465,0.4046211645267747,0.6751257482364319,51313270.40829251,2597330.40686517,6.198720909880761,40455628.77457561,3396904.486665922,7704250.77141709,259.99511086292523,10941263.342572829,1.1888992178340692,3.0075538083911035,0.6484238153125712,0.4614308374651361,6135.62651489552,1.8103247511179177,207.47880114851213,200755003.3125,439.156241374789,0.4670828362027695,0.7392702153368217
2019-11,29.93844256004484,6556978.896929381,0.6899087090322681,0.6048126649025349,12.066820124142208,81.737,1.3485732556755463,1005.1727831361352,1771.5960887387298,27.12395164957731,23.278455841116514,80.44668175832082,1.843589537306632,27651.325327406263,0.4075859144057316,0.6749918882948464,51272402.37665296,2599196.349436706,6.1984780585993295,40450221.76310152,3425370.5887917643,7700532.870941289,262.84344086418434,11652145.667877082,1.1803986463970102,2.995976017764907,0.6639459805518665,0.4809638474333891,6503.475784678591,1.810689208343592,207.78167552938635,200840466.59722224,439.7046629675335,0.4414935563658442,0.7390309970058772
2019-12,29.962768059009637,6676206.452091705,0.6898094745888333,0.6047550076131162,12.053060006288709,76.841,1.2786253329581996,1005.2518046817576,1841.3645326229653,26.88734258195357,23.50274032250561,82.65716709960465,1.682339896178026,27873.404185323787,0.4108590678583363,0.6748580283532607,51231534.34501342,2601062.292008241,6.198235207317899,40444814.751627415,3449617.415091537,7696814.970465488,265.15919818250103,11950059.27689198,1.202625124119571,2.9967059652312025,0.6762702364056034,0.4880707035029974,6710.139809282732,1.7951280687733866,208.08454991026056,200925929.88194448,440.26212872461696,0.3713694141213152,0.7387917786749326
2020-1,29.695558031737843,6795434.00725403,0.6897102401453986,0.6046973503236974,12.039299888435206,70.502,1.2320508776133463,1005.4623074503572,1844.2969647994776,26.55494732727557,23.753523699812487,85.4504449433031,1.4447589356324808,28100.38972028134,0.4139853573516792,0.6747241684116752,51190666.31337387,2602928.234579777,6.197992356036468,40439407.74015331,3481705.6007766603,7693097.069989687,266.4676439615855,11653487.832717812,1.2222336051272034,3.042536396599222,0.6928135217641951,0.4780868565346471,4984.273772200346,1.7837222660281933,208.3874242911348,201011393.1666667,441.8708004904564,0.2369589962530149,0.7385525603439881
2020-2,29.68624930375761,6713670.089549699,0.6894353177222576,0.6046268757049376,12.022864287447977,58.174,1.2072641905765522,1005.6218959490332,1950.776969279648,26.54640827466679,23.90861521028744,86.27253855510956,1.3404314687311611,28332.53844131563,0.4173216179342037,0.6745402605966121,51104089.41413292,2603772.0047538048,6.196463666749941,40422926.29293171,3516656.80317364,7688496.775112735,267.3818721659221,10332467.050545955,1.2657379352792728,3.111848472366085,0.6994082193998664,0.4968243101177078,6490.848993717848,1.7763512522940854,208.9087339298053,201096856.4513889,443.1015275605694,0.2752092676158605,0.7384052312556849
2020-3,29.83047169172687,6631906.171845368,0.6891603952991168,0.6045564010861777,12.006428686460746,51.253,1.2026795727820172,1005.8265290602355,2092.454103937681,26.540656320177657,23.976813264668177,86.68282105317299,1.2472175902975553,28565.307755939168,0.4219895618057742,0.674356352781549,51017512.51489197,2604615.7749278327,6.194934977463415,40406444.84571012,3552321.88079006,7683896.480235783,272.3662874258806,9254946.432504756,1.3297197270360337,3.1768769737930613,0.7169917132426514,0.5276436406795595,6329.11280018142,1.7700682300548114,209.43004356847584,201182319.7361112,444.23796159256256,0.2303369759222386,0.7382579021673819
2020-4,29.89458090255692,6550142.254141037,0.6888854728759759,0.6044859264674178,11.989993085473516,55.659,1.2167113251648516,1006.0441548163008,2189.1901088898367,26.588038313503063,23.960647801720587,86.42477315406676,1.2059481979060287,28811.16581267795,0.4277716218003309,0.674172444966486,50930935.61565101,2605459.5451018605,6.193406288176888,40389963.39848852,3574318.33679274,7679296.185358832,285.607431626446,7921092.630288142,1.3210770153367604,3.1457450892318293,0.7381890794574598,0.5514832563935487,5438.685662277439,1.7717423485518018,209.95135320714635,201267783.0208333,445.3680272494975,0.1913765650219802,0.7381105730790787
2020-5,30.06332204638188,6468378.336436707,0.6886105504528349,0.604415451848658,11.973557484486284,79.011,1.247773748657437,1006.2021677016558,2211.388166705373,26.70074498793085,23.761954829079706,84.993321577417,1.31089215805673,29080.703292091854,0.4340784487800855,0.6739885371514229,50844358.716410056,2606303.315275889,6.191877598890361,40373481.95126693,3603157.44351656,7674695.890481881,297.7543699336868,8346176.75029858,1.3505721385223486,3.0465244126049784,0.7878267480042566,0.571727246976676,4325.890384068123,1.7713994319371078,210.3279455198243,201353246.3055556,446.60828006295975,0.2576891474031371,0.7379632439907756
2020-6,30.2113684143808,6386614.418732376,0.688335628029694,0.6043449772298981,11.957121883499056,100.399,1.2942811441957929,1006.2268276192092,1878.0831756805069,26.80048318199162,23.48840605982371,83.21167716534524,1.521868749107336,29354.173186399137,0.4399921366414423,0.6738046293363599,50757781.81716911,2607147.085449917,6.190348909603835,40357000.50404533,3642513.55606186,7670095.595604929,306.58744495488475,9159521.074665343,1.3583103027460413,2.9004539003673617,0.8361031042589587,0.5981822358469298,1859.7867737551896,1.7727879108405782,210.70453783250227,201438709.5902778,447.9076349514816,0.3096136283249024,0.7378159149024724
2020-7,30.12092182985005,6304850.501028044,0.6880607056065531,0.6042745026111382,11.940686282511829,110.434,1.354647812715939,1006.0725480738704,1722.5599933685864,26.97378538088875,23.242110944538705,81.18932097246046,1.7757666873090403,29639.548889332375,0.4469519311168017,0.6736207215212968,50671204.91792815,2607990.8556239447,6.188820220317308,40340519.05682373,3695712.399915684,7665495.300727977,314.01086690693404,10476405.287576783,1.334950106776097,2.759395662594468,0.856374097154075,0.5846634058109625,-1737.9750802210497,1.776429863318404,211.08113014518025,201524172.875,449.2521909261079,0.2359248260994371,0.7376685858141694
2020-8,30.002511868651517,6223086.583323713,0.6877857831834122,0.6042040279923784,11.924250681524596,108.451,1.427288055149802,1005.775175042054,1515.047702611184,27.19061381499045,23.12644118869962,79.56496554047473,1.9935114945509456,29926.516419581218,0.4539099644061996,0.6734368137062337,50584628.0186872,2608834.6257979725,6.187291531030781,40324037.60960214,3755875.591195509,7660895.005851026,318.82419224831403,10910293.634150429,1.2921362058754833,2.619969912592366,0.8443634754934383,0.5757778987470635,-2734.252564575232,1.7880861649796354,211.41360692767284,201609636.15972224,450.62555348872553,0.2096916645609896,0.7375212567258662
2020-9,29.94620254359583,6141322.665619383,0.6875108607602712,0.6041335533736185,11.907815080537366,107.233,1.510616172432492,1005.4213765515116,1347.56355724558,27.38484622807269,23.081198840688327,78.3580344937226,2.1612666378596432,30218.866352542384,0.4598638590879362,0.6732529058911706,50498051.11944625,2609678.3959720004,6.185762841744255,40307556.16238054,3821578.198222239,7656294.710974074,323.0581151004774,11210151.605931442,1.2020547228889855,2.4798731150373667,0.8412736310867062,0.5706773693369174,-5200.964446734573,1.8026901607290144,211.7460837101655,201695099.44444445,452.0646572758416,0.1835028569646125,0.737373927637563
2020-10,29.80285592770229,6059558.747915052,0.6872359383371303,0.6040630787548587,11.891379479550135,113.345,1.6030464654986645,1005.0545443201304,1575.2713067236036,27.407130426667983,23.133812991154908,78.46843321088454,2.17451907562815,30508.303986801235,0.4658194901740504,0.6730689980761075,50411474.22020529,2610522.166146029,6.184234152457728,40291074.71515895,3886905.1578835496,7651694.416097123,327.5285110146561,11966994.503166374,1.1328306028435855,2.3619686055259463,0.8293563546603034,0.5750107618212407,-7513.441905598956,1.8088117232622245,212.0785604926581,201780562.7291667,453.5740587707796,0.2032685272834106,0.73722659854926
2020-11,29.80383610877326,5977794.830210721,0.6869610159139894,0.6039926041360988,11.874943878562906,94.561,1.7029932352852484,1004.8259841777812,1641.7038323239506,27.286595699830656,23.2489589001624,79.55812671916063,2.074555487696559,30795.428753303724,0.4718787664691031,0.6728850902610445,50324897.32096434,2611365.9363200567,6.182705463171201,40274593.26793735,3941177.271221158,7647094.121220171,328.7989472484239,12548259.897019563,1.0625260384907056,2.268368344112663,0.8098503092393781,0.5711502607259824,-7678.204281396761,1.8051553259418207,212.30677050029644,201866026.0138889,455.12443147942497,0.194574822117592,0.7370792694609568
2020-12,30.092725875738036,5896030.91250639,0.6866860934908485,0.6039221295173389,11.858508277575677,89.227,1.808870782723716,1004.7736311306068,1661.041416526769,26.99355880575509,23.278206182035483,81.07432844412394,1.967139345396316,31083.916757895706,0.4776271380086114,0.6727011824459814,50238320.42172339,2612209.706494085,6.181176773884675,40258111.82071576,3982916.285820941,7642493.82634322,319.45061692415373,12643560.231817188,1.0208969313437328,2.228067389927722,0.7932326755691429,0.5707390629664149,-8108.751196234888,1.809653920688568,212.5349805079348,201951489.2986112,456.68053889140526,0.3625137332300935,0.7369319403726537
2021-1,30.24697252005589,5814266.99480206,0.6864111710677075,0.6038516548985791,11.842072676588446,82.674,1.919093408748722,1004.7182299670468,1654.4981460882104,26.79054910743117,23.426884522146004,82.75593162495444,1.790228047599456,31369.059851783448,0.4803507862133002,0.6725172746309184,50151743.52248243,2613053.4766681124,6.179648084598148,40241630.37349416,4019357.71140842,7637893.531466268,309.15819239982545,12021896.93247535,1.0107339316161985,2.205287146808077,0.802404657006611,0.5584741789594017,-11364.899736533753,1.814490796790717,212.76319051557303,202036952.5833333,459.1562416919888,0.2035747868177829,0.7367846112843506
2021-2,30.379850021606497,5807151.126277819,0.6861870132727659,0.6037217431932652,11.843300062374732,69.076,2.0320754142953774,1004.920722693872,1557.9459502786765,26.65034432603482,23.54035326620464,84.0021679575328,1.6155328623357563,31645.61105336949,0.4832197630924623,0.6724908903478193,50047016.51019282,2613868.6567563643,6.177737932781202,40221052.11198695,4056867.999445872,,302.37819969809163,11397771.725950507,0.95449451374365,2.20267090734716,0.8077728270418228,0.5747067561241442,-10055.969117056047,1.8165366850094025,213.27426773577787,202122415.86805555,461.15487675125553,0.3602342230579834,0.7369496462183229
2021-3,30.54925400761407,5800035.257753578,0.6859628554778243,0.6035918314879515,11.84452744816102,72.303,2.146231100299701,1005.2547556338124,1432.6302221049125,26.52447820007306,23.60209299423335,84.90277645643857,1.4938017389848934,31916.49065487897,0.4862511061135102,0.6724645060647202,49942289.497903205,2614683.836844616,6.175827780964257,40200473.850479744,4097777.742170858,,297.8512733944605,10895248.666923173,0.892109626483549,2.217591610831048,0.7911064588115583,0.5759550380737111,-10681.371097239642,1.816216843150236,213.78534495598268,202207879.1527778,463.1704005793658,0.7627688179739474,0.7371146811522953
2021-4,30.79644324619201,5792919.389229337,0.6857386976828828,0.6034619197826376,11.845754833947309,75.399,2.2599747676949846,1005.717343312458,1218.2185985331787,26.584185194960263,23.66294587216638,84.92953631073236,1.437213186916902,32178.61515431505,0.4894591005343465,0.6724381217816211,49837562.4856136,2615499.0169328675,6.173917629147311,40179895.58897254,4134650.348323346,,295.0457400155327,10340866.987280738,0.825168296080587,2.2460525036356414,0.7858485486520173,0.5735564747536357,-11291.78832348528,1.8089639607511407,214.2964221761875,202293342.4375,465.22258623924137,0.2796328792033463,0.7372797160862676
2021-5,30.907706747068826,5785803.520705096,0.6855145398879411,0.6033320080773239,11.846982219733594,89.958,2.371720717414973,1006.152567389964,1078.0953406073402,26.57003809737737,23.59433725294246,84.67844092278153,1.4599628560769469,32437.121694316545,0.4926231058674171,0.6724117374985219,49732835.47332399,2616314.1970211198,6.172007477330365,40159317.32746534,4178837.018098841,,293.1598961460527,9875440.368434783,0.7281692353422864,2.276728822893338,0.788988536495998,0.5761928928113532,-11137.018153234196,1.80696151144469,214.5743476893728,202378805.72222224,467.3955564935755,0.5229087722340279,0.73744475102024
2021-6,30.97688259171993,5778687.652180856,0.6852903820929994,0.60320209637201,11.84820960551988,87.816,2.479883250395688,1006.3829102830566,1126.2646576655095,26.651844068808288,23.461308083613144,83.5821814027121,1.6309426145274293,32689.82232416262,0.4952639771545437,0.6723853532154228,49628108.46103437,2617129.3771093707,6.170097325513419,40138739.065958135,4228865.473284437,,290.6511602940628,9712774.735535104,0.6217675784349498,2.2845562653057963,0.7607078967771884,0.5752151758047193,-11593.707790184802,1.810436957824208,214.85227320255805,202464269.00694445,469.6567435412598,0.3183901021521078,0.7376097859542123
2021-7,31.007697186441835,5771571.783656615,0.6850662242980579,0.6030721846666962,11.849436991306169,100.404,2.582876667570872,1006.2984988760618,1087.7823988995235,26.89367462558101,23.349798744103143,81.8705858983651,1.8273861267017089,32935.81415656033,0.4976713667881558,0.6723589689323237,49523381.44874476,2617944.5571976225,6.168187173696474,40118160.80445093,4293125.698276656,,290.1607440001526,10214150.894325975,0.6016134682921431,2.2942570176398265,0.7307097337489749,0.5803881044104545,-12660.940095131144,1.820325672430364,215.1301987157433,202549732.2916667,471.9469990765845,0.19734684282623,0.7377748208881847
2021-8,30.900439209059822,5764455.915132374,0.6848420665031163,0.6029422729613825,11.850664377092452,98.719,2.679115269875183,1005.8625448449536,1489.047606228752,27.11566549918223,23.259023053509363,80.33855970018259,1.9982604867631328,33175.03772175647,0.5001922818263059,0.6723325846492246,49418654.436455145,2618759.7372858743,6.166277021879528,40097582.54294372,4364031.634312218,,292.97645422998033,10910967.420836216,0.5622758730296696,2.2917626565891243,0.7303668725981315,0.5761249700693254,-12926.932236923987,1.833834327621637,215.46208658106983,202635195.5763889,474.343545372001,0.486265533458544,0.7379398558221572
2021-9,30.809109342532555,5757340.046608133,0.6846179087081746,0.6028123612560686,11.85189176287874,94.675,2.767013358242366,1005.349434865405,1988.9573025983875,27.356496295446213,23.25090597125548,79.10740155317536,2.1370457089656134,33409.67260390513,0.5030207603768966,0.6723062003661255,49313927.42416553,2619574.9173741257,6.164366870062581,40077004.28143652,4441236.866517775,,296.7051324492667,11765147.222576438,0.5648741379057796,2.29120393484579,0.7396834288490177,0.5732583602039819,-13554.880376356945,1.8668333099941672,215.79397444639628,202720658.8611111,475.5519924091198,0.55442794237256,0.7381048907561295
