,Roraima - IDH,Roraima - IDH Longevidade,Roraima - Consumo de Cimento (t),Roraima- custo m2 (R$),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Roraima - IDH Educacao,Roraima - Depósito Poupança (R$),Roraima - PIB - Estadual,Roraima - PIB - Construção Civil,Roraima - PIB - Per Capita,Roraima - PIB - Preços de Mercado,Roraima - IDH Renda,Roraima - Desemprego,Roraima - value,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2017-6,0.733169151030876,0.7652414445650405,10.831,25781.52825522874,2.201910484569831,1002.8360398527684,1479.5300556816562,27.150886258922093,21.54941366125359,73.43877476198905,1.541924274171762,0.7342962464653733,415897.9534503493,7562400.727346497,340163.35282349214,12.104860315130235,5724812.065537314,0.7016789811734928,10.578816849981015,0.4236330772502991,3077159.621682599,7787506.25315443,281.4051665918031,10051859.955499152,0.4573226001100615,3.767804043237205,0.388570077523086,0.3679963198646961,-5068.400972271061,2.162820271284532,195.9417223426022,198622942.14334863,415.0454864574057,1.0279727308864324
2017-7,0.7330754951989846,0.7651410171531066,7.703,25891.560884629343,2.291790693270843,1002.5728155244188,1534.5936864565745,27.479972470237097,21.420433982205942,71.700576962509,1.5681724192962534,0.7340794307461425,418197.3655545745,7562827.884856444,340194.95180472167,12.102735684520631,5725050.993727991,0.7015890467295037,10.587871824747332,0.4245044637879706,3070152.5703672767,7785284.437073373,278.4186121630757,10019899.67831547,0.4758652393700967,3.720095789672884,0.3783354712469384,0.3728976057660844,-5595.499878102875,2.1827530258841654,196.30153935172885,198696961.4353411,415.9493894573252,0.6597887866917255
2017-8,0.7329818393670932,0.7650405897411725,8.956,26001.754537968725,2.4013935574013296,1001.791177271286,1617.294195637207,28.089399405114964,21.182049466407022,68.4732829817956,1.654963009345473,0.7338626150269115,420496.7776587997,7563255.042366391,340226.5507859512,12.100611053911026,5725289.92191867,0.7014991122855146,10.596926799513648,0.4253790968739366,3068648.238409975,7783062.620992317,273.65548150898854,10017351.157342926,0.4715205842663207,3.6835799665820175,0.3781503578714068,0.366903937105431,-5783.316459502323,2.20699398468004,196.77835465072275,198770980.72733355,416.8596921654043,0.5839846844524282
2017-9,0.7328881835352018,0.7649401623292384,8.626,26110.990467834024,2.2535309810708166,1001.3973331330898,1625.80144362431,28.341741945449296,20.872846540528812,66.24411806608087,1.8035338745954752,0.7336457993076807,422796.189763025,7563682.199876338,340258.1497671808,12.098486423301422,5725528.850109348,0.7014091778415256,10.605981774279964,0.4263211656095736,3070265.1617554505,7780840.8049112605,269.1317365216349,9868982.85165768,0.4768271180048898,3.63473515125098,0.3776661110809737,0.3589351548715466,-6001.730740495946,2.2153275867555475,197.25516994971665,198845000.019326,417.7488866438711,0.7533115542772516
2017-10,0.7327945277033103,0.7648397349173045,6.735,26227.21420720842,2.0612523591134675,1001.0774481229564,1633.9353739402034,28.51451523604894,20.36731928672328,63.62496972088968,1.9744473812612289,0.7334289835884499,425095.6018672502,7564109.357386285,340289.74874841026,12.096361792691816,5725767.7783000255,0.7013192433975364,10.61503674904628,0.4272933846164995,3078615.0800330853,7778618.988830204,265.8639578768808,10255204.95025612,0.4754272182499585,3.5456630235666,0.3778377185871009,0.3543133490207389,-6454.887704474953,2.232466347059879,197.7319852487105,198919019.3113184,418.60118895971806,0.8823428859514654
2017-11,0.732700871871419,0.7647393075053704,9.161,26339.434595026218,2.175937358995747,1001.0016581726924,1632.8410446303126,28.56852002879494,19.750882449602532,61.1425316444591,2.170530467774109,0.733212167869219,427395.0139714755,7564536.514896234,340321.34772963985,12.094237162082212,5726006.706490704,0.7012293089535473,10.624091723812596,0.4282764990253137,3083098.648357707,7776397.172749148,263.74104137674,10736350.990006758,0.491301237991556,3.476079634963516,0.370057443718766,0.3527279000225793,-6243.191420924375,2.263185047283645,198.21171178898325,198993038.60331085,419.4300696779516,1.0041735701218284
2017-12,0.7326072160395275,0.7646388800934365,8.634,26451.891003924997,1.8489744814086884,1001.4010600401724,1605.57895646284,28.58708265230435,19.427485299989847,59.78868353070474,2.3285648593778108,0.7329953521499881,429694.4260757007,7564963.672406181,340352.9467108694,12.092112531472608,5726245.634681381,0.7011393745095582,10.633146698578914,0.4292504608295475,3084455.3456781586,7774175.356668091,262.0303069697644,10905729.964166576,0.5118095547455561,3.422348531706023,0.3656492538346034,0.3672792049521601,-5909.074373680363,2.284012403287865,198.691438329256,199067057.8953033,420.14927894675606,0.6040080269231933
2018-1,0.7325135602076361,0.7645384526815024,7.115,26564.89207666217,1.89807175490313,1002.0334950020645,1373.5359125290108,28.397696369367026,19.35312565813287,60.214113894054826,2.442969926303544,0.7327785364307573,431993.838179926,7565390.829916128,340384.5456920989,12.089987900863004,5726484.56287206,0.7010494400655691,10.64220167334523,0.4302360556705606,3083445.1988071734,7771953.540587035,260.5342595002991,10591953.536246669,0.5005214276758065,3.407685633333908,0.3696733376163027,0.359951630964679,-7507.112082157307,2.294901938999484,199.17116486952867,199141077.18729573,421.26177274279706,0.4798858738803947
2018-2,0.7323053296031485,0.7643910167169684,2.781,26673.14452490946,1.900840461745606,1002.4562338208522,1303.2851948487337,28.107473325659583,19.66807851791963,62.5197153085591,2.400462922861475,0.7324662526158388,436833.6710440812,7561563.834834591,340367.06851024897,12.088976012714326,5725357.605474107,0.7010801176418234,10.624540825632518,0.4312345290463952,3088099.5088970666,7769100.068513057,259.032492011999,10061031.180200648,0.4906301391980058,3.374006833007986,0.3678170211034027,0.3566771125869745,-6365.607522997055,2.2942193420185,199.8725029340304,199211473.5675211,422.2426077364675,0.6233855032154204
2018-3,0.7320970989986609,0.7642435807524343,7.49,26778.761236058413,1.8847010781557587,1003.0394484259178,1194.3102793023895,27.605146925891948,20.28447500840484,66.73527669367995,2.2268775933161327,0.7321539688009203,441673.5039082365,7557736.839753052,340349.591328399,12.08796412456565,5724230.648076153,0.7011107952180777,10.606879977919805,0.4321851327076583,3097484.541540848,7766246.596439078,257.24728226857326,9913724.971357465,0.5232126003004083,3.338338493268379,0.3683207687170368,0.3495024706940896,-6480.507442523628,2.2880364237022737,200.5738409985321,199281869.9477465,423.1636874509773,0.5637820432387992
2018-4,0.7318888683941733,0.7640961447879002,7.043,26882.7089906421,2.281952844765532,1003.423233082307,1079.682243839815,26.89147656369214,20.782057785748872,71.43711245175238,1.993333766827834,0.7318416849860018,446513.33677239175,7553909.844671515,340332.1141465491,12.086952236416971,5723103.6906782,0.7011414727943321,10.589219130207091,0.4331486800801511,3109183.610087583,7763393.124365101,256.48358934037594,9759929.249245623,0.515815979242938,3.2744690652552726,0.3659433206644214,0.3395277178203111,-5470.865705466022,2.2785452626718063,201.27517906303385,199352266.32797185,424.02836190752186,0.5678789637407077
2018-5,0.7316806377896857,0.7639487088233662,4.877,26986.98624408124,2.5930887544865144,1003.4291694626902,1284.6772346915243,26.684185801790385,21.089535081212865,73.45735559696742,1.740275426097979,0.7315294011710832,451353.169636547,7550082.849589977,340314.63696469914,12.085940348268297,5721976.733280247,0.7011721503705864,10.57155828249438,0.434126019482951,3119509.8303256864,7760539.652291123,256.5975200727647,9718317.43232662,0.52140209156142,3.1945615117047303,0.3622852915238501,0.3254327923342447,-3673.4527105981465,2.263363965667075,201.74938937140732,199422662.70819715,424.8958664057337,0.5499766318428432
2018-6,0.7314724071851981,0.763801272858832,7.031,27086.679779828868,3.285131915236317,1003.2790733081848,1321.0139624448095,26.65860767654556,21.255069988339617,74.20922236719382,1.6089641901492588,0.7312171173561648,456193.0025007022,7546255.854508439,340297.1597828492,12.08492846011962,5720849.775882294,0.7012028279468407,10.553897434781668,0.435118425682333,3133657.088082654,7757686.180217145,259.9138036207247,9737284.14108045,0.5229599052733115,3.1138061153920007,0.3628244523982531,0.3206049076093145,-748.3523814090865,2.2443322394271,202.22359967978093,199493059.0884225,425.7830193027553,0.5006727306113294
2018-7,0.7312641765807105,0.763653836894298,5.988,27184.530518052885,3.547747575944796,1002.7598460128202,1429.739850271665,27.086125879019885,21.197160873850013,72.37740252229385,1.5798056701884,0.7309048335412462,461032.8353648575,7542428.859426902,340279.68260099925,12.083916571970944,5719722.818484341,0.701233505523095,10.536236587068954,0.4364067757586204,3147112.783681668,7754832.708143167,264.5673977783114,9674544.562883414,0.5428312509061592,3.081673525419346,0.3648945585252806,0.3000532519420144,680.1816531338795,2.2152710819180843,202.6978099881545,199563455.46864787,426.7837260619375,0.5435288427486608
2018-8,0.7310559459762229,0.763506400929764,7.275,27281.92790693115,3.6407060863774263,1002.0968474248084,1547.014205227278,27.59925358458898,21.16150035750604,70.13921943457295,1.643718579065818,0.7305925497263277,465872.6682290128,7538601.864345364,340262.20541914925,12.082904683822267,5718595.861086387,0.7012641830993493,10.51857573935624,0.4376743632728058,3161173.374352864,7751979.236069188,267.07747396933985,9671877.616336772,0.6161288722138691,3.0650959281622696,0.3657658514233124,0.2957038398442303,2763.919661232488,2.182490373260064,203.19788546332487,199633851.84887323,427.8010992018258,0.5845201125904662
2018-9,0.7308477153717353,0.7633589649652298,9.468,27389.07280710748,3.4181434829967627,1001.7621608664016,1564.7829481000192,27.758356969842847,20.85651613430368,68.26792655730307,1.805865603990563,0.7302802659114093,470712.501093168,7534774.869263826,340244.7282372993,12.08189279567359,5717468.9036884345,0.7012948606756036,10.500914891643529,0.4395922705058361,3175922.8316069064,7749125.763995211,271.8585814809284,9603900.901068036,0.6740366051135752,3.039353890716323,0.3852201759804345,0.308341137605073,4007.361037620176,2.152733596601701,203.69796093849527,199704248.2290986,428.7453804921202,0.5529765291983869
2018-10,0.7306394847672477,0.7632115290006958,7.97,27499.877581169258,2.6188562815308307,1001.7365766005244,1575.0952484241802,28.01702955193704,20.421473750649803,65.55907656705243,1.9930855192295411,0.7299679820964907,475552.3339573232,7530947.874182289,340227.25105544936,12.080880907524914,5716341.946290482,0.701325538251858,10.483254043930817,0.4417038837687542,3198368.2411919544,7746272.291921233,274.51283304792724,10174872.283226963,0.7177542561347128,2.996889963775719,0.4151525802856482,0.3141753154888939,4174.914508493512,2.10797519196202,204.19803641366565,199774644.60932392,429.6253872306468,0.4991076724216306
2018-11,0.7304312541627601,0.7630640930361617,7.866,27614.177865149053,2.0147289537574067,1001.8752180559986,1571.1324639020877,28.04519011065309,19.984209554423483,63.73125421751058,2.222785334179241,0.7296556982815722,480392.1668214785,7527120.879100751,340209.7738735994,12.079869019376238,5715214.988892528,0.7013562158281124,10.465593196218103,0.4440012238325996,3217793.214559772,7743418.819847254,274.9274765390835,10893441.955257,0.7723522886923776,2.9632487708984088,0.4341143590809063,0.3212989509448,5007.894545671494,2.054724183351228,204.5347725127917,199845040.98954928,430.42970092860713,0.5578540476393075
2018-12,0.7302230235582725,0.7629166570716276,8.108,27747.628298589865,1.734827458621213,1002.0846159853904,1608.4286100340178,28.317756695789743,19.33542927584692,60.52340229966092,2.4083848603833604,0.7293434144666537,485231.99968563375,7523293.884019213,340192.2966917495,12.07885713122756,5714088.031494575,0.7013868934043667,10.44793234850539,0.4463332985768373,3233139.491150345,7740565.347773276,275.2862133078289,11294362.972876793,0.8188839179929231,2.938027746934826,0.4462102421398145,0.3517183793100564,6196.877278409354,2.0126469916832392,204.87150861191773,199915437.36977464,431.1147626085431,0.4970230904665642
2019-1,0.7300147929537849,0.7627692211070936,9.908,27886.607630147864,1.518773765273302,1001.9726900909706,1627.8755323375467,28.775716897294704,19.03591981168438,57.93701096946011,2.4716252585060388,0.7290311306517352,490071.832549789,7519466.888937675,340174.81950989953,12.077845243078883,5712961.074096622,0.701417570980621,10.430271500792678,0.4486709465954044,3241680.9411420235,7737711.875699298,275.0773407155792,11053032.574638758,0.8964654073710557,2.950255303566647,0.4625053223582739,0.3530778978870197,4628.979909058911,1.984242274075146,205.2082447110438,199985833.75,432.3118860904052,0.4536031596049339
2019-2,0.7298709656276772,0.7625780788427533,10.723,28031.969223828142,1.6648224267327656,1001.9715895604196,1575.20915751625,28.60842876076362,19.30564866525768,59.76845935567196,2.385869414808212,0.7287434877021272,499497.131874074,7511838.138462212,340224.96662187984,12.077874559128276,5710960.623954084,0.7012540677304742,10.38596774237236,0.4517899634126252,3253557.2864584737,7733993.9752234975,272.34344383498,10560449.228493111,0.9613539894886018,2.9616566101002944,0.492198592675812,0.363540940595364,5916.697911939956,1.962208936108535,205.6027092868512,200071297.0347222,433.0971481604692,0.374744071408169
2019-3,0.7297271383015695,0.7623869365784132,10.625,28179.32269739304,2.164235998117468,1002.1879221109378,1518.4937432011236,28.31651472438485,19.788970749118345,62.85842573595352,2.179511528367452,0.7284558447525191,508922.431198359,7504209.3879867485,340275.1137338601,12.077903875177665,5708960.1738115465,0.7010905644803274,10.341663983952042,0.4549589323504932,3266404.0455201,7730276.074747696,267.36652869554604,10403101.036288377,0.9922348162286888,2.994382382733388,0.518818874802468,0.3734846407574057,5520.432988796697,1.9416080807058884,205.9971738626585,200156760.31944445,433.8759184279469,0.4956453878114265
2019-4,0.7295833109754618,0.7621957943140729,10.593,28336.614130239097,2.4472731968814827,1002.4994735236504,1437.6513529444962,27.71499321387693,20.430509699985077,67.47195442961745,1.94376234268776,0.728168201802911,518347.730522644,7496580.637511285,340325.2608458404,12.077933191227054,5706959.723669008,0.7009270612301806,10.297360225531726,0.4586877785485492,3277070.8663957147,7726558.174271896,264.7869950885037,10292765.598772297,1.0281222722573198,2.9952077985667365,0.5335376321688695,0.3643719899254779,5055.185180977277,1.9170839767672327,206.39163843846592,200242223.6041667,434.7112762957004,0.5241803612683422
2019-5,0.7294394836493541,0.7620046520497328,10.681,28511.684979303373,2.969761570266043,1002.9618666766036,1360.338855322618,27.011644182810084,21.10083065689029,72.62594788859538,1.697379532389091,0.7278805588533029,527773.029846929,7488951.887035821,340375.40795782063,12.077962507276444,5704959.27352647,0.7007635579800336,10.253056467111408,0.462475325397524,3286496.9823831627,7722840.273796095,261.54480006258126,10294781.632050132,1.0918504238017774,3.0099180362600246,0.5740445809008098,0.3693162019411377,5539.336630210192,1.896664638848358,206.56086067824955,200327686.8888889,435.536470990692,0.4342481224547813
2019-6,0.7292956563232464,0.7618135097853925,7.887,28690.36143759008,3.131294467805155,1003.0786753378508,1394.7905554379597,26.96122987290274,21.320404786775345,73.60350257404629,1.584517626503308,0.7275929159036949,537198.329171214,7481323.136560357,340425.55506980093,12.077991823325837,5702958.823383933,0.7006000547298868,10.20875270869109,0.4663061582180252,3298874.5697557754,7719122.373320294,258.6848612508291,10320775.962706486,1.0993189754324773,3.0110251669653523,0.6213386407393423,0.3773027071398842,6184.950447162058,1.8758899421225184,206.7300829180331,200413150.1736111,436.38480939825865,0.4742948418610756
2019-7,0.7291518289971387,0.7616223675210523,9.751,28879.791502536227,3.071925158906152,1002.8080923374966,1441.1225977042511,27.017189563858445,21.408318942692546,73.58102507165401,1.5426540583414563,0.7273052729540868,546623.628495499,7473694.386084894,340475.7021817812,12.078021139375224,5700958.373241395,0.70043655147974,10.164448950270772,0.4701974455847135,3316673.310427788,7715404.472844493,257.61365642366474,10358945.135041324,1.129155636153343,3.036188640645076,0.6254767746825313,0.3968803885128472,6076.306190415794,1.8584015680579875,206.8993051578167,200498613.4583333,437.180627179316,0.5475632504322174
2019-8,0.729008001671031,0.7614312252567121,9.654,29081.273555962907,3.315225607545558,1002.2791495054756,1464.911620006396,27.20568049147997,21.502529146847888,73.12693813316359,1.529399213829107,0.7270176300044787,556048.927819784,7466065.63560943,340525.8492937615,12.078050455424613,5698957.923098857,0.7002730482295932,10.120145191850456,0.4741503635805654,3339532.9760367125,7711686.572368692,256.8610697803875,10386654.273111563,1.1398350320060624,3.0354427615220856,0.6280714951608086,0.4112473840791077,6518.883661201889,1.8368841913676568,207.0924704880485,200584076.7430556,437.9061352905134,0.5163942009297142
2019-9,0.7288641743449233,0.7612400829923719,9.422,29297.176393064823,3.110927070375724,1001.6600555009982,1501.6886357837295,27.408918397326826,21.52548684203385,72.23575855212648,1.604864391054793,0.7267299870548707,565474.2271440689,7458436.885133967,340575.9964057418,12.078079771474004,5696957.472956319,0.7001095449794464,10.075841433430137,0.4781661037174354,3365687.4572929004,7707968.671892891,257.5360490922842,10366843.514432576,1.1526577758374856,3.032326280433432,0.6350086612279392,0.4335809238132643,6534.19896978769,1.8140248078306704,207.28563581828035,200669540.0277778,438.5542870136589,0.509922556452955
2019-10,0.7287203470188156,0.7610489407280318,11.16,29527.69916704912,2.87051744217152,1001.4519090931734,1519.193331442699,27.52080976871152,21.212478850951985,70.45547151571296,1.7262423338657833,0.7264423441052626,574899.5264683539,7450808.134658502,340626.143517722,12.078109087523394,5694957.022813781,0.6999460417292995,10.03153767500982,0.4822445718420857,3396904.486665922,7704250.77141709,259.99511086292523,10941263.342572829,1.1888992178340692,3.0075538083911035,0.6484238153125712,0.4614308374651361,6135.62651489552,1.8103247511179177,207.47880114851213,200755003.3125,439.156241374789,0.4670828362027695
2019-11,0.7285765196927079,0.7608577984636915,10.491,29778.324778474445,2.589865211961309,1001.4653651178602,1531.7266075394764,27.69834174564297,20.738522697160768,68.01316827187733,1.884138677903556,0.7261547011556546,584324.8257926389,7443179.384183039,340676.2906297024,12.078138403572783,5692956.572671243,0.6997825384791527,9.987233916589505,0.4863864328058731,3425370.5887917643,7700532.870941289,262.84344086418434,11652145.667877082,1.1803986463970102,2.995976017764907,0.6639459805518665,0.4809638474333891,6503.475784678591,1.810689208343592,207.78167552938635,200840466.59722224,439.7046629675335,0.4414935563658442
2019-12,0.7284326923666002,0.7606666561993514,10.225,30035.36661895298,1.9771513892155077,1001.5974294577758,1575.5396427719927,28.026435698490623,20.214218268352425,64.8483043234396,2.062726010456946,0.7258670582060465,593750.1251169239,7435550.633707575,340726.4377416826,12.078167719622172,5690956.122528706,0.6996190352290059,9.942930158169183,0.4905927579850682,3449617.415091537,7696814.970465488,265.15919818250103,11950059.27689198,1.202625124119571,2.9967059652312025,0.6762702364056034,0.4880707035029974,6710.139809282732,1.7951280687733866,208.08454991026056,200925929.88194448,440.26212872461696,0.3713694141213152
2020-1,0.7282888650404925,0.7604755139350111,11.124,30296.809794769877,2.132790577621191,1001.8377685944582,1596.7218761688814,28.322220940182746,19.83993054072461,62.388447830964616,2.130291111231754,0.7255794152564384,603175.424441209,7427921.883232112,340776.5848536629,12.078197035671565,5688955.672386168,0.6994555319788591,9.898626399748869,0.4948650497637523,3481705.6007766603,7693097.069989687,266.4676439615855,11653487.832717812,1.2222336051272034,3.042536396599222,0.6928135217641951,0.4780868565346471,4984.273772200346,1.7837222660281933,208.3874242911348,201011393.1666667,441.8708004904564,0.2369589962530149
2020-2,0.7282077200786781,0.7603048738890642,12.43,30562.56750330269,2.1841298040104813,1002.0581755585436,1569.9315410015136,28.292891046091835,20.05137909241256,63.44876549197598,2.0857082176757413,0.7253262290083812,602719.4407949185,7413312.809356966,340765.3187119966,12.079673040391288,5685158.052217083,0.6994817102514262,9.865688238504127,0.499204416990144,3516656.80317364,7688496.775112735,267.3818721659221,10332467.050545955,1.2657379352792728,3.111848472366085,0.6994082193998664,0.4968243101177078,6490.848993717848,1.7763512522940854,208.9087339298053,201096856.4513889,443.1015275605694,0.2752092676158605
2020-3,0.7281265751168636,0.7601342338431174,12.396,30837.23715592296,2.376816953523999,1002.2777259280116,1488.5451889142057,28.008184487480538,20.46561240886615,66.10951583376348,1.9422980643536505,0.7250730427603238,602263.457148628,7398703.735481819,340754.0525703303,12.081149045111014,5681360.432047999,0.6995078885239934,9.832750077259387,0.5036119657236898,3552321.88079006,7683896.480235783,272.3662874258806,9254946.432504756,1.3297197270360337,3.1768769737930613,0.7169917132426514,0.5276436406795595,6329.11280018142,1.7700682300548114,209.43004356847584,201182319.7361112,444.23796159256256,0.2303369759222386
2020-4,0.7280454301550492,0.7599635937971705,13.369,31114.37625632836,2.725120825348289,1002.5375839491052,1348.0362439607743,27.518422793741767,20.947051971182248,69.7412058037483,1.7551919983204607,0.7248198565122665,601807.4735023375,7384094.661606673,340742.78642866405,12.08262504983074,5677562.811878913,0.6995340667965605,9.799811916014647,0.5082370031321803,3574318.33679274,7679296.185358832,285.607431626446,7921092.630288142,1.3210770153367604,3.1457450892318293,0.7381890794574598,0.5514832563935487,5438.685662277439,1.7717423485518018,209.95135320714635,201267783.0208333,445.3680272494975,0.1913765650219802
2020-5,0.7279642851932348,0.7597929537512236,11.681,31406.464363791343,2.5625306409576547,1002.6403263884022,1237.5112595680184,27.05128713943709,21.354272595400207,73.1396540753339,1.615454337028985,0.7245666702642093,601351.489856047,7369485.587731527,340731.5202869978,12.084101054550462,5673765.191709829,0.6995602450691276,9.766873754769907,0.5129939076842626,3603157.44351656,7674695.890481881,297.7543699336868,8346176.75029858,1.3505721385223486,3.0465244126049784,0.7878267480042566,0.571727246976676,4325.890384068123,1.7713994319371078,210.3279455198243,201353246.3055556,446.60828006295975,0.2576891474031371
2020-6,0.7278831402314203,0.7596223137052768,5.663,31715.653713173186,2.995097220148866,1002.5492017595806,1199.116742557088,27.27293690347484,21.107963502095533,71.46886699026113,1.569320398114267,0.724313484016152,600895.5062097565,7354876.513856381,340720.2541453315,12.085577059270188,5669967.571540744,0.6995864233416947,9.733935593525167,0.518481007443473,3642513.55606186,7670095.595604929,306.58744495488475,9159521.074665343,1.3583103027460413,2.9004539003673617,0.8361031042589587,0.5981822358469298,1859.7867737551896,1.7727879108405782,210.70453783250227,201438709.5902778,447.9076349514816,0.3096136283249024
2020-7,0.7278019952696058,0.7594516736593299,12.284,32035.750528139397,2.704202193303068,1002.3915827536856,1004.5818500966712,28.070612974977696,20.811718858994315,67.57224889003886,1.6095696203975296,0.7240602977680948,600439.522563466,7340267.439981235,340708.98800366523,12.087053063989911,5666169.951371659,0.6996126016142619,9.700997432280428,0.5248761621732921,3695712.399915684,7665495.300727977,314.01086690693404,10476405.287576783,1.334950106776097,2.759395662594468,0.856374097154075,0.5846634058109625,-1737.9750802210497,1.776429863318404,211.08113014518025,201524172.875,449.2521909261079,0.2359248260994371
2020-8,0.7277208503077913,0.759281033613383,13.513,32366.246650794223,2.210005026087817,1002.1329031564446,837.629844591792,28.971830331367308,20.593999945656915,63.3898733757135,1.6867502945191386,0.7238071115200374,599983.5389171755,7325658.366106088,340697.7218619989,12.088529068709638,5662372.331202574,0.6996387798868289,9.668059271035688,0.5310122721001223,3755875.591195509,7660895.005851026,318.82419224831403,10910293.634150429,1.2921362058754833,2.619969912592366,0.8443634754934383,0.5757778987470635,-2734.252564575232,1.7880861649796354,211.41360692767284,201609636.15972224,450.62555348872553,0.2096916645609896
2020-9,0.7276397053459769,0.7591103935674361,15.571,32704.60723740367,1.866726031045364,1001.754801897062,877.9592696108866,29.88908468939957,20.402715709909444,59.03211714125174,1.7857411148671942,0.7235539252719801,599527.555270885,7311049.292230942,340686.4557203326,12.090005073429364,5658574.71103349,0.699664958159396,9.635121109790948,0.5372477396272103,3821578.198222239,7656294.710974074,323.0581151004774,11210151.605931442,1.2020547228889855,2.4798731150373667,0.8412736310867062,0.5706773693369174,-5200.964446734573,1.8026901607290144,211.7460837101655,201695099.44444445,452.0646572758416,0.1835028569646125
2020-10,0.7275585603841624,0.7589397535214892,15.077,33063.09222577706,1.3710712724288467,1001.455889413691,864.593859358898,30.11495041041882,20.3707890906251,57.85864140342805,1.9002310687709665,0.7233007390239229,599071.5716245945,7296440.218355796,340675.18957866635,12.091481078149087,5654777.090864405,0.6996911364319631,9.602182948546208,0.5423876471602995,3886905.1578835496,7651694.416097123,327.5285110146561,11966994.503166374,1.1328306028435855,2.3619686055259463,0.8293563546603034,0.5750107618212407,-7513.441905598956,1.8088117232622245,212.0785604926581,201780562.7291667,453.5740587707796,0.2032685272834106
2020-11,0.727477415422348,0.7587691134755423,14.792,33423.08905525885,1.1806239980182436,1000.9683424263188,844.5955749677875,30.216211778009924,20.23566931981745,56.74036574220558,2.0274684185386005,0.7230475527758655,598615.587978304,7281831.144480649,340663.9234370001,12.092957082868812,5650979.4706953205,0.6997173147045302,9.569244787301468,0.5470587443723719,3941177.271221158,7647094.121220171,328.7989472484239,12548259.897019563,1.0625260384907056,2.268368344112663,0.8098503092393781,0.5711502607259824,-7678.204281396761,1.8051553259418207,212.30677050029644,201866026.0138889,455.12443147942497,0.194574822117592
2020-12,0.7273962704605336,0.7585984734295955,13.671,33784.254997914155,1.0335695654368762,1000.5725369865768,845.5906793072154,30.24319129011909,19.930138267507317,55.43763418603753,2.161856721969952,0.7227943665278083,598159.6043320135,7267222.070605503,340652.6572953338,12.094433087588538,5647181.850526235,0.6997434929770974,9.536306626056728,0.5516231835670611,3982916.285820941,7642493.82634322,319.45061692415373,12643560.231817188,1.0208969313437328,2.228067389927722,0.7932326755691429,0.5707390629664149,-8108.751196234888,1.809653920688568,212.5349805079348,201951489.2986112,456.68053889140526,0.3625137332300935
2021-1,0.7273151254987191,0.7584278333836486,14.119,34123.23186932894,0.8558170544769309,1000.28100921793,595.6992480393441,30.312023615214976,19.45282794324015,53.5211714959223,2.3047196274393165,0.722541180279751,597703.620685723,7252612.996730357,340641.3911536676,12.095909092308265,5643384.230357151,0.6997696712496645,9.503368464811988,0.5542130391620046,4019357.71140842,7637893.531466268,309.15819239982545,12021896.93247535,1.0107339316161985,2.205287146808077,0.802404657006611,0.5584741789594017,-11364.899736533753,1.814490796790717,212.76319051557303,202036952.5833333,459.1562416919888,0.2035747868177829
2021-2,0.7275296340252245,0.7585295593941308,12.288,34462.25073135304,0.4385729454188644,999.9174126615465,326.5550717591924,30.68163238333485,19.14551936150927,51.09988163202363,2.4134349668496955,0.7229164922515673,592458.8836292676,7235049.333636195,340608.8691218932,12.09752262373314,5638730.794031533,0.6999194414864044,9.515076514956274,0.5569184674966557,4056867.999445872,,302.37819969809163,11397771.725950507,0.95449451374365,2.20267090734716,0.8077728270418228,0.5747067561241442,-10055.969117056047,1.8165366850094025,213.27426773577787,202122415.86805555,461.15487675125553,0.3602342230579834
2021-3,0.72774414255173,0.758631285404613,11.384,34796.36974171069,0.3325656521903816,999.7672798380077,252.549285586536,30.748121041238416,18.98978365317953,50.29409818771192,2.468573045179852,0.7232918042233836,587214.1465728122,7217485.670542033,340576.34709011886,12.099136155158014,5634077.357705917,0.7000692117231443,9.52678456510056,0.5589325320962358,4097777.742170858,,297.8512733944605,10895248.666923173,0.892109626483549,2.217591610831048,0.7911064588115583,0.5759550380737111,-10681.371097239642,1.816216843150236,213.78534495598268,202207879.1527778,463.1704005793658,0.7627688179739474
2021-4,0.7279586510782354,0.7587330114150952,11.663,35136.90274261513,0.2324222360123109,999.6522431024976,167.82908648358176,30.82025386282689,18.855447279704133,49.55930733080827,2.5123896627812665,0.7236671161951999,581969.4095163568,7199922.007447872,340543.8250583445,12.10074968658289,5629423.9213803,0.7002189819598842,9.538492615244843,0.5610104461371688,4134650.348323346,,295.0457400155327,10340866.987280738,0.825168296080587,2.2460525036356414,0.7858485486520173,0.5735564747536357,-11291.78832348528,1.8089639607511407,214.2964221761875,202293342.4375,465.22258623924137,0.2796328792033463
