State,Date,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Year
Santa Catarina,2020-08,1.989473684210527,1020.1903225806451,1111.63722826087,17.428763440860216,13.27627688172043,77.65860215053763,2.004771505376344,2020
Santa Catarina,2020-09,1.3387387387387384,1017.9166666666666,901.8801020408167,19.26527777777778,15.052083333333334,77.7375,2.068611111111111,2020
Santa Catarina,2020-10,1.472340425531916,1015.3702956989247,1285.6453703703698,21.144354838709678,16.72970430107527,76.73387096774194,2.452956989247312,2020
Santa Catarina,2020-11,1.213829787234043,1015.2878472222222,1475.4681498829052,22.183125,17.095208333333336,73.85625,2.1314583333333337,2020
Santa Catarina,2020-12,1.9346153846153835,1012.4770161290323,1276.2253863134654,23.80349462365591,19.40981182795699,77.35752688172043,2.0336021505376345,2020
Santa Catarina,2021-01,2.195505617977527,1012.3845430107526,1102.0744588744587,24.89516129032258,20.554301075268818,77.96370967741936,1.792741935483871,2021
Santa Catarina,2021-02,3.1675000000000004,1011.8534226190476,1609.2326370757182,24.729315476190475,19.386011904761904,73.62797619047619,1.7657738095238094,2021
Santa Catarina,2021-03,3.431372549019604,1012.5752688172043,1308.3180487804875,24.66532258064516,19.965725806451612,76.09946236559139,1.5071236559139785,2021
Santa Catarina,2021-04,1.1478260869565216,1017.4290277777778,1213.3688172043012,21.96013888888889,17.0125,74.57777777777778,1.4233333333333333,2021
Santa Catarina,2021-05,1.7352941176470598,1017.4845430107526,1021.7062678062678,18.339112903225807,13.48991935483871,75.09139784946237,1.2161290322580645,2021
Santa Catarina,2021-06,2.346093749999998,1019.5557638888889,809.2323353293413,17.05625,13.240208333333335,79.3013888888889,1.4383333333333335,2021
Santa Catarina,2021-07,0.8538461538461536,1021.3842741935484,1126.529881656805,15.780107526881723,10.802889784946236,74.64717741935483,1.2786962365591399,2021
Santa Catarina,2021-08,0.802898550724638,1020.8724462365591,891.3750677506771,17.59771505376344,14.300806451612901,81.78225806451613,1.5918010752688172,2021
Santa Catarina,2021-09,1.2396396396396396,1017.202361111111,1011.8672680412365,19.69097222222222,15.705972222222222,78.54305555555555,1.7745833333333334,2021
Santa Catarina,2021-10,1.9078947368421044,1016.5817204301076,918.8897025171623,19.72271505376344,15.75241935483871,78.6747311827957,1.5551075268817205,2021
