,Sergipe- custo m2 (R$),Sergipe - IDH Educacao,Sergipe - IDH,Sergipe - Depósito Poupança (R$),Sergipe - IDH Longevidade,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Sergipe - value,Sergipe - Produção de Cimento (t),Sergipe - Consumo de Cimento (t),Sergipe - PIB - Estadual,Sergipe - PIB - Construção Civil,Sergipe - PIB - Per Capita,Sergipe - PIB - Preços de Mercado,Sergipe - IDH Renda,Sergipe - Desemprego,Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2017-12,22718.049910511265,0.6545201508207781,0.7005701716680889,3691696.768723766,0.7820339084535733,1.62528682207961,1012.7863239641516,1529.666261786908,27.087606640300265,20.421472965113967,67.50176062542702,2.871997044769731,0.4602612784179875,173.98736600797685,38.984,24938085.5229814,1198572.960669475,9.828527831456404,20441956.929258604,0.6722316932786021,13.646162633672953,3084455.3456781586,7774175.356668091,262.0303069697644,10905729.964166576,0.5118095547455561,3.422348531706023,0.3656492538346034,0.3672792049521601,-5909.074373680363,2.284012403287865,198.691438329256,199067057.8953033,420.14927894675606,0.6040080269231933
2018-1,22785.12752450792,0.6546286833440003,0.7005811518895441,3707144.39227205,0.7819292504707313,1.7818637717000383,1012.6667474516634,1514.0293795639616,27.27737138134759,20.466862446428944,66.94285833137187,2.779214946186587,0.4590251669956582,173.03356156331262,41.652,24934680.310631704,1197917.317183674,9.829109854197364,20441668.61824856,0.6721563904343966,13.638961606267932,3083445.1988071734,7771953.540587035,260.5342595002991,10591953.536246669,0.5005214276758065,3.407685633333908,0.3696733376163027,0.359951630964679,-7507.112082157307,2.294901938999484,199.17116486952867,199141077.18729573,421.26177274279706,0.4798858738803947
2018-2,22854.282572645418,0.6545879915511518,0.7005097969796164,3713690.046634698,0.7817847750955095,1.6896249717543772,1012.7927266545712,1450.300607298474,27.20817244730893,20.54636250216269,67.55979763787896,2.5935742884330653,0.4585317120606038,171.98370429633945,33.904,24925066.464524213,1198179.432968067,9.82977158671384,20441947.79285605,0.6721727267255663,13.62893265551268,3088099.5088970666,7769100.068513057,259.032492011999,10061031.180200648,0.4906301391980058,3.374006833007986,0.3678170211034027,0.3566771125869745,-6365.607522997055,2.2942193420185,199.8725029340304,199211473.5675211,422.2426077364675,0.6233855032154204
2018-3,22924.15429962365,0.6545472997583033,0.7004384420696886,3720235.700997345,0.7816402997202878,1.412901754812021,1013.4840835441051,1372.4075286765624,26.968320650711185,20.355303106975864,67.75632730666416,2.4172812964411867,0.4580303487723102,171.23261832544847,29.447,24915452.61841672,1198441.5487524602,9.83043331923032,20442226.96746353,0.672189063016736,13.618903704757429,3097484.541540848,7766246.596439078,257.24728226857326,9913724.971357465,0.5232126003004083,3.338338493268379,0.3683207687170368,0.3495024706940896,-6480.507442523628,2.2880364237022737,200.5738409985321,199281869.9477465,423.1636874509773,0.5637820432387992
2018-4,22990.100813298654,0.6545066079654548,0.7003670871597609,3726781.355359993,0.781495824345066,1.2279578563134763,1014.4202458189682,1288.317753120931,26.569962590754525,19.89281647593617,67.45148813823876,2.1683357287076164,0.4576083024114605,170.02903337058294,29.197,24905838.77230923,1198703.664536853,9.831095051746797,20442506.142071024,0.6722053993079056,13.608874754002173,3109183.610087583,7763393.124365101,256.48358934037594,9759929.249245623,0.515815979242938,3.2744690652552726,0.3659433206644214,0.3395277178203111,-5470.865705466022,2.2785452626718063,201.27517906303385,199352266.32797185,424.02836190752186,0.5678789637407077
2018-5,23055.33186965905,0.6544659161726063,0.7002957322498333,3733327.00972264,0.7813513489698443,1.0331459001471424,1015.278087495608,1253.4827356188082,26.200564458355416,19.53580478839521,67.42349029702824,2.148557028412361,0.4571694602361226,170.11774816579089,26.297,24896224.92620173,1198965.7803212462,9.831756784263275,20442785.316678517,0.6722217355990753,13.59884580324692,3119509.8303256864,7760539.652291123,256.5975200727647,9718317.43232662,0.52140209156142,3.1945615117047303,0.3622852915238501,0.3254327923342447,-3673.4527105981465,2.263363965667075,201.74938937140732,199422662.70819715,424.8958664057337,0.5499766318428432
2018-6,23122.14840429191,0.6544252243797578,0.7002243773399056,3739872.664085288,0.7812068735946225,1.0423701833516437,1015.7163789316808,1268.4960049670933,25.997279702124985,19.16576415749858,66.69051295545253,2.252253359418108,0.4567455088825187,170.6318731187651,29.209,24886611.080094244,1199227.8961056392,9.832418516779752,20443064.491286,0.672238071890245,13.588816852491668,3133657.088082654,7757686.180217145,259.9138036207247,9737284.14108045,0.5229599052733115,3.1138061153920007,0.3628244523982531,0.3206049076093145,-748.3523814090865,2.2443322394271,202.22359967978093,199493059.0884225,425.7830193027553,0.5006727306113294
2018-7,23189.419428478985,0.6543845325869093,0.7001530224299779,3746418.318447935,0.7810623982194007,1.125876008495769,1015.5491473203818,1323.7952665795126,26.049136243519992,19.0746171442348,66.08790173989287,2.480431652080966,0.4562840035990441,170.61740452442606,28.158,24876997.23398675,1199490.0118900323,9.83308024929623,20443343.665893488,0.6722544081814146,13.578787901736415,3147112.783681668,7754832.708143167,264.5673977783114,9674544.562883414,0.5428312509061592,3.081673525419346,0.3648945585252806,0.3000532519420144,680.1816531338795,2.2152710819180843,202.6978099881545,199563455.46864787,426.7837260619375,0.5435288427486608
2018-8,23259.96996240613,0.6543438407940609,0.7000816675200502,3752963.9728105823,0.780917922844179,1.09780082388689,1015.0659930801844,1396.913813520905,26.33216271516442,19.230082395876025,65.58398309926893,2.805730429664767,0.4558131579005047,171.27790171508778,31.132,24867383.38787926,1199752.1276744255,9.833741981812707,20443622.840500977,0.6722707444725843,13.568758950981165,3161173.374352864,7751979.236069188,267.07747396933985,9671877.616336772,0.6161288722138691,3.0650959281622696,0.3657658514233124,0.2957038398442303,2763.919661232488,2.182490373260064,203.19788546332487,199633851.84887323,427.8010992018258,0.5845201125904662
2018-9,23343.422586009376,0.6543031490012124,0.7000103126101225,3759509.62717323,0.7807734474689573,1.0880372415639967,1014.4234818964142,1466.1609185049451,26.679130668902108,19.478304849786497,65.27837761633252,3.0201768602584287,0.4555859205554983,171.6303849930253,30.195,24857769.54177177,1200014.2434588184,9.834403714329184,20443902.015108462,0.672287080763754,13.55873000022591,3175922.8316069064,7749125.763995211,271.8585814809284,9603900.901068036,0.6740366051135752,3.039353890716323,0.3852201759804345,0.308341137605073,4007.361037620176,2.152733596601701,203.69796093849527,199704248.2290986,428.7453804921202,0.5529765291983869
2018-10,23442.96744122476,0.654262457208364,0.6999389577001949,3766055.281535877,0.7806289720937355,1.072120389845345,1014.0676200055592,1516.7845996618075,27.08251849262501,19.70938145150095,64.70796760116893,3.0706361058981884,0.4556556998777786,173.1449088083865,31.537,24848155.695664275,1200276.359243211,9.835065446845665,20444181.18971595,0.6723034170549237,13.548701049470658,3198368.2411919544,7746272.291921233,274.51283304792724,10174872.283226963,0.7177542561347128,2.996889963775719,0.4151525802856482,0.3141753154888939,4174.914508493512,2.10797519196202,204.19803641366565,199774644.60932392,429.6253872306468,0.4991076724216306
2018-11,23548.719299012857,0.6542217654155155,0.6998676027902672,3772600.9358985247,0.7804844967185138,1.1235679998794117,1013.6611815796324,1537.6460871973566,27.48222374699573,20.040589003405767,64.52280749050199,3.070806442618621,0.4563235304823801,173.5859873879365,30.748,24838541.849556785,1200538.4750276045,9.83572717936214,20444460.36432344,0.6723197533460934,13.538672098715404,3217793.214559772,7743418.819847254,274.9274765390835,10893441.955257,0.7723522886923776,2.9632487708984088,0.4341143590809063,0.3212989509448,5007.894545671494,2.054724183351228,204.5347725127917,199845040.98954928,430.42970092860713,0.5578540476393075
2018-12,23664.62714907962,0.654181073622667,0.6997962478803395,3779146.590261173,0.7803400213432921,1.2630766894202934,1013.3762718721802,1501.086641125412,27.79166090924915,20.37411695706721,64.72180621305908,2.960468479287399,0.4576202435511061,174.26360497664575,30.734,24828928.00344929,1200800.5908119977,9.836388911878618,20444739.538930926,0.672336089637263,13.528643147960151,3233139.491150345,7740565.347773276,275.2862133078289,11294362.972876793,0.8188839179929231,2.938027746934826,0.4462102421398145,0.3517183793100564,6196.877278409354,2.0126469916832392,204.87150861191773,199915437.36977464,431.1147626085431,0.4970230904665642
2019-1,23795.98597428881,0.6541403818298185,0.6997248929704117,3785692.24462382,0.7801955459680703,1.4452878386127972,1013.1019174959584,1370.636437990969,27.997551045991,20.69692434464085,65.22843272534108,2.8074360224052097,0.4589992136868046,174.5123875821995,36.567,24819314.1573418,1201062.7065963906,9.837050644395095,20445018.713538416,0.6723524259284327,13.5186141972049,3241680.9411420235,7737711.875699298,275.0773407155792,11053032.574638758,0.8964654073710557,2.950255303566647,0.4625053223582739,0.3530778978870197,4628.979909058911,1.984242274075146,205.2082447110438,199985833.75,432.3118860904052,0.4536031596049339
2019-2,23937.469025372284,0.6542550816921656,0.6996849300383694,3842743.6405514223,0.7800076334375253,1.7994997297901023,1012.8319323448172,1193.0338000153913,27.998776894628527,20.993839074382805,66.41991238209684,2.6697592055621264,0.4607014079279489,174.17285721431338,30.849,24797304.21996337,1202038.6518809127,9.83713404611501,20442804.75652841,0.6723247927915269,13.511106737851984,3253557.2864584737,7733993.9752234975,272.34344383498,10560449.228493111,0.9613539894886018,2.9616566101002944,0.492198592675812,0.363540940595364,5916.697911939956,1.962208936108535,205.6027092868512,200071297.0347222,433.0971481604692,0.374744071408169
2019-3,24084.253349689065,0.6543697815545128,0.6996449671063271,3899795.036479025,0.7798197209069805,1.9492275655726827,1013.3546685652404,1004.2661934122629,27.65066827399557,20.893659946200387,67.40232192443352,2.4238853939191354,0.4626490661766997,175.03164239348723,31.021,24775294.28258495,1203014.597165435,9.837217447834922,20440590.799518414,0.672297159654621,13.503599278499069,3266404.0455201,7730276.074747696,267.36652869554604,10403101.036288377,0.9922348162286888,2.994382382733388,0.518818874802468,0.3734846407574057,5520.432988796697,1.9416080807058884,205.9971738626585,200156760.31944445,433.8759184279469,0.4956453878114265
2019-4,24242.800308949536,0.6544844814168598,0.6996050041742847,3956846.432406628,0.7796318083764355,2.104869840975481,1013.9800001972752,805.4971570654632,27.13943583915904,20.920539743419106,69.51278730255613,2.233616996162993,0.4646690865784258,175.5305667223329,31.437,24753284.345206525,1203990.5424499572,9.837300849554836,20438376.842508413,0.6722695265177152,13.496091819146152,3277070.8663957147,7726558.174271896,264.7869950885037,10292765.598772297,1.0281222722573198,2.9952077985667365,0.5335376321688695,0.3643719899254779,5055.185180977277,1.9170839767672327,206.39163843846592,200242223.6041667,434.7112762957004,0.5241803612683422
2019-5,24414.13672916869,0.6545991812792069,0.6995650412422424,4013897.82833423,0.7794438958458906,2.085904412035588,1014.9993755550158,797.2280165789459,26.60109270413287,20.669916083850463,70.35327754641197,2.1140986867305416,0.4668147197976319,175.92696623653438,31.533,24731274.4078281,1204966.4877344794,9.83738425127475,20436162.88549841,0.6722418933808094,13.488584359793236,3286496.9823831627,7722840.273796095,261.54480006258126,10294781.632050132,1.0918504238017774,3.0099180362600246,0.5740445809008098,0.3693162019411377,5539.336630210192,1.896664638848358,206.56086067824955,200327686.8888889,435.536470990692,0.4342481224547813
2019-6,24590.913800588085,0.654713881141554,0.6995250783102,4070949.224261832,0.7792559833153457,1.936602916425636,1015.7615256603128,854.7702715882996,26.187237666166517,20.288182190571376,69.74576097311976,2.1258450847059573,0.4689892199076385,175.80518291276422,26.431,24709264.470449675,1205942.4330190015,9.837467652994665,20433948.92848841,0.6722142602439036,13.48107690044032,3298874.5697557754,7719122.373320294,258.6848612508291,10320775.962706486,1.0993189754324773,3.0110251669653523,0.6213386407393423,0.3773027071398842,6184.950447162058,1.8758899421225184,206.7300829180331,200413150.1736111,436.38480939825865,0.4742948418610756
2019-7,24790.656325659016,0.6548285810039012,0.6994851153781576,4128000.620189435,0.7790680707848008,2.073299901704529,1015.7687462847498,960.40773787294,26.10859793775673,19.842495707301044,67.20857097451007,2.2531904527190263,0.4712510115419644,176.52431477342165,25.978,24687254.53307125,1206918.378303524,9.837551054714575,20431734.97147841,0.6721866271069978,13.473569441087406,3316673.310427788,7715404.472844493,257.61365642366474,10358945.135041324,1.129155636153343,3.036188640645076,0.6254767746825313,0.3968803885128472,6076.306190415794,1.8584015680579875,206.8993051578167,200498613.4583333,437.180627179316,0.5475632504322174
2019-8,24996.43619693061,0.6549432808662483,0.6994451524461153,4185052.0161170377,0.7788801582542558,1.877722476695224,1015.3637169239744,1182.4898238079516,26.309783281079188,19.11025457822877,62.77672449236714,2.4675880432869386,0.4736234938714411,177.77589529494924,29.86,24665244.595692825,1207894.323588046,9.837634456434492,20429521.01446841,0.6721589939700919,13.466061981734487,3339532.9760367125,7711686.572368692,256.8610697803875,10386654.273111563,1.1398350320060624,3.0354427615220856,0.6280714951608086,0.4112473840791077,6518.883661201889,1.8368841913676568,207.0924704880485,200584076.7430556,437.9061352905134,0.5163942009297142
2019-9,25215.974769433626,0.6550579807285954,0.6994051895140729,4242103.412044641,0.778692245723711,1.7542927910356618,1014.4991566279886,1309.847026172045,26.644607741380277,18.659512076092685,59.6689539745556,2.737959794684396,0.4760280407594637,178.48197205994126,39.045,24643234.6583144,1208870.2688725684,9.837717858154404,20427307.05745841,0.6721313608331861,13.458554522381574,3365687.4572929004,7707968.671892891,257.5360490922842,10366843.514432576,1.1526577758374856,3.032326280433432,0.6350086612279392,0.4335809238132643,6534.19896978769,1.8140248078306704,207.28563581828035,200669540.0277778,438.5542870136589,0.509922556452955
2019-10,25442.123214261992,0.6551726805909426,0.6993652265820306,4299154.807972243,0.778504333193166,1.680985946028334,1013.7261722654596,1400.0936535271333,27.0397043880698,18.45214664715053,57.764811422524986,2.916133119868208,0.4785939152865578,179.1102369479098,45.213,24621224.72093597,1209846.2141570903,9.837801259874318,20425093.100448407,0.6721037276962804,13.45104706302866,3396904.486665922,7704250.77141709,259.99511086292523,10941263.342572829,1.1888992178340692,3.0075538083911035,0.6484238153125712,0.4614308374651361,6135.62651489552,1.8103247511179177,207.47880114851213,200755003.3125,439.156241374789,0.4670828362027695
2019-11,25683.204147718105,0.6552873804532896,0.6993252636499883,4356206.2038998455,0.7783164206626211,1.6030363333126874,1013.1637869627413,1481.3289967887977,27.430713927584303,18.588949277701406,57.689619838561605,2.963216194888143,0.4812678717033663,179.0320133643586,42.237,24599214.78355755,1210822.159441613,9.837884661594233,20422879.143438406,0.6720760945593744,13.443539603675742,3425370.5887917643,7700532.870941289,262.84344086418434,11652145.667877082,1.1803986463970102,2.995976017764907,0.6639459805518665,0.4809638474333891,6503.475784678591,1.810689208343592,207.78167552938635,200840466.59722224,439.7046629675335,0.4414935563658442
2019-12,25931.45051230223,0.6554020803156367,0.6992853007179459,4413257.599827448,0.7781285081320762,1.7339883429681051,1012.7793346026876,1476.1961318427418,27.6942806968495,18.891972682798222,58.52639281638471,2.8987629200784832,0.4840824771628759,178.78398230114155,39.732,24577204.846179124,1211798.104726135,9.837968063314143,20420665.186428405,0.6720484614224687,13.436032144322828,3449617.415091537,7696814.970465488,265.15919818250103,11950059.27689198,1.202625124119571,2.9967059652312025,0.6762702364056034,0.4880707035029974,6710.139809282732,1.7951280687733866,208.08454991026056,200925929.88194448,440.26212872461696,0.3713694141213152
2020-1,26181.93725927756,0.6555167801779839,0.6992453377859036,4470308.99575505,0.7779405956015313,1.8785500611272052,1012.6125499918026,1433.240385603787,27.823112624435737,19.23927504289594,59.63652488851493,2.721131876547992,0.4870094404025674,178.501831613247,44.112,24555194.9088007,1212774.0500106572,9.83805146503406,20418451.229418404,0.6720208282855629,13.428524684969911,3481705.6007766603,7693097.069989687,266.4676439615855,11653487.832717812,1.2222336051272034,3.042536396599222,0.6928135217641951,0.4780868565346471,4984.273772200346,1.7837222660281933,208.3874242911348,201011393.1666667,441.8708004904564,0.2369589962530149
2020-2,26441.92725386469,0.6553161497247868,0.6990729539812514,4424048.253411877,0.7777507516288156,1.9118343014091577,1012.7853159342754,1363.775038079876,27.678250052979564,19.585727332917944,61.78102466169015,2.492640915520681,0.4900417725129126,178.49279630814357,38.228,24524746.521485563,1213861.5400703037,9.8398660028472,20418288.686674826,0.6719452284998474,13.422328930355336,3516656.80317364,7688496.775112735,267.3818721659221,10332467.050545955,1.2657379352792728,3.111848472366085,0.6994082193998664,0.4968243101177078,6490.848993717848,1.7763512522940854,208.9087339298053,201096856.4513889,443.1015275605694,0.2752092676158605
2020-3,26707.635308583456,0.6551155192715896,0.6989005701765991,4377787.511068704,0.7775609076561,1.7671739942310534,1013.2211521748724,1265.0211188759638,27.312220046809976,19.64800104523952,63.56713257566746,2.273175864664136,0.4932072839507147,179.44694104307834,39.14,24494298.134170428,1214949.0301299505,9.841680540660338,20418126.143931247,0.671869628714132,13.416133175740764,3552321.88079006,7683896.480235783,272.3662874258806,9254946.432504756,1.3297197270360337,3.1768769737930613,0.7169917132426514,0.5276436406795595,6329.11280018142,1.7700682300548114,209.43004356847584,201182319.7361112,444.23796159256256,0.2303369759222386
2020-4,26977.98349243978,0.6549148888183925,0.6987281863719469,4331526.76872553,0.7773710636833843,1.5379221086362966,1013.9478634409448,1182.014539824247,26.812785883286665,19.37676162543466,64.44449632008113,2.0985528290980304,0.4965251805870088,180.31649864956063,37.035,24463849.746855296,1216036.520189597,9.843495078473476,20417963.601187665,0.6717940289284166,13.409937421126187,3574318.33679274,7679296.185358832,285.607431626446,7921092.630288142,1.3210770153367604,3.1457450892318293,0.7381890794574598,0.5514832563935487,5438.685662277439,1.7717423485518018,209.95135320714635,201267783.0208333,445.3680272494975,0.1913765650219802
2020-5,27263.950281810005,0.6547142583651955,0.6985558025672947,4285266.026382357,0.7771812197106687,1.414671540439897,1014.706377241411,1154.4660523369423,26.28905641028073,18.91089949360072,64.62796356504117,1.9810684183256089,0.5004173617742649,180.7474061042336,38.26,24433401.35954016,1217124.0102492438,9.845309616286617,20417801.058444086,0.6717184291427012,13.403741666511614,3603157.44351656,7674695.890481881,297.7543699336868,8346176.75029858,1.3505721385223486,3.0465244126049784,0.7878267480042566,0.571727246976676,4325.890384068123,1.7713994319371078,210.3279455198243,201353246.3055556,446.60828006295975,0.2576891474031371
2020-6,27564.69269838451,0.6545136279119984,0.6983834187626424,4239005.284039184,0.776991375737953,1.2943082434434288,1015.2148794711554,1185.6308708109104,26.00123125599861,18.30772772341664,63.33638443244256,1.968546668854321,0.5046795638464718,179.99921544991614,48.294,24402952.972225025,1218211.5003088904,9.847124154099754,20417638.515700508,0.6716428293569857,13.39754591189704,3642513.55606186,7670095.595604929,306.58744495488475,9159521.074665343,1.3583103027460413,2.9004539003673617,0.8361031042589587,0.5981822358469298,1859.7867737551896,1.7727879108405782,210.70453783250227,201438709.5902778,447.9076349514816,0.3096136283249024
2020-7,27882.714214590484,0.6543129974588013,0.6982110349579902,4192744.54169601,0.7768015317652373,1.1469588673799394,1015.196032141746,1262.9460785016056,25.987875074413164,17.986256265767597,62.117994144700766,2.132379722806734,0.5092088302743075,179.69195713014366,44.491,24372504.584909894,1219298.9903685371,9.848938691912894,20417475.97295693,0.6715672295712702,13.391350157282464,3695712.399915684,7665495.300727977,314.01086690693404,10476405.287576783,1.334950106776097,2.759395662594468,0.856374097154075,0.5846634058109625,-1737.9750802210497,1.776429863318404,211.08113014518025,201524172.875,449.2521909261079,0.2359248260994371
2020-8,28208.863904102967,0.6541123670056042,0.6980386511533379,4146483.799352837,0.7766116877925217,1.320716305217952,1014.868622550104,1355.7022804137723,26.17877235261301,18.024416918431644,61.54338758713235,2.351155428564403,0.5140072961248232,179.61851942821957,44.612,24342056.19759476,1220386.4804281837,9.850753229726031,20417313.430213347,0.6714916297855549,13.38515440266789,3755875.591195509,7660895.005851026,318.82419224831403,10910293.634150429,1.2921362058754833,2.619969912592366,0.8443634754934383,0.5757778987470635,-2734.252564575232,1.7880861649796354,211.41360692767284,201609636.15972224,450.62555348872553,0.2096916645609896
2020-9,28533.438882504943,0.6539117365524071,0.6978662673486856,4100223.057009664,0.776421843819806,1.228144151009566,1014.3292428476594,1438.459507189183,26.49381625835326,18.09702770262408,60.64670469013462,2.6297354469241694,0.5189092173130745,178.5293687693039,47.883,24311607.810279623,1221473.9704878302,9.852567767539172,20417150.88746977,0.6714160299998394,13.378958648053317,3821578.198222239,7656294.710974074,323.0581151004774,11210151.605931442,1.2020547228889855,2.4798731150373667,0.8412736310867062,0.5706773693369174,-5200.964446734573,1.8026901607290144,211.7460837101655,201695099.44444445,452.0646572758416,0.1835028569646125
2020-10,28852.23921508648,0.65371110609921,0.6976938835440334,4053962.31466649,0.7762319998470903,1.498228157340748,1013.6484203346254,1470.4243068054573,26.84929179120372,18.37178497051905,60.41389841870404,2.8318529170119766,0.5236627539815966,177.42834803004428,61.314,24281159.422964487,1222561.460547477,9.85438230535231,20416988.34472619,0.671340430214124,13.37276289343874,3886905.1578835496,7651694.416097123,327.5285110146561,11966994.503166374,1.1328306028435855,2.3619686055259463,0.8293563546603034,0.5750107618212407,-7513.441905598956,1.8088117232622245,212.0785604926581,201780562.7291667,453.5740587707796,0.2032685272834106
2020-11,29157.13088394081,0.6535104756460128,0.6975214997393812,4007701.5723233167,0.7760421558743746,1.6555523416208635,1013.1431753189491,1496.0830688877747,27.329900148155804,18.50857990123953,59.50031271152303,2.9485389603360086,0.5282506530449397,175.47882638150668,41.19,24250711.03564935,1223648.9506071236,9.85619684316545,20416825.80198261,0.6712648304284086,13.366567138824166,3941177.271221158,7647094.121220171,328.7989472484239,12548259.897019563,1.0625260384907056,2.268368344112663,0.8098503092393781,0.5711502607259824,-7678.204281396761,1.8051553259418207,212.30677050029644,201866026.0138889,455.12443147942497,0.194574822117592
2020-12,29460.146630571988,0.6533098451928158,0.6973491159347289,3961440.8299801433,0.775852311901659,1.6042432039641366,1012.8032663186974,1507.3852139715589,27.77297088802085,18.31842779193934,57.974720847146,2.920973038863545,0.5323471249339715,174.51059860586523,41.837,24220262.64833422,1224736.4406667703,9.858011380978589,20416663.25923903,0.6711892306426932,13.360371384209593,3982916.285820941,7642493.82634322,319.45061692415373,12643560.231817188,1.0208969313437328,2.228067389927722,0.7932326755691429,0.5707390629664149,-8108.751196234888,1.809653920688568,212.5349805079348,201951489.2986112,456.68053889140526,0.3625137332300935
2021-1,29761.57110978612,0.6531092147396187,0.6971767321300767,3915180.08763697,0.7756624679289433,1.822192122814137,1012.527235237499,1449.507987645726,28.07555557397951,14.65195455475352,50.80014212610463,2.765650605761182,0.5339445000655724,174.2805067774295,42.517,24189814.261019085,1225823.9307264169,9.859825918791728,20416500.71649545,0.6711136308569777,13.354175629595018,4019357.71140842,7637893.531466268,309.15819239982545,12021896.93247535,1.0107339316161985,2.205287146808077,0.802404657006611,0.5584741789594017,-11364.899736533753,1.814490796790717,212.76319051557303,202036952.5833333,459.1562416919888,0.2035747868177829
2021-2,30050.685704388103,0.6528751936391612,0.6971401922219712,3895934.4651851193,0.7757508199587081,1.6821851479148802,1012.6977110992,1403.3542203270017,27.98721844924548,10.785672109182894,43.03813971278789,2.600624776350546,0.5356144955218349,173.84488179812436,44.162,24152471.74985782,1227037.576580885,9.8617909880983,20415676.64762602,0.6709932795755912,13.355891105713203,4056867.999445872,,302.37819969809163,11397771.725950507,0.95449451374365,2.20267090734716,0.8077728270418228,0.5747067561241442,-10055.969117056047,1.8165366850094025,213.27426773577787,202122415.86805555,461.15487675125553,0.3602342230579834
2021-3,30332.82073865373,0.6526411725387038,0.6971036523138657,3876688.842733268,0.7758391719884727,1.6270346106477145,1013.2066980700746,1319.2635962079585,27.524981607904557,6.912313428954836,36.673718604241984,2.358952795418382,0.5371390081982637,174.21148845860122,53.871,24115129.238696557,1228251.222435354,9.86375605740487,20414852.578756597,0.6708729282942046,13.357606581831387,4097777.742170858,,297.8512733944605,10895248.666923173,0.892109626483549,2.217591610831048,0.7911064588115583,0.5759550380737111,-10681.371097239642,1.816216843150236,213.78534495598268,202207879.1527778,463.1704005793658,0.7627688179739474
2021-4,30628.63803230608,0.6524071514382463,0.6970671124057602,3857443.2202814175,0.7759275240182375,1.673788062834038,1014.030479410901,1232.3306143036086,26.85599081980806,3.748996315636904,32.67661557163315,2.1635720233133133,0.5385263182031488,173.4348514480171,44.494,24077786.727535285,1229464.8682898225,9.865721126711442,20414028.509887163,0.6707525770128181,13.359322057949576,4134650.348323346,,295.0457400155327,10340866.987280738,0.825168296080587,2.2460525036356414,0.7858485486520173,0.5735564747536357,-11291.78832348528,1.8089639607511407,214.2964221761875,202293342.4375,465.22258623924137,0.2796328792033463
2021-5,30919.05900625212,0.6521731303377889,0.6970305724976548,3838197.597829567,0.7760158760480022,1.510577376811236,1014.9606362846232,1220.138241056889,26.20320161529509,5.190086935450709,37.84924111388528,2.0808826098453386,0.5399395806992366,173.13033181560127,37.865,24040444.21637402,1230678.5141442912,9.867686196018012,20413204.44101773,0.6706322257314316,13.36103753406776,4178837.018098841,,293.1598961460527,9875440.368434783,0.7281692353422864,2.276728822893338,0.788988536495998,0.5761928928113532,-11137.018153234196,1.80696151144469,214.5743476893728,202378805.72222224,467.3955564935755,0.5229087722340279
2021-6,31198.54599149873,0.6519391092373314,0.6969940325895493,3818951.975377716,0.7761042280777669,1.5033217445569649,1015.4582834309278,1239.8907681252374,25.956892374807552,7.520262485727445,43.74125171583722,2.056405234292367,0.5413317770155355,173.26183640617492,37.706,24003101.70521276,1231892.1599987596,9.869651265324585,20412380.3721483,0.670511874450045,13.362753010185946,4228865.473284437,,290.6511602940628,9712774.735535104,0.6217675784349498,2.2845562653057963,0.7607078967771884,0.5752151758047193,-11593.707790184802,1.810436957824208,214.85227320255805,202464269.00694445,469.6567435412598,0.3183901021521078
2021-7,31477.01705661935,0.651705088136874,0.6969574926814438,3799706.352925865,0.7761925801075316,1.5084285866457956,1015.4825044066974,1299.9936461882703,25.91019529542503,10.689862728569086,51.25620951156152,2.192329059405445,0.5427716421137122,173.2901099752127,38.178,23965759.19405149,1233105.805853228,9.871616334631156,20411556.30327887,0.6703915231686586,13.364468486304132,4293125.698276656,,290.1607440001526,10214150.894325975,0.6016134682921431,2.2942570176398265,0.7307097337489749,0.5803881044104545,-12660.940095131144,1.820325672430364,215.1301987157433,202549732.2916667,471.9469990765845,0.19734684282623
2021-8,31734.972173577728,0.6514710670364167,0.6969209527733383,3780460.7304740143,0.7762809321372963,1.5527801288592384,1014.8353397747604,1368.4243596974443,26.139902437615063,14.473553939993556,61.090129033828894,2.4591183390110283,0.5442373073011625,173.41588815026157,42.899,23928416.68289022,1234319.4517076968,9.87358140393773,20410732.234409444,0.670271171887272,13.36618396242232,4364031.634312218,,292.97645422998033,10910967.420836216,0.5622758730296696,2.2917626565891243,0.7303668725981315,0.5761249700693254,-12926.932236923987,1.833834327621637,215.46208658106983,202635195.5763889,474.343545372001,0.486265533458544
2021-9,31983.180866978684,0.6512370459359592,0.6968844128652328,3761215.108022163,0.7763692841670611,1.6788096139855695,1013.9621023317234,1413.840366897314,26.75165462882206,17.582484980546763,68.8494479723585,2.7804331205969106,0.5456835853194346,172.92821017540092,45.714,23891074.17172896,1235533.0975621652,9.8755464732443,20409908.165540013,0.6701508206058855,13.367899438540505,4441236.866517775,,296.7051324492667,11765147.222576438,0.5648741379057796,2.29120393484579,0.7396834288490177,0.5732583602039819,-13554.880376356945,1.8668333099941672,215.79397444639628,202720658.8611111,475.5519924091198,0.55442794237256
