,Paraná- custo m2 (R$),Paraná - IDH Renda,Paraná - Depósito Poupança (R$),Paraná - Desemprego,Paraná - Preço do Cimento,Precipitação (mm/day),Pressão Atmosférica (mB),Radiação Global - Dia (Kj/m²),Temperatura do Ar - Bulbo Seco (°C),Temperatura de Ponto de Orvalho (°C),Humidade Relativa do Ar (%),Velocidade do Vento (m/s),Paraná - IDH Longevidade,Paraná - Produção de Cimento (t),Paraná - IDH Educacao,Paraná - PIB - Estadual,Paraná - PIB - Construção Civil,Paraná - PIB - Per Capita,Paraná - PIB - Preços de Mercado,Paraná - IDH,Paraná - Consumo de Cimento (t),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2015-9,24020.236894165224,0.7610781735757193,25174302.3852387,7.831533347297715,0.4247767045853328,1.548453982268786,912.3989192942172,1055.279314481883,18.386400555593163,14.262154705403296,79.53699974312947,1.9535278480314329,0.8359643886030385,480.7881599495374,0.7681270452273625,241959752.73131984,11034398.330552911,18.02823454967673,192682555.2203518,0.7874159195363899,371.152866899383,3159665.292306972,7823710.364371212,345.9393290159121,9111627.991960196,0.4754222059965265,3.1775346551202,0.4892573432807409,0.5254036415611213,-1039.1595055245705,2.375528331843324,192.75438502898817,197049987.9662729,391.7984311210859,0.9625157301509716
2015-10,24108.39249279033,0.7603085399262511,25035686.1985212,7.8338173840064576,0.420897084293454,1.7428536888218231,911.987238077214,1087.8959298466764,18.999769838794126,15.05800433715972,80.19093542733091,2.035267330779643,0.8365697390905762,481.0892673498327,0.7688738733842706,242078328.5637391,11029090.677881831,18.02785512238596,192684772.6746323,0.7876535444386698,371.3746200791438,3177292.3873851425,7822521.476961817,356.19830338681936,9630300.092613306,0.4476002509116798,3.2541672489322933,0.4890711871355146,0.5220003499305623,-1243.715598453343,2.3072500360953296,192.8106781154123,197126999.05472648,393.0323982618425,1.138988731876403
2015-11,24197.84684810482,0.759538906276783,24897070.0118037,7.8361014207152,0.4171985148624699,1.9340993533222703,911.579909642355,1113.9149661094573,19.817226193579724,15.877228455218756,80.18239618864234,2.0479790310918555,0.8371750895781138,479.8612093214247,0.7696207015411788,242196904.39615837,11023783.025210757,18.027475695095188,192686990.12891287,0.7878911693409496,375.85520238299256,3192249.535938423,7821332.589552421,363.3180588898181,10206133.8713167,0.4263937170455484,3.3303403808104988,0.4860587480427329,0.5097139584731153,-1329.2467358809024,2.2426446030768825,192.71500366484773,197204010.14318004,394.3264198716264,1.0384357357644425
2015-12,24286.687283800547,0.7587692726273148,24758453.8250862,7.838385457423941,0.4141662285716306,2.1254874386087663,911.7425874112072,1163.4348302448038,20.34761166363404,16.23903565239247,79.37303888847397,2.062535359081953,0.8377804400656514,479.4188470140003,0.770367529698087,242315480.2285776,11018475.37253968,18.027096267804417,192689207.5831934,0.7881287942432296,361.666,3199905.584664713,7820143.702143026,370.6753320957318,10510897.40146,0.4149277811632851,3.384901525948558,0.4784691485313357,0.4963303303387326,-1107.7866583101536,2.1904251534185515,192.6193292142832,197281021.23163363,395.7087257778466,1.0724646806663891
2016-1,24376.439166577133,0.7579996389778466,24619837.6383687,7.840669494132683,0.411004976354729,2.357672998090216,911.9460348150168,1213.411810786037,20.60858121004643,16.23542731097413,78.05893490565325,2.021290464347236,0.8383857905531891,477.8321670469008,0.771114357854995,242434056.06099683,11013167.719868604,18.026716840513647,192691425.03747395,0.7883664191455094,309.4270682295481,3192683.824120628,7818954.81473363,382.5445279629593,10343811.360967338,0.4151945630880473,3.443048381351812,0.4806328467484032,0.4804030314721972,-3390.8754810096625,2.1483491910676875,192.52365476371864,197358032.3200872,397.38532715218463,1.0732914432300884
2016-2,24464.1255735965,0.7580299392731333,24729756.65897854,7.816705404514238,0.408322352700303,2.4006316308962554,912.5454001708011,1151.0926417556725,19.95231309564776,15.744423603700309,78.3826276114658,1.9592611270535123,0.838169016239198,477.8036014972202,0.7711000726872299,242465384.0739707,11009939.167213736,18.026369624349112,192687187.5542553,0.7883010132299451,302.224795973304,3181310.681757068,7817259.857969137,394.0024086047662,9967913.080171468,0.3840895451802815,3.5015899814600737,0.4731333880353363,0.4582345653383405,-2667.741466194896,2.1171823395135774,192.57455969022865,197432600.1003621,398.3271963640914,0.9886443684835264
2016-3,24548.76545841485,0.7580602395684201,24839675.679588385,7.792741314895792,0.4060391723877254,2.3352486836491364,913.367608998346,1123.18483416087,18.57234193059016,14.21859221823434,77.12075590996439,1.873112523904084,0.8379522419252071,479.6488304628431,0.7710857875194647,242496712.08694455,11006710.614558868,18.026022408184573,192682950.07103676,0.7882356073143808,333.85831513936694,3170693.3011755394,7815564.901204644,401.2661236730724,9856336.422055762,0.3756470321164557,3.5709276725623766,0.4648157232951847,0.4382653615092318,-2859.062558346457,2.0931033141951554,192.62546461673853,197507167.8806371,399.35852056500727,1.0384598121784336
2016-4,24631.127518023364,0.7580905398637068,24949594.700198226,7.768777225277347,0.4043001893983196,2.448987469570654,913.9120629270772,1097.9416229849908,17.447284196069294,12.85886489200284,75.43965020028483,1.8296734706451865,0.8377354676112161,480.0745474898764,0.7710715023516994,242528040.09991848,11003482.061903998,18.02567519202004,192678712.58781812,0.7881702013988166,319.516536956114,3160170.596586521,7813869.944440151,402.1668469742488,9710266.701835446,0.3820964756373156,3.59250353080449,0.455186748552417,0.4301790666375651,-3169.352453991868,2.072428815903636,192.67636954324857,197581735.66091204,400.41332896946494,1.00751001790645
2016-5,24714.716866722298,0.7581208401589935,25059513.720808063,7.7448131356589025,0.4022460285314261,2.1798091101054458,914.3949085329476,1046.0392249424813,16.085822346658325,11.527514897177964,75.22442724442318,1.8135236927430507,0.8375186932972251,478.8854187251935,0.7710572171839343,242559368.1128924,11000253.50924913,18.025327975855504,192674475.10459957,0.7881047954832522,329.21869150471565,3151118.379552412,7812174.9876756575,399.85033032678535,9680535.027658245,0.4050692196787397,3.5926862406733733,0.4458664086781032,0.4219991438558282,-2883.308840862046,2.0559185514258647,192.66028229351025,197656303.44118696,401.487430497648,1.0927592310529022
2016-6,24800.51557703599,0.7581511404542802,25169432.741417907,7.720849046040457,0.4001741008351707,2.1713700199079677,914.5898430992758,1116.279364188367,15.60950883208175,10.586369848985573,73.10447696157378,1.8481024847693597,0.8373019189832341,481.4360992619001,0.7710429320161691,242590696.12586623,10997024.956594262,18.024980759690965,192670237.62138093,0.7880393895676878,321.7216690037785,3140751.3952277866,7810480.030911164,393.5095127653645,9659746.901858738,0.4092639692637682,3.579037954295573,0.4613892521739088,0.4276360353070148,-2975.6400740144,2.0383289573688583,192.644195043772,197730871.2214619,402.5058857498528,1.1886381346457082
2016-7,24898.50473189405,0.758181440749567,25279351.762027748,7.696884956422012,0.398121697194046,2.267346537332698,914.1636165576266,1142.5091253301723,15.83034450310897,10.819734301769644,73.06202673723205,1.9691132753896416,0.8370851446692431,482.5690695923093,0.7710286468484039,242622024.1388401,10993796.403939392,18.02463354352643,192666000.1381623,0.7879739836521236,349.8658067254799,3133213.35495604,7808785.074146671,384.6299964028089,9585081.117791396,0.3812478068283722,3.6103448389937896,0.4322012065217192,0.423174444733437,-3206.2407436979347,2.0315258061610644,192.6281077940336,197805439.0017368,403.52153072435686,0.9884781197469455
2016-8,25000.692439225146,0.7582117410448537,25389270.782637592,7.672920866803566,0.3971095534768502,2.089443120772565,913.6489953148836,1181.002666059612,16.155179411283093,11.257714242855318,73.66114533975704,2.029316145601471,0.8368683703552521,483.7921955278696,0.7710143616806386,242653352.151814,10990567.851284524,18.024286327361896,192661762.6549437,0.7879085777365593,354.5746482806991,3125396.950036765,7807090.117382177,374.0231720981001,9555940.880272027,0.3986499601282697,3.669876558657872,0.4225039481243295,0.406476249562938,-3149.757781764285,2.0305724295198666,192.82149548554767,197880006.78201172,404.6150203119495,1.1468452316963866
2016-9,25106.16394778827,0.7582420413401404,25499189.803247437,7.648956777185121,0.3962309870620097,2.0935866869852187,912.9804355156828,1208.298777195867,17.011170512681105,12.09499694507958,73.59795760222411,2.105602548237159,0.8366515960412612,484.66699558383937,0.7710000765128735,242684680.16478783,10987339.298629656,18.02393911119736,192657525.1717251,0.787843171820995,337.03074849089137,3120136.460998561,7805395.160617684,357.8867409537925,9499194.488638684,0.4218717050778418,3.720044279530332,0.418532365024963,0.4024664212978491,-3439.0590351732635,2.04589542394608,193.01488317706176,197954574.5622867,405.7203252139655,1.0968349730129716
2016-10,25210.938622920155,0.7582723416354271,25609108.823857278,7.624992687566676,0.3956303339916814,2.147918656089746,912.2800641174124,1203.9060432407166,18.10564208661209,13.413682467452771,74.40872129057887,2.118086236259441,0.8364348217272701,485.6334595876684,0.7709857913451084,242716008.17776173,10984110.745974788,18.023591895032823,192653287.68850648,0.7877777659054306,337.2321146847709,3116690.882207065,7803700.203853191,341.63177653475714,9966047.81567214,0.4224506608091278,3.7459841676376406,0.4160254193180028,0.405117178149495,-3965.9673132275466,2.0672746138908056,193.20827086857585,198029142.34256163,406.803335189492,1.0609160061600742
2016-11,25316.981775767377,0.7583026419307138,25719027.84446712,7.601028597948231,0.3951120726127926,2.026445765492013,911.8766678010682,1264.768061209381,19.2502520222848,14.3630506027168,73.78761530620947,2.059934661215824,0.8362180474132791,486.5384807631014,0.7709715061773431,242747336.19073564,10980882.19331992,18.023244678868288,192649050.2052879,0.7877123599898663,341.3007724864916,3111067.868641125,7802005.247088698,326.9734003768556,10587512.611494165,0.3923024529656499,3.7392056894335934,0.4114160891944031,0.3907469610472366,-2953.9693584836964,2.086506575082691,193.39165227367104,198103710.1228366,407.8917355912226,1.1479049091605034
2016-12,25426.45569472932,0.7583329422260006,25828946.86507696,7.577064508329785,0.3953014027403831,1.8385277482712796,911.83474991763,1247.5667118613758,19.915150388116587,15.113944911362967,74.04422669572159,2.024947495755714,0.8360012730992882,487.6570375140579,0.7709572210095779,242778664.2037095,10977653.64066505,18.02289746270375,192644812.7220693,0.7876469540743021,320.02599999999984,3102944.3501696377,7800310.290324205,318.270666236674,10898685.552629258,0.377390938464421,3.733037971414247,0.4077513114353103,0.3851019690388544,-2879.5516234189686,2.094478154479812,193.5750336787663,198178277.90311152,408.9675448006736,1.0441767846983232
2017-1,25515.853245886883,0.7583632425212873,25938865.8856868,7.55310041871134,0.3958127877747036,1.758405197696316,912.1403329786352,1227.628603799059,19.88602168112555,15.2466751251843,74.50653933119818,2.002049897372548,0.8357844987852971,487.1976162133539,0.7709429358418127,242809992.2166834,10974425.088010184,18.02255024653921,192640575.23885068,0.7875815481587377,311.636,3094724.2437621527,7798615.333559711,310.5255902176114,10787624.167112684,0.3569248836113066,3.7604487321695688,0.4075350767989002,0.3803888051781477,-5075.622232112225,2.0938758344390687,193.7584150838615,198252845.68338645,410.4402424193167,0.7621157752691586
2017-2,25603.2881281301,0.7583811458737213,26067115.253258254,7.543681836266954,0.3964356885159197,1.6112963139122591,912.524470849747,1173.3871558082296,19.425883896624395,14.953405968052955,75.06898536228748,1.943259375841855,0.8355101389276101,488.0432807157978,0.7709955338406144,242770453.324358,10974798.329811,18.02163718869614,192622799.1691717,0.7875101962508494,280.736,3090715.1187863583,7796393.517478655,302.20879774745333,10303707.629504388,0.3681934792243305,3.8046973407167632,0.3978047684696698,0.3762996326553245,-4201.060854040392,2.101650850838241,194.246306164024,198326864.97537887,411.37069898708864,0.8016855852337811
2017-3,25695.98499078058,0.7583990492261553,26195364.62082972,7.534263253822568,0.3970518440560241,1.7104932760115097,913.2211808090822,1086.242066210688,18.367458007924608,14.055266323749851,75.37643753844793,1.946421409904077,0.8352357790699229,489.6165687435901,0.771048131839416,242730914.43203264,10975171.571611814,18.02072413085306,192605023.0994928,0.787438844342961,352.332,3087179.2725097025,7794171.701397599,294.5570417235589,10201749.845553417,0.3837494708257729,3.8770292145772665,0.3875997638487952,0.3800045315218657,-4604.7344280517855,2.113289173700002,194.7341972441864,198400884.26737133,412.2787251985624,0.8150651151170567
2017-4,25789.26582620564,0.7584169525785893,26323613.98840117,7.524844671378181,0.3979370242320622,1.623945707479731,914.4393652528688,1078.4833811183948,17.320399035024682,12.918696264382698,74.74714891843803,1.8778781288223527,0.8349614192122357,489.2369096286997,0.7711007298382175,242691375.5397073,10975544.813412627,18.019811073009983,192587247.02981383,0.7873674924350726,280.856,3085621.878259212,7791949.885316542,289.16499067525854,10038719.54485756,0.4054428465788985,3.876345311058806,0.3886971443037969,0.3821056011581457,-5041.93583143556,2.127631534792117,195.22208832434885,198474903.55936372,413.2020439855629,0.7925222034658698
2017-5,25883.15363959753,0.7584348559310232,26451863.355972636,7.515426088933795,0.3986858283229882,1.6600302694978364,914.9454834067402,1059.4897279934924,16.623190909954463,12.105547658564136,74.17827670893466,1.8706410968584493,0.8346870593545486,490.3568901934705,0.7711533278370192,242651836.64738196,10975918.055213446,18.018898015166908,192569470.9601349,0.7872961405271843,319.397,3081133.230153783,7789728.069235486,285.1166009403658,10042384.529008197,0.435891393897483,3.842674905127215,0.3866356488127153,0.3779774472025649,-4656.590400431132,2.144624778414481,195.5819053334755,198548922.8513562,414.11208057407765,0.6561728681094356
2017-6,25977.884128892067,0.7584527592834572,26580112.72354409,7.506007506489409,0.399397256498379,1.6920609934247852,915.5429866086864,1105.564933191432,16.570142987127575,11.52268253140214,72.46168236384912,1.9113960892617408,0.8344126994968615,490.4765976814264,0.7712059258358208,242612297.75505656,10976291.297014264,18.017984957323836,192551694.89045596,0.7872247886192959,295.932,3077159.621682599,7787506.25315443,281.4051665918031,10051859.955499152,0.4573226001100615,3.767804043237205,0.388570077523086,0.3679963198646961,-5068.400972271061,2.162820271284532,195.9417223426022,198622942.14334863,415.0454864574057,1.0279727308864324
2017-7,26086.875847207863,0.7584706626358912,26708362.09111555,7.496588924045023,0.4002852160509298,1.5904343802789724,915.2861506860492,1124.821265887966,16.73813312240542,11.56622662865508,71.9256923133048,1.973695659431116,0.8341383396391743,492.8854823333357,0.7712585238346223,242572758.8627312,10976664.538815076,18.017071899480754,192533918.820777,0.7871534367114076,354.558,3070152.5703672767,7785284.437073373,278.4186121630757,10019899.67831547,0.4758652393700967,3.720095789672884,0.3783354712469384,0.3728976057660844,-5595.499878102875,2.1827530258841654,196.30153935172885,198696961.4353411,415.9493894573252,0.6597887866917255
2017-8,26189.046645856804,0.7584885659883253,26836611.458687007,7.487170341600637,0.4008551618782495,1.964917234157124,914.0069753843892,1162.1205063587274,17.279060060643626,11.890180019147651,71.45591561446598,2.0871061003117326,0.8338639797814871,493.62748141256907,0.771311121833424,242533219.97040585,10977037.780615892,18.01615884163768,192516142.75109804,0.7870820848035193,360.106,3068648.238409975,7783062.620992317,273.65548150898854,10017351.157342926,0.4715205842663207,3.6835799665820175,0.3781503578714068,0.366903937105431,-5783.316459502323,2.20699398468004,196.77835465072275,198770980.72733355,416.8596921654043,0.5839846844524282
2017-9,26291.2988437574,0.7585064693407593,26964860.826258466,7.477751759156251,0.4013773919781139,2.002671751121029,913.1316681707506,1199.0461993227316,18.103804040696,12.67152918893915,71.33121579605492,2.119287352725182,0.8335896199238,493.3744737471392,0.7713637198322256,242493681.07808048,10977411.022416707,18.0152457837946,192498366.68141907,0.7870107328956308,350.123,3070265.1617554505,7780840.8049112605,269.1317365216349,9868982.85165768,0.4768271180048898,3.63473515125098,0.3776661110809737,0.3589351548715466,-6001.730740495946,2.2153275867555475,197.25516994971665,198845000.019326,417.7488866438711,0.7533115542772516
2017-10,26394.58745497357,0.7585243726931932,27093110.193829924,7.468333176711865,0.40164679376164,2.1654160070514106,912.0798182761348,1194.6760480643984,18.545492562941565,13.3982951092939,71.79353702967094,2.1858083012691143,0.8333152600661129,494.6377046409679,0.7714163178310273,242454142.1857551,10977784.264217526,18.014332725951526,192480590.6117401,0.7869393809877425,288.254,3078615.0800330853,7778618.988830204,265.8639578768808,10255204.95025612,0.4754272182499585,3.5456630235666,0.3778377185871009,0.3543133490207389,-6454.887704474953,2.232466347059879,197.7319852487105,198919019.3113184,418.60118895971806,0.8823428859514654
2017-11,26499.0036786916,0.7585422760456272,27221359.561401386,7.458914594267479,0.4021396449752765,2.169362169366611,911.586292404102,1233.5627308311248,19.08411591619788,13.978850440300237,72.05218003629541,2.1622890626991205,0.8330409002084257,495.8759380550725,0.7714689158298289,242414603.29342973,10978157.50601834,18.013419668108448,192462814.5420612,0.7868680290798542,301.687,3083098.648357707,7776397.172749148,263.74104137674,10736350.990006758,0.491301237991556,3.476079634963516,0.370057443718766,0.3527279000225793,-6243.191420924375,2.263185047283645,198.21171178898325,198993038.60331085,419.4300696779516,1.0041735701218284
2017-12,26602.766675234183,0.7585601793980612,27349608.92897284,7.449496011823093,0.4024813006918644,2.236722119406488,911.3218271959609,1205.8282195331562,19.7500737163513,14.99102097153504,72.78260516363305,2.09257569685482,0.8327665403507385,496.8830753761674,0.7715215138286304,242375064.4011044,10978530.747819155,18.01250661026537,192445038.47238225,0.7867966771719658,268.901,3084455.3456781586,7774175.356668091,262.0303069697644,10905729.964166576,0.5118095547455561,3.422348531706023,0.3656492538346034,0.3672792049521601,-5909.074373680363,2.284012403287865,198.691438329256,199067057.8953033,420.14927894675606,0.6040080269231933
2018-1,26706.96237710017,0.7585780827504952,27477858.2965443,7.440077429378706,0.403124465429012,2.122122172018696,911.7797051365822,1230.5387980910589,19.830690966483317,15.13461100345734,72.87283180651801,1.9996391622988388,0.8324921804930514,497.03428411825246,0.7715741118274321,242335525.50877905,10978903.989619972,18.011593552422294,192427262.4027033,0.7867253252640775,274.431,3083445.1988071734,7771953.540587035,260.5342595002991,10591953.536246669,0.5005214276758065,3.407685633333908,0.3696733376163027,0.359951630964679,-7507.112082157307,2.294901938999484,199.17116486952867,199141077.18729573,421.26177274279706,0.4798858738803947
2018-2,26808.110197723097,0.758574886407696,27492496.50239336,7.434110177307812,0.4039513937774667,1.9075926672407808,912.3864094038962,1227.3258403088444,19.44851692889404,14.835785931502196,73.16704173623656,1.8775366585749744,0.8321550000422412,500.3141436503209,0.7715330066140035,242209109.95957664,10980363.81668506,18.009477156833768,192398392.171583,0.7865868807585022,298.219,3088099.5088970666,7769100.068513057,259.032492011999,10061031.180200648,0.4906301391980058,3.374006833007986,0.3678170211034027,0.3566771125869745,-6365.607522997055,2.2942193420185,199.8725029340304,199211473.5675211,422.2426077364675,0.6233855032154204
2018-3,26910.238455358336,0.7585716900648967,27507134.708242416,7.428142925236918,0.4049193333912864,1.7800417445768415,913.0965976034132,1156.9557016996257,18.795544454517305,14.31760367174193,73.43251871944811,1.7651712357635885,0.831817819591431,500.9530526738536,0.771491901400575,242082694.41037425,10981823.643750146,18.007360761245238,192369521.94046268,0.7864484362529272,328.955,3097484.541540848,7766246.596439078,257.24728226857326,9913724.971357465,0.5232126003004083,3.338338493268379,0.3683207687170368,0.3495024706940896,-6480.507442523628,2.2880364237022737,200.5738409985321,199281869.9477465,423.1636874509773,0.5637820432387992
2018-4,27013.747700193915,0.7585684937220973,27521772.914091475,7.422175673166024,0.4056434183097264,1.40987797397011,914.0320582760604,1147.2356343264587,17.915567540000314,13.162813450726938,72.58133509531723,1.703547019355778,0.8314806391406208,499.3423429230579,0.7714507961871464,241956278.86117187,10983283.470815234,18.00524436565671,192340651.7093424,0.7863099917473519,335.039,3109183.610087583,7763393.124365101,256.48358934037594,9759929.249245623,0.515815979242938,3.2744690652552726,0.3659433206644214,0.3395277178203111,-5470.865705466022,2.2785452626718063,201.27517906303385,199352266.32797185,424.02836190752186,0.5678789637407077
2018-5,27118.39484676882,0.7585652973792981,27536411.11994053,7.41620842109513,0.4059443005324082,1.424319279010788,914.476346051746,1119.848898040565,16.934772257876016,12.103019407095712,72.29832046017897,1.717275407537491,0.8311434586898105,501.9793795645513,0.7714096909737179,241829863.3119695,10984743.297880322,18.003127970068185,192311781.47822207,0.7861715472417767,260.723,3119509.8303256864,7760539.652291123,256.5975200727647,9718317.43232662,0.52140209156142,3.1945615117047303,0.3622852915238501,0.3254327923342447,-3673.4527105981465,2.263363965667075,201.74938937140732,199422662.70819715,424.8958664057337,0.5499766318428432
2018-6,27220.37215248406,0.7585621010364989,27551049.32578959,7.4102411690242365,0.4066973264916119,1.3296054375059112,914.383063831956,1092.4572595103934,16.568954726788444,11.75268842200568,72.3532496788067,1.7138493890841076,0.8308062782390003,504.8649297857626,0.7713685857602893,241703447.7627671,10986203.124945408,18.00101157447966,192282911.24710175,0.7860331027362016,366.929,3133657.088082654,7757686.180217145,259.9138036207247,9737284.14108045,0.5229599052733115,3.1138061153920007,0.3628244523982531,0.3206049076093145,-748.3523814090865,2.2443322394271,202.22359967978093,199493059.0884225,425.7830193027553,0.5006727306113294
2018-7,27321.228613207484,0.7585589046936996,27565687.53163865,7.404273916953342,0.408699841300927,1.417793625522693,914.0541907918964,1095.7561659899018,16.55867961975498,11.8887587912007,72.73707401964697,1.7610575072492,0.8304690977881901,505.9064569393108,0.7713274805468608,241577032.21356472,10987662.952010496,17.998895178891132,192254041.0159815,0.7858946582306264,353.426,3147112.783681668,7754832.708143167,264.5673977783114,9674544.562883414,0.5428312509061592,3.081673525419346,0.3648945585252806,0.3000532519420144,680.1816531338795,2.2152710819180843,202.6978099881545,199563455.46864787,426.7837260619375,0.5435288427486608
2018-8,27416.6270597649,0.7585557083509002,27580325.737487707,7.398306664882448,0.4107198034255572,1.5418567637144154,913.5240442081372,1109.4761916921152,16.7746768779483,12.352346647486163,73.8120084759815,1.845789548274425,0.83013191733738,509.2565056606783,0.7712863753334323,241450616.66436237,10989122.779075583,17.996778783302602,192225170.7848612,0.7857562137250512,344.937,3161173.374352864,7751979.236069188,267.07747396933985,9671877.616336772,0.6161288722138691,3.0650959281622696,0.3657658514233124,0.2957038398442303,2763.919661232488,2.182490373260064,203.19788546332487,199633851.84887323,427.8010992018258,0.5845201125904662
2018-9,27516.09062344939,0.758552512008101,27594963.943336766,7.392339412811554,0.413924094240837,1.678511778536022,912.7513939447643,1163.3871288030207,17.8366947422597,13.274400756584445,73.41022606758871,1.8955523210678735,0.8297947368865698,511.2736548470622,0.7712452701200037,241324201.11516,10990582.60614067,17.994662387714076,192196300.5537409,0.7856177692194761,302.082,3175922.8316069064,7749125.763995211,271.8585814809284,9603900.901068036,0.6740366051135752,3.039353890716323,0.3852201759804345,0.308341137605073,4007.361037620176,2.152733596601701,203.69796093849527,199704248.2290986,428.7453804921202,0.5529765291983869
2018-10,27622.101576013894,0.7585493156653018,27609602.14918582,7.38637216074066,0.4163096678567314,1.9023454675932647,912.5394823223752,1223.2877296998315,18.97720938092661,14.256140282912606,73.02274343188475,1.9277902847255648,0.8294575564357596,515.6985866687605,0.7712041649065752,241197785.5659576,10992042.433205755,17.99254599212555,192167430.32262057,0.7854793247139009,294.467,3198368.2411919544,7746272.291921233,274.51283304792724,10174872.283226963,0.7177542561347128,2.996889963775719,0.4151525802856482,0.3141753154888939,4174.914508493512,2.10797519196202,204.19803641366565,199774644.60932392,429.6253872306468,0.4991076724216306
2018-11,27743.62673832194,0.7585461193225025,27624240.35503488,7.380404908669766,0.418654144058059,2.0576374752944906,912.215862706694,1283.1190362077127,19.85131180566278,14.882994512911386,72.3246832030866,1.9437134333183044,0.8291203759849494,518.7498545683748,0.7711630596931466,241071370.0167552,10993502.260270843,17.99042959653702,192138560.09150028,0.7853408802083257,336.029,3217793.214559772,7743418.819847254,274.9274765390835,10893441.955257,0.7723522886923776,2.9632487708984088,0.4341143590809063,0.3212989509448,5007.894545671494,2.054724183351228,204.5347725127917,199845040.98954928,430.42970092860713,0.5578540476393075
2018-12,27878.851941639376,0.7585429229797032,27638878.56088394,7.374437656598872,0.4210570434753093,2.017225875661671,912.2362991435078,1292.6093253716904,20.496555287399776,15.45965825900473,72.18865038973738,1.9036421398862728,0.8287831955341391,520.2121275031761,0.7711219544797181,240944954.4675528,10994962.087335931,17.988313200948493,192109689.86038,0.7852024357027506,278.117,3233139.491150345,7740565.347773276,275.2862133078289,11294362.972876793,0.8188839179929231,2.938027746934826,0.4462102421398145,0.3517183793100564,6196.877278409354,2.0126469916832392,204.87150861191773,199915437.36977464,431.1147626085431,0.4970230904665642
2019-1,28033.493497698768,0.7585397266369039,27653516.766733,7.368470404527978,0.4235051177760222,2.0105599891562727,912.324476844711,1232.416318273143,20.550658509158133,15.756992792120585,73.01113458629627,1.793616952712864,0.8284460150833289,521.5623130131582,0.7710808492662895,240818538.91835043,10996421.91440102,17.986196805359967,192080819.62925968,0.7850639911971754,323.005,3241680.9411420235,7737711.875699298,275.0773407155792,11053032.574638758,0.8964654073710557,2.950255303566647,0.4625053223582739,0.3530778978870197,4628.979909058911,1.984242274075146,205.2082447110438,199985833.75,432.3118860904052,0.4536031596049339
2019-2,28200.60697222554,0.7584832094144562,27935608.656263225,7.356874914176391,0.4257967979801307,1.991207467873469,912.3575674600368,1139.2737641562867,19.93263741687784,15.46036122596008,74.12530173896087,1.7047104705666565,0.8280403030763844,525.325837437644,0.771020855700125,240573011.1868174,10998398.67606406,17.982681752549468,192027925.67197204,0.7848978093123056,291.453,3253557.2864584737,7733993.9752234975,272.34344383498,10560449.228493111,0.9613539894886018,2.9616566101002944,0.492198592675812,0.363540940595364,5916.697911939956,1.962208936108535,205.6027092868512,200071297.0347222,433.0971481604692,0.374744071408169
2019-3,28374.78511190096,0.7584266921920085,28217700.545793448,7.345279423824803,0.4291306981732778,1.8469206835053469,913.1469337286552,1094.6143687468757,19.28711392142784,14.895436863082184,74.4900999485822,1.5839231992438592,0.8276345910694399,529.6308079829878,0.7709608621339605,240327483.4552844,11000375.437727105,17.979166699738972,191975031.7146844,0.7847316274274356,300.203,3266404.0455201,7730276.074747696,267.36652869554604,10403101.036288377,0.9922348162286888,2.994382382733388,0.518818874802468,0.3734846407574057,5520.432988796697,1.9416080807058884,205.9971738626585,200156760.31944445,433.8759184279469,0.4956453878114265
2019-4,28561.051644985047,0.7583701749695608,28499792.435323674,7.333683933473217,0.4329976135634258,1.7605789947684596,913.640810866011,1065.1662788156586,18.322516306934155,13.849589507809782,74.04026124087139,1.5199598943594588,0.8272288790624955,533.3537720490979,0.770900868567796,240081955.72375137,11002352.199390143,17.975651646928473,191922137.7573968,0.7845654455425657,317.058,3277070.8663957147,7726558.174271896,264.7869950885037,10292765.598772297,1.0281222722573198,2.9952077985667365,0.5335376321688695,0.3643719899254779,5055.185180977277,1.9170839767672327,206.39163843846592,200242223.6041667,434.7112762957004,0.5241803612683422
2019-5,28756.800947409112,0.7583136577471131,28781884.324853897,7.32208844312163,0.4346804827334537,1.701856035028545,914.572875480421,1053.2528330828366,17.32167699591496,12.767132569285408,73.63262402105745,1.5577535096791717,0.826823167055551,538.6902998535959,0.7708408750016317,239836427.99221832,11004328.961053189,17.972136594117973,191869243.80010912,0.7843992636576959,314.142,3286496.9823831627,7722840.273796095,261.54480006258126,10294781.632050132,1.0918504238017774,3.0099180362600246,0.5740445809008098,0.3693162019411377,5539.336630210192,1.896664638848358,206.56086067824955,200327686.8888889,435.536470990692,0.4342481224547813
