, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Rondônia - Produção de Cimento (t),Rondônia - IDH,Rondônia - PIB - Estadual,Rondônia - PIB - Construção Civil,Rondônia - PIB - Per Capita,Rondônia - PIB - Preços de Mercado,Rondônia - Consumo de Cimento (t),Rondônia - Desemprego
2020-6,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3096136283249024,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587,1.467837959569806,998.8831291977118,1528.5481942502568,25.54620174772612,22.5204641416758,82.011971707263,0.9788222144929932,20.891152812181257,0.7103256438348308,24448110.71490777,1505323.893840501,11.76972685983647,19155699.92737891,47.079,6.73265536802874
2020-7,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2359248260994371,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075,1.6586177385879637,998.7940063944706,1537.863928133023,25.511171919214465,22.65550236086392,82.50783481523013,1.0473890490154645,21.128044154037823,0.710116341965012,24404716.420687288,1506717.8038196233,11.76668587429866,19146387.26566533,52.899,6.713065694393482
2020-8,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.2096916645609896,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383,1.8608172349995584,998.7190441963982,1546.2041012378193,25.483093310455217,22.78755064809002,82.97329602841819,1.1204223933170852,20.958648131084697,0.7099070400951933,24361322.126466803,1508111.7137987455,11.763644888760846,19137074.60395175,55.415,6.693476020758224
2020-9,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1835028569646125,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062,2.0712722727212167,998.6590122350168,1553.5547709174173,25.46175136036578,22.91468439126311,83.40497995771966,1.196957533800969,20.726928198885933,0.7096977382253745,24317927.83224632,1509505.6237778675,11.760603903223032,19127761.94223817,51.237,6.6738863471229655
2020-10,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.2032685272834106,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034,2.286818675679569,998.6146801418498,1559.9019945245898,25.446931507863724,23.034978978295385,83.79951121402883,1.276029756870912,20.57595742283773,0.7094884363555558,24274533.53802584,1510899.5337569895,11.75756291768522,19118449.28052459,50.201,6.654296673487707
2020-11,0.5711502607259824,-7678.204281396761,1.8051553259418207,0.194574822117592,1.0625260384907056,201866026.0138889,7647094.121220171,0.8098503092393781,2.5042922677885144,998.5868175484196,1565.231829412107,25.43841919186633,23.14650979709586,84.1535144082336,1.35667434893071,20.183406341102003,0.7092791344857371,24231139.24380536,1512293.4437361115,11.754521932147403,19109136.618811008,37.203,6.634706999852448
2020-12,0.5707390629664149,-8108.751196234888,1.809653920688568,0.3625137332300935,1.0208969313437328,201951489.2986112,7642493.82634322,0.7932326755691429,2.7205288729710446,998.5761940862484,1569.5303329327332,25.435999851291285,23.247352235575818,84.46361415123101,1.4379265963827947,20.1715036070559,0.7090698326159183,24187744.94958488,1513687.3537152335,11.751480946609592,19099823.95709743,31.209,6.61511732621719
2021-1,0.5584741789594017,-11364.899736533753,1.814490796790717,0.2035747868177829,1.0107339316161985,202036952.5833333,7637893.531466268,0.802404657006611,2.9323643151456054,998.58357938686,1572.7835624392449,25.439458925055987,23.335581681647,84.72643505391261,1.5188217856305073,20.23761518520779,0.7088605307460996,24144350.6553644,1515081.2636943555,11.74843996107178,19090511.29538385,35.615,6.595527652581931
2021-2,0.5747067561241442,-10055.969117056047,1.8165366850094025,0.3602342230579834,0.95449451374365,202122415.86805555,,0.8077728270418228,3.13663441823428,998.6097430817758,1574.977575284409,25.44858185207761,23.4092735232166,84.93860172717086,1.598395203077871,20.31410850117303,0.7089276559790245,24091929.857862476,1516715.1269874782,11.744633898662698,19078944.450370245,32.034,6.5936529082881785
2021-3,0.5759550380737111,-10681.371097239642,1.816216843150236,0.7627688179739474,0.892109626483549,202207879.1527778,,0.7911064588115583,3.3301750061564235,998.65545480252,1576.0984288209963,25.46315407127406,23.46650314819772,85.09673878189369,1.675682135126635,20.43449957909702,0.7089947812119496,24039509.060360547,1518348.9902806012,11.74082783625362,19067377.60535664,36.93,6.591778163994427
2021-4,0.5735564747536357,-11291.78832348528,1.8089639607511407,0.2796328792033463,0.825168296080587,202293342.4375,,0.7858485486520173,3.509821902830481,998.721484180614,1576.132180401786,25.4829610215628,23.505345944502096,85.19747082897902,1.7497178681812784,20.5517915521013,0.7090619064448745,23987088.26285862,1519982.8535737242,11.737021773844535,19055810.76034304,38.24,6.589903419700674
2021-5,0.5761928928113532,-11137.018153234196,1.80696151144469,0.5229087722340279,0.7281692353422864,202378805.72222224,,0.788988536495998,3.672410932179446,998.8086008475808,1575.0648873795328,25.507788141861223,23.52387730003602,85.23742247931932,1.8195376886458237,20.67326021289173,0.7091290316777995,23934667.465356696,1521616.716866847,11.733215711435458,19044243.915329438,44.66,6.588028675406921
2021-6,0.5752151758047193,-11593.707790184802,1.810436957824208,0.3183901021521078,0.6217675784349498,202464269.00694445,,0.7607078967771884,3.814777918118125,998.9175744349438,1572.8826071070132,25.537420871086624,23.5201726027135,85.21321834380433,1.8841768829224748,20.618389590572463,0.7091961569107246,23882246.66785477,1523250.5801599696,11.729409649026376,19032677.07031583,43.439,6.586153931113168
2021-7,0.5803881044104545,-12660.940095131144,1.820325672430364,0.19734684282623,0.6016134682921431,202549732.2916667,,0.7307097337489749,3.933758684573149,999.0491745742254,1569.5713969370008,25.57164464815668,23.49230724044355,85.1214830333256,1.9426707374145733,20.53386644845736,0.7092632821436495,23829825.87035285,1524884.4434530926,11.725603586617297,19021110.225302227,46.9,6.584279186819416
2021-8,0.5761249700693254,-12926.932236923987,1.833834327621637,0.486265533458544,0.5622758730296696,202635195.5763889,,0.7303668725981315,4.026189055459327,999.2041708969474,1565.1173142222656,25.61024491198896,23.43835660113791,84.95884115877743,1.994054538525916,20.27783569693924,0.7093304073765745,23777405.072850924,1526518.3067462156,11.721797524208217,19009543.380288623,49.678,6.582404442525664
2021-9,0.5732583602039819,-13554.880376356945,1.8668333099941672,0.55442794237256,0.5648741379057796,202720658.8611111,,0.7396834288490177,4.088904854700559,999.383333034634,1559.506416315572,25.653007101500748,23.356396072706048,84.72191733105319,2.0373635726587054,20.092694355618555,0.7093975326094996,23724984.275349,1528152.1700393383,11.717991461799134,18997976.53527502,52.707,6.580529698231911
2021-10,0.5630978101265887,-13970.949207112788,1.9052579733036263,0.2705780941921926,0.5760888293945896,202806122.1458333,,0.7482567159379947,4.118741906214382,999.5874306188066,1552.7247605697023,25.699716655609397,23.24450104305833,84.40733616104262,2.071633126217421,20.061186566605414,0.7094646578424245,23672563.477847077,1529786.033332461,11.714185399390054,18986409.690261416,45.872,6.578654953938158
2021-11,0.549487688796078,-13709.720991139484,1.959848447225784,0.4295182228665009,0.5405079259370922,202891585.43055555,,0.7479432847949268,4.112536033920151,999.817233280989,1544.7584043374147,25.75015901323297,23.100746900106515,84.0117222596391,2.095898485605176,20.202658308124057,0.7095317830753495,23620142.680345148,1531419.896625584,11.710379336980973,18974842.845247813,40.769,6.576780209644406
2021-12,0.5415832014189058,-14102.464839114058,2.021463941896849,0.6072562441771436,0.5511883082810292,202977048.7152778,,0.7523200574716291,4.067123061741768,1000.0735106527032,1535.5934049714792,25.80411961328838,22.92320903176187,83.53170023773782,2.109194937225084,20.249075234315995,0.7095989083082745,23567721.882843222,1533053.759918707,11.706573274571891,18963276.00023421,35.98,6.574905465350653
2022-1,,,,,,,,,3.870839779192344,1000.2698829125064,1525.2158198246725,25.939058899769588,22.76898625512033,83.3388196844598,2.1,20.37825408226167,0.7096660335411995,23515301.085341297,1534687.6232118297,11.702767212162811,18951709.155220605,36.183,6.573030721056901
2022-2,,,,,,,,,4.012049081517925,1000.7474635576676,1513.611706249765,25.84706965245776,22.386150233614952,81.8972874263953,2.1,20.51023258449565,,,,,,33.051,
2022-3,,,,,,,,,3.636731015360164,1001.0806942991736,1500.76712159953,25.913331302290786,22.1545612785885,81.37839688406724,2.1,20.716939594946798,,,,,,37.764,
2022-4,,,,,,,,,3.39885726120734,1001.3132713064388,1486.668123226725,26.1196306140378,21.86572679318143,80.9144951943591,2.01647465437788,20.846860863395477,,,,,,39.199,
2022-5,,,,,,,,,2.9282339082979183,1001.6923050298936,1471.3007684841295,26.180824038656763,21.496173854174287,80.67133772751933,1.918098529734474,21.01516364160021,,,,,,41.584,
2022-6,,,,,,,,,2.7102285660918857,1001.5341097000172,1454.6511147245112,26.587896477852627,21.43915725926187,81.54746933735733,1.8170332403314624,21.10932492467707,,,,,,44.223,
2022-7,,,,,,,,,2.828711409473729,1001.2728675367798,1430.7603012088089,26.839642868031024,21.314436843802508,81.59047175131938,1.6844051164464025,21.092174825916167,,,,,,46.333,
2022-8,,,,,,,,,2.912133196462603,1001.0028259740948,1427.4364240804955,26.821147406188825,21.23568113674838,81.68703983088515,1.636692353475137,20.93153018790908,,,,,,49.066,
2022-9,,,,,,,,,2.9890767922508354,1000.5065563086732,1393.8316194162062,26.844054584653463,21.198467891401823,81.83214013136599,1.5844715018743412,20.81225919664956,,,,,,49.85,
2022-10,,,,,,,,,2.9541013323561693,1000.3290521652652,1373.9077015016485,26.671034477673626,21.17476431199212,81.85160861892842,1.5473823883698037,20.6879847594056,,,,,,43.733,
2022-11,,,,,,,,,2.778823112815656,1000.212510814338,1362.404593420179,26.56742023277128,21.16178266802846,81.87415771623591,1.5385403419338206,20.551023686173814,,,,,,40.078,
2022-12,,,,,,,,,2.801676779943901,1000.0972784779832,1328.541149039054,26.540183775387497,21.158753717855603,81.88947661663258,1.5202867300875025,20.55528932742364,,,,,,40.078,
