,Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t),Minas Gerais - IDH Educacao,Minas Gerais - value,Minas Gerais - IDH Renda,Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado,Contratação  Home equity (Bi R$),Contratação  Livre (Bi R$),Contratação  FGTS (Bi R$),Contratação  SFH (Bi R$),Contratação Jurídico Livre (Bi R$),Contratação Jurídico SFH (Bi R$),Direcionamento Aquisição (R$),Direcionamento Construção (R$),Direcionamento Aplicação (R$),Ativos Problemáticos - Home equity (R$),Ativos Problemáticos - SFH (R$),Ativos Problemáticos - FGTS (R$),Carteira de Crédito – Home equity (R$),Carteira de Crédito – Livre (R$),Carteira de Crédito - FGTS (R$),Carteira de Crédito - SFH  (R$),Carteira de Crédito P.Jurídica - Comercial (R$),Carteira de Crédito P.Jurídica -  Livre (R$),Carteira de Crédito  P.Jurídica - FGTS (R$),Inadimplência - SFH (%),Inadimplência - FGTS (%),Inadimplência - Livre (%),Inadimplência - Comercial (%),Inadimplência - Home equity (%),Poupança e Empréstimo - SBPE (R$), Títulos - LH (R$), Títulos – LIG (R$), Títulos – CRI (R$), Títulos – LCI (R$), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Minas Gerais - IDH Longevidade
2015-6,0.775771893544038,539.0,0.7439981752972109,0.5070967701446932,0.7341443610926182,1047.4820195685047,10.294726182384707,345621934.78903174,17700008.099246617,14.320929391442796,283879345.4275588,212606209.50954708,1103694847.7845232,3753330436.749108,2875215482.7683825,166639944.59737945,298554634.820639,374501421814.8208,27313724501.89725,381930206197.6333,1281434101.6219528,10335880697.170277,11340866053.479988,11703352945.006533,68667660988.45565,189520714121.0687,232561285251.51425,1336378300.5841775,23906733716.18256,26264530956.432816,1.5601052773240809,1.9716418972584364,1.6899957498473872,1.352152760864979,5.513604467480643,503577136289.8906,1147431048.8444903,0.0,62164377539.66361,180092051469.80453,0.5478333106966745,-1067.0845865121862,2.546115295902478,1.0942617674036763,0.4987332763683365,196818954.7009121,7827277.0265994,0.5400657850543165,0.8556934067468432
2015-7,0.7761700985605211,539.0,0.7447795267489713,0.5070737361140618,0.7335947021579431,1044.1719904914394,10.288057204662971,345800339.4067805,17690145.718997907,14.32097386841852,283885707.76874685,211862739.73582613,1075789714.1954536,3778527789.533294,2877832183.856522,163943523.12365854,294127468.582732,376700197067.0773,27490249253.864,383824523100.4058,1291328430.5459063,10415069684.011671,11449988916.155567,11711526294.17002,68335500728.18636,191386858730.63773,233246509690.02008,1372134518.5374334,23559104045.48884,26146101928.883045,1.565686672672918,1.9690837577235527,1.6958097033357595,1.3663388073766072,5.55058121166669,504169235399.1929,1145217809.338444,0.0,62402660916.67896,180001319016.46127,0.5365873701380962,-977.4173895299176,2.494946044886325,0.8220034096531711,0.4787533394551196,196895965.7893657,7826088.139190003,0.5074060266479925,0.8566363784452267
2015-8,0.7765683035770041,539.0,0.7455608782007317,0.5070406959429523,0.733045043223268,1042.262912153829,10.281388226941235,345978744.0245293,17680283.338749196,14.321018345394249,283892070.10993487,212132936.3946897,1048004400.0043172,3786562913.81193,2890603398.8462944,159114266.25024945,290428890.7575048,378859834898.5757,27660062026.2006,385652266397.2402,1299701203.0027244,10486731570.913034,11555558765.066025,11718083566.41411,67978689848.42976,193199587555.86,233902368547.3971,1407484629.1606152,23204410156.264748,26008050338.67737,1.5675048544910994,1.964765575905371,1.6989915215175777,1.381338807376607,5.577172120757599,504830224676.9203,1144408315.1888988,0.0,62734188959.79805,179897737648.37332,0.5273742665657696,-1005.6966908148006,2.438647482980156,1.1021464711143305,0.471500431076438,196972976.8778193,7824899.251780608,0.5018784506026249,0.8575793501436102
2015-9,0.7769665085934873,539.0,0.7463422296524921,0.5069846878588551,0.7324953842885931,1040.031184099303,10.274719249219498,346157148.6422781,17670420.958500482,14.321062822369974,283898432.4511229,212512684.0613564,1021049083.7756504,3766958105.87482,2892615722.808072,159217387.81180498,286348312.79550475,380983988749.20746,27821335643.8246,387469635950.4353,1307006344.2120576,10553146561.861034,11663751077.276022,11723951590.663445,67600979387.38265,194950292492.14423,234527615466.50552,1443597465.3750596,22842804366.39964,25857891527.55759,1.567949298935544,1.9612100203498155,1.702324854850911,1.3946721407099405,5.6013943429798205,505689828394.25366,1144726986.9646766,0.0,63038895847.47739,179812228099.0551,0.5254036415611213,-1039.1595055245705,2.375528331843324,0.9550162189144316,0.4754222059965265,197049987.9662729,7823710.364371212,0.4892573432807409,0.8585223218419937
2015-10,0.7773647136099704,539.0,0.7471235811042525,0.5071129138983322,0.731945725353918,1037.2156084375863,10.26805027149776,346335553.2600268,17660558.57825177,14.321107299345702,283904794.7923109,212095006.49461728,997245787.9017376,3749510910.087863,2905921947.8169856,156425274.0815876,282902318.0628961,383068399978.7031,27974261468.79937,389306750526.7199,1313463411.132275,10611205310.081684,11766204057.005806,11727047586.568665,67212641825.058304,196631760257.33228,235122203174.04376,1480668152.0383203,22474290939.59268,25696470740.279327,1.5675145163268485,1.960992629045468,1.7047161591987372,1.4079330102751575,5.626829125588516,506594214637.07965,1145818517.1046767,0.0,63351193640.6424,180036876874.73468,0.5220003499305623,-1243.715598453343,2.3072500360953296,1.155559718430175,0.4476002509116798,197126999.05472648,7822521.476961817,0.4890711871355146,0.8594652935403772
2015-11,0.7777629186264534,539.0,0.747904932556013,0.5072372711844854,0.7313960664192429,1032.9513174693675,10.261381293776022,346513957.8777756,17650696.19800306,14.321151776321429,283911157.1334989,212616476.1718513,973546657.0925888,3768227272.556373,2911866816.408049,154708804.4428642,287215212.2169386,385091205677.7674,28123274678.097027,391205706248.2863,1318130794.4520624,10655031513.535303,11848993614.453678,11730077197.288025,66803312728.48044,198274281768.25372,235689760315.3493,1518664342.9683204,22099065862.46524,25527051773.06592,1.5615570695183378,1.953120288619936,1.7023757336668224,1.4226138613389876,5.639595083035324,507604734043.2498,1147044058.6706345,0.0,63657622731.94962,180177600670.9536,0.5097139584731153,-1329.2467358809024,2.2426446030768825,1.0277227053462428,0.4263937170455484,197204010.14318004,7821332.589552421,0.4860587480427329,0.8604082652387607
2015-12,0.7781611236429365,539.0,0.7486862840077734,0.5069878944968509,0.730846407484568,1027.6947984862525,10.254712316054285,346692362.49552435,17640833.817754347,14.321196253297153,283917519.474687,213962568.3187264,954410560.2527972,3769194829.018248,2924093663.585341,156985857.1703642,280474816.709647,387068822171.4255,28265929985.444324,393145399888.0576,1319905689.542896,10681498825.11697,11909299869.592428,11733462327.89594,66393394137.635216,199869586058.6752,236239095742.90683,1558844554.6397789,21909764503.83524,25349819473.809875,1.5484320695183378,1.9364536219532693,1.6940424003334886,1.4294888613389876,5.633345083035324,508907864386.9998,1148774934.5679257,0.0,63974646955.45065,180120011002.81445,0.4963303303387326,-1107.7866583101536,2.1904251534185515,1.1001608888830354,0.4149277811632851,197281021.23163363,7820143.702143026,0.4784691485313357,0.8613512369371441
2016-1,0.7785593286594197,478.5,0.7494676354595338,0.5067669553868405,0.7302967485498929,1023.7972791193862,10.248043338332549,346870767.11327314,17630971.437505636,14.32124073027288,283923881.815875,213691969.61791003,940136616.1568788,3745256879.877841,2904654675.9575863,157009167.68669075,281176918.3669939,388932125858.3614,28398497893.63065,395091597902.3967,1321335282.6675897,10712455376.895134,11985409994.968756,11735453037.024715,66188709477.03951,201387682956.5038,236531932243.76785,1596804425.607738,21715110341.494217,25162215196.955387,1.54924839604895,1.934820968892045,1.6920015840069584,1.4356113103185797,5.64905936874961,509965904884.9591,1148703042.2685378,0.0,64228503516.98473,179984146628.98386,0.4804030314721972,-3390.8754810096625,2.1483491910676875,1.101655259880485,0.4151945630880473,197358032.3200872,7818954.81473363,0.4806328467484032,0.8622942086355276
2016-2,0.7785787175129001,418.0,0.7495469357281666,0.5065766626226907,0.7302535420995133,1019.0120760283754,10.209792728278416,346967062.6852042,17628115.44250964,14.322733105964616,283950351.65633225,212587439.34300208,916824464.4724476,3767398282.427993,2889802127.9274387,153638322.88519463,276782543.1153489,392153613592.8506,28646399004.580765,398098717137.9247,1328211305.2493446,10772428958.12367,12112362277.591806,11739027181.770802,65924838312.881325,203913711319.0305,237449153252.76367,1640068537.653594,21416899170.71176,24929697490.968323,1.5518861184172958,1.931409151930658,1.6916914122519982,1.4558646023658972,5.679366702805725,511365410032.2195,1144506279.8972344,0.0,64738428655.108,180277511695.3232,0.4582345653383405,-2667.741466194896,2.1171823395135774,0.998076311715314,0.3840895451802815,197432600.1003621,7817259.857969137,0.4731333880353363,0.8622282556706453
2016-3,0.7785981063663806,418.0,0.7496262359967993,0.5059816393659077,0.7302103356491337,1017.6873048640128,10.171542118224284,347063358.2571353,17625259.44751364,14.324225481656352,283976821.49678946,212546236.1708197,895022130.6371491,3793084834.5279975,2879616898.473529,149895876.74988464,276855245.492124,395211850843.5743,28893078820.234894,401052680151.118,1332931712.9806645,10822248718.077328,12231008840.106537,11741570358.769018,65636338189.144295,206443776531.98764,238345571257.4319,1684579818.1267748,21111839827.761604,24678283099.09453,1.549475631038057,1.92487433085546,1.6860452401315522,1.469270630357666,5.694688158278996,512955467592.6029,1140879315.6997583,0.0,65245513919.07849,180440477116.7313,0.4382653615092318,-2859.062558346457,2.0931033141951554,1.050583032622211,0.3756470321164557,197507167.8806371,7815564.901204644,0.4648157232951847,0.8621623027057629
2016-4,0.778617495219861,418.0,0.7497055362654322,0.5053741103810921,0.7301671291987542,1015.4013325642528,10.133291508170151,347159653.82906634,17622403.452517644,14.32571785734809,284003291.3372467,212010071.09725493,874301635.4722713,3819644947.841783,2833596582.233999,145814367.01624253,279067287.53602904,398234677605.46094,29137528991.90733,404092692526.0239,1335750328.017249,10842008736.36062,12369991857.70315,11741924274.679054,65448720674.72508,209365696842.6126,238676716408.2584,1728531327.2084107,20792327612.90233,24410885219.140083,1.5478851866223562,1.92260523905537,1.6783715195248994,1.4753765546123057,5.704887678225269,514654841478.4439,1136741200.5204067,0.0,65748003894.54775,180421939651.48947,0.4301790666375651,-3169.352453991868,2.072428815903636,1.0407778297845294,0.3820964756373156,197581735.66091204,7813869.944440151,0.455186748552417,0.8620963497408805
2016-5,0.7786368840733415,418.0,0.749784836534065,0.5049624638934469,0.7301239227483745,1009.2378181646036,10.095040898116022,347255949.4009974,17619547.457521647,14.327210233039828,284029761.1777039,211647593.9145212,858069472.2246705,3842507747.394961,2826761448.416592,140919458.91498238,278189580.8409905,401280411253.8307,29379273153.33943,407285499326.77057,1336116580.6074889,10870345867.526833,12479830806.087011,11738963790.434685,65251002564.34528,211905844185.05432,239340349906.65192,1770738387.5258749,20459789677.54565,24121302439.808964,1.5438205931952556,1.9178700141864744,1.67411990957642,1.4788519875252026,5.705769112572776,516512405084.27295,1131527322.2898507,0.0,66285040270.88038,180358773654.55963,0.4219991438558282,-2883.308840862046,2.0559185514258647,1.10315093973575,0.4050692196787397,197656303.44118696,7812174.9876756575,0.4458664086781032,0.8620303967759981
2016-6,0.7786562729268219,418.0,0.7498641368026978,0.5045470899751231,0.7300807162979949,1012.2807008890588,10.05679028806189,347352244.97292846,17616691.46252565,14.328702608731565,284056231.0181612,211414771.3337724,841866757.6165833,3864569729.1530375,2820321614.6550155,137024041.37895334,280967776.02556753,404305380453.2857,29619735712.226074,410516427690.395,1333833874.618662,10880499790.170732,12569307450.355276,11734473689.29096,65033010106.22266,214440600272.38843,239978753563.68903,1814207082.7830613,20123299358.587307,23820768618.495087,1.5366258989874475,1.9110395595348924,1.6658406453784638,1.4860366305397708,5.698470083581844,518545885288.7502,1127630911.5242803,0.0,66654760335.90406,180251017195.8493,0.4276360353070148,-2975.6400740144,2.0383289573688583,1.208212978764004,0.4092639692637682,197730871.2214619,7810480.030911164,0.4613892521739088,0.8619644438111158
2016-7,0.7786756617803023,418.0,0.7499434370713307,0.5041459002315148,0.7300375098476153,1013.6259805615216,10.01853967800776,347448540.5448595,17613835.467529655,14.3301949844233,284082700.8586184,209390163.4266343,827810672.5732365,3881583242.147837,2808664346.480998,130499134.57976048,284103352.9757415,407317998919.7827,29858377999.864742,413847542201.8793,1331313852.8782947,10890237747.301989,12668523286.022854,11727731367.463232,64802731928.23962,216964969088.5654,240574834218.54504,1856314931.883137,19831690459.292496,23512687456.78348,1.5366653266665553,1.9145458983257944,1.6633516002785085,1.4988236812349074,5.705001686652323,520695005534.9173,1123762366.2914803,0.0,67058745079.46839,180039163318.0109,0.423174444733437,-3206.2407436979347,2.0315258061610644,1.0298165732903195,0.3812478068283722,197805439.0017368,7808785.074146671,0.4322012065217192,0.8618984908462334
2016-8,0.7786950506337829,418.0,0.7500227373399635,0.5041816338787469,0.7299943033972357,1016.1163771157168,9.980289067953626,347544836.1167906,17610979.472533654,14.331687360115035,284109170.69907564,209541967.67307,817403988.3011835,3914866969.6974087,2810493054.88713,129870325.20996526,290360029.4449051,410302119861.4729,30096377207.45688,417249413233.5666,1327527357.3495462,10887255630.564232,12755156885.08864,11720497287.944595,64563995012.80743,219493355372.62488,241128127177.4032,1897917884.4168727,19546765731.493248,23187138741.02904,1.5317154339098844,1.9127386732605527,1.6569342073193705,1.5027341016282345,5.698216949824963,522972132543.1985,1120968571.3789985,0.0,67425640286.16146,179738762770.2991,0.406476249562938,-3149.757781764285,2.0305724295198666,1.1556768697997215,0.3986499601282697,197880006.78201172,7807090.117382177,0.4225039481243295,0.861832537881351
2016-9,0.7787144394872633,418.0,0.7501020376085963,0.5040106056128236,0.7299510969468561,1018.3888444040596,9.942038457899494,347641131.68872166,17608123.477537658,14.333179735806771,284135640.5395329,207808936.20444572,803929285.4746438,3912936425.850639,2801142991.9804087,130116001.9663604,299996479.73993176,413238343952.5606,30331887545.59669,420676150485.7416,1322552504.6636164,10876541981.293356,12835921688.476408,11712086804.9067,64318295347.71211,222011876459.7469,241650668831.74405,1938563669.5066688,19258346376.51421,22852072031.146408,1.5251657984438929,1.9109838517654083,1.64874681654474,1.5080381020295877,5.682078187756228,525482618299.0849,1118677891.0424414,0.0,67759624527.99079,179349421222.20883,0.4024664212978491,-3439.0590351732635,2.04589542394608,1.103150436494035,0.4218717050778418,197954574.5622867,7805395.160617684,0.418532365024963,0.8617665849164686
2016-10,0.7787338283407438,418.0,0.7501813378772291,0.5040965958302316,0.7299078904964764,1020.7389145025218,9.903787847845363,347737427.2606527,17605267.48254166,14.33467211149851,284162110.3799901,206565458.84873763,795551075.9228868,3943989498.335085,2816328270.82295,128141929.49208216,302204625.9517895,416164741666.7835,30568616340.21353,424138980501.3208,1316111120.6239352,10856472604.787107,12915324439.367567,11701376959.20274,64064967720.80512,224533601101.9932,242142778584.93823,1974192638.493844,18970530250.892254,22494934095.791924,1.5155387740042612,1.904091176770364,1.6379248036949314,1.507099079557252,5.657292190592709,528021615058.2393,1117130605.7317312,0.0,68092497726.81715,178843649763.9155,0.405117178149495,-3965.9673132275466,2.0672746138908056,1.1145072852531863,0.4224506608091278,198029142.34256163,7803700.203853191,0.4160254193180028,0.8617006319515863
2016-11,0.7787532171942242,418.0,0.7502606381458619,0.5040225416616267,0.7298646840460968,1021.3893317016008,9.865537237791232,347833722.8325838,17602411.48754566,14.336164487190246,284188580.22044736,205083771.7247738,779657543.2393417,3958802440.319946,2831187786.615639,129174719.553887,307766194.46010774,419202765098.0105,30805491763.82848,427765824149.6052,1308063497.1698368,10826525081.33703,12990035863.169409,11689885625.924631,63797470801.33404,227057722974.163,242624149863.58,2011303792.3535545,18686547801.527824,22125650646.60744,1.5042626986456926,1.8970458301367643,1.6250812131519097,1.5055646628687942,5.62681428232261,530674105554.91534,1115744171.432945,0.0,68652894263.706345,178300579048.70227,0.3907469610472366,-2953.9693584836964,2.086506575082691,1.15568180602626,0.3923024529656499,198103710.1228366,7802005.247088698,0.4114160891944031,0.8616346789867039
2016-12,0.7787726060477047,404.297,0.7503399384144948,0.5039871662711802,0.7298214775957172,1022.8763399124892,9.8272866277371,347930018.40451485,17599555.492549665,14.337656862881984,284215050.06090456,204570620.55960947,763129574.0912342,3960802732.060106,2851540769.787708,133233534.43965876,314740199.7149165,422270415978.998,31046407229.90024,431451817342.7062,1298175647.500757,10784332693.275368,13047651192.637943,11674702065.347404,63516132628.15261,229569782029.73044,243098443149.528,2047041972.1764548,18397540832.62408,21752749667.163746,1.4913862369095443,1.8869412490237616,1.6122728846094672,1.498033916976782,5.588600673300642,533560881271.7044,1113715251.6343937,0.0,69123981735.78976,177754112162.21942,0.3851019690388544,-2879.5516234189686,2.094478154479812,1.0506184491036612,0.377390938464421,198178277.90311152,7800310.290324205,0.4077513114353103,0.8615687260218214
