Ano,Contratação  Home equity (Bi R$),Contratação  Livre (Bi R$),Contratação  FGTS (Bi R$),Contratação  SFH (Bi R$),Contratação Jurídico Livre (Bi R$),Contratação Jurídico SFH (Bi R$),Direcionamento Aquisição (R$),Direcionamento Construção (R$),Direcionamento Aplicação (R$),Ativos Problemáticos - Home equity (R$),Ativos Problemáticos - SFH (R$),Ativos Problemáticos - FGTS (R$),Carteira de Crédito – Home equity (R$),Carteira de Crédito – Livre (R$),Carteira de Crédito - FGTS (R$),Carteira de Crédito - SFH  (R$),Carteira de Crédito P.Jurídica - Comercial (R$),Carteira de Crédito P.Jurídica -  Livre (R$),Carteira de Crédito  P.Jurídica - FGTS (R$),Inadimplência - SFH (%),Inadimplência - FGTS (%),Inadimplência - Livre (%),Inadimplência - Comercial (%),Inadimplência - Home equity (%),Poupança e Empréstimo - SBPE (R$), Títulos - LH (R$), Títulos – LIG (R$), Títulos – CRI (R$), Títulos – LCI (R$)
2019-8,297034414.6898157,964877924.3843734,3619352922.617309,6386564225.9880705,273964953.34209955,480550067.3150567,566890488635.9594,45713396548.89132,472041782326.9034,1067784711.0357718,10347229652.078531,20129433010.62389,11524309518.834146,54908278822.99568,303966895761.1666,282544878455.5963,2219065422.5789175,10616111612.717394,10622959323.685019,1.1445038930001277,2.0970866793520586,1.2675154567309104,1.1535392251463177,4.365000918618014,668016010035.4219,907987663.0480564,16853207471.549881,76036815568.23495,144161462296.98715
2019-9,303158187.8508365,1007110158.5376364,3660041307.01491,6613196321.87023,286999989.5780621,485320803.8468789,572486196780.164,46219305156.3961,475171771420.07153,1062347225.99041,10350664938.644485,20485881792.002956,11560193750.334595,54920574849.53779,306152562902.7967,285627874885.96515,2209880556.9321184,10500659827.108887,10390444792.966885,1.1319687063997408,2.1075946096256275,1.2528780092267477,1.1587865963293091,4.340107583753976,673683390339.2108,902423197.8226751,17655578402.251595,76613043210.28416,143040018470.20337
2019-10,307874654.3541877,1047570834.1174341,3653434673.903286,6809421070.957252,300276435.9597691,488196782.7171023,578206651738.2426,46744993888.25775,478412370826.8722,1057675782.2882389,10363393587.858791,20863049555.7128,11597529359.814306,54943756138.569954,308323293308.3312,288845595989.7347,2198961127.310832,10399076088.372234,10165156395.750654,1.1177486187892134,2.1169977735782317,1.2387974156207022,1.1524979583320274,4.3196676534653085,679122027566.1786,896389568.0780554,18508223852.144093,77249238870.67726,141979510560.0003
2019-11,312158144.4712452,1085221245.8858023,3601351780.222966,7011156783.6397915,314721785.91365063,478490207.71565574,584082493893.908,47284894753.02019,481853717721.7895,1053889607.7251801,10387254924.06247,21275201342.69919,11639818357.454998,55000803709.0261,310460517853.1779,292212541047.48114,2187200586.8373613,10313450430.50408,9952797554.683842,1.1042750584617782,2.1291769164888024,1.224699974314628,1.147854301184661,4.30873550059894,684438715212.8414,889707328.4156595,19424513004.68815,77903074944.77187,141063954900.74347
2019-12,315984221.1595406,1120633202.450853,3597182239.87064,7198824961.271042,337928677.89813286,485093481.6360642,590095043104.4147,47842840767.812805,485217559368.70825,1048946062.062644,10405306470.00589,21684407609.707737,11685051851.13856,55090500037.77377,312584676636.09656,295709028563.96844,2176549632.560667,10244602763.608854,9749544001.066269,1.0886896101649342,2.1366195124858804,1.2078888176797673,1.1406576897063914,4.283903227154151,689885929198.4438,882291803.9949762,20396420876.277885,78698146064.53328,140393876618.12384
2020-1,318028556.8752926,1150160377.229878,3559181437.587054,7340524150.153557,336779186.10512173,479456782.2581767,596200996121.2085,48430320040.78834,488755543840.4016,1041137389.1148509,10425991491.237734,22099343447.029892,11729349010.553604,55211917988.115,314682230286.8304,299298639774.0876,2164592672.041217,10191862779.024273,9564766137.96407,1.076702624207934,2.1599610330060095,1.195059411319432,1.1360222992340707,4.263930302640996,694820759410.1603,874349833.4359246,21394564884.179935,79476817921.76378,139976487169.14743
2020-2,325629197.9331658,1179802418.2428954,3569733730.631321,7496680118.185917,341678301.81094736,473618639.5582903,602445544160.6993,49042020928.67027,492371154540.0808,1032499496.3702008,10450231912.039207,22519442124.428707,11782073373.455112,55368147916.4307,316781019600.94635,303014908961.65204,2155079615.4799147,10143127836.91825,9390632505.599232,1.0649592941591253,2.1857379150923357,1.18063020144362,1.1332546983932976,4.232787905097266,699987757862.1125,869476728.6665882,22434308545.350937,80299082134.90454,139748002919.19165
2020-3,331550654.4482544,1216260447.2847104,3577153548.6836433,7650160944.383846,352600760.7259536,477065064.22787493,608797535175.0557,49674015158.74974,495946104177.41986,1023022817.3076237,10477681516.863531,22930351300.82453,11840888160.563095,55558008838.40957,318883546005.41315,306833792549.66296,2145909393.8920145,10110846645.439585,9229514051.802208,1.0515756889862256,2.207608505791884,1.164511228804317,1.1294618431288213,4.191884230630096,705032007939.5319,864636455.3821411,23561293339.49313,81169637618.14119,139770610649.1271
2020-4,335955644.86002296,1250632432.2037084,3575962240.6576295,7795143435.307417,358466009.0491709,479278989.1230931,615267129745.6451,50328575273.27223,499593593328.43994,1011769376.133675,10499843463.970156,23309792164.07657,11904387184.917643,55786163347.07062,320967699417.80115,310765634159.3834,2130984807.1789584,10088652083.321028,9073884419.695473,1.0290272914423615,2.2064216159105885,1.136656063700273,1.1188930237194277,4.121921005434034,709838484213.9971,839320455.4200394,24741005917.14313,82106226230.43303,139940315428.85486
2020-5,342512277.88886184,1290042835.441709,3593117070.9368935,7965465426.228138,377732427.6662363,492526371.3629326,621844293434.6344,51001994313.13298,503320182642.36536,998726850.3160051,10517631761.60122,23659497134.099907,11973714930.53422,56048572593.93046,323042759956.31506,314804974830.8416,2112955190.0601857,10074565633.036674,8925606442.415718,1.0077151108842337,2.2016574459862674,1.1098553458395153,1.1018244394142027,4.038320299129447,714321238772.6234,814664357.4886987,25943759115.4829,83170433926.59262,140220289150.04333
2020-6,343130761.84669423,1334244316.7062495,3607397104.614431,8164848190.240783,392152809.8448715,500927911.0347993,628536292941.4795,51695962198.26055,507151819172.91364,983833044.0179906,10526736717.534786,23985413767.210747,12047808159.873446,56350833012.132675,325110041385.57825,318968234780.24384,2090186059.2417965,10069650796.581491,8787955086.399137,0.9896017075857826,2.1997751148668456,1.0865012106965715,1.0812963641756084,3.9547946021771905,718183262111.1412,789176420.9139656,27183468067.46608,84389366800.99559,140656376181.99387
2020-7,345852496.8718457,1380536959.1916556,3602302342.288493,8346965962.841853,402457130.9848126,506128125.52680385,635375943851.9943,52411080092.786064,511064623424.34045,969959126.4649597,10541226376.095425,24333154136.550686,12128175278.475855,56699335492.24153,327165790724.4149,323267265794.2303,2067131804.866811,10081121891.552576,8665264849.39831,0.9795811789058498,2.2133578999983587,1.0729702989271086,1.0750895201634736,3.8909906588742955,721561693050.0118,763238816.7465457,28451404988.874302,85720385185.2988,141321441404.3492
2020-8,351880627.3766274,1424273212.317728,3599011897.6284003,8492859557.3863535,417606084.5258776,519624924.61258477,642296804300.9492,53149024852.348206,514957411581.4886,956342722.2747126,10563222189.320301,24681979813.407272,12216132963.691952,57095530945.20811,329208476137.72235,327681687111.01324,2046715095.7833345,10108043873.930662,8552442612.501464,0.9723157574232381,2.2300903633420988,1.0629309781952445,1.0684522178227982,3.833105453196443,724119073095.2991,741634142.6441767,29730956730.309734,87119571328.47322,142194000484.11716
2020-9,352989447.5634097,1460535009.805561,3607455168.0096297,8602485191.760529,433234485.9281665,528723527.9044405,649424402488.0875,53929950793.54317,518976450564.22943,941719196.1876179,10600285173.454311,25052145758.020508,12288963808.252647,57498385946.523605,331251129284.5649,332110359134.79614,2032573487.568507,10149564176.749573,8442316979.60866,0.9672973467038356,2.247443805197299,1.0550809651975033,1.0680636778859902,3.788590202067255,726432208319.5089,720060336.558168,31034584082.427605,88649588905.97072,143294084951.81174
2020-10,353965735.6764564,1494302855.1893544,3621265266.9358687,8691483258.790369,448913546.06841,532465150.7101171,656511166816.0006,54715101966.28459,522878541968.49774,928665846.0015143,10654250936.145926,25451218611.51852,12365194841.927147,57973536169.057556,333299839351.67035,336679157655.8019,2024692319.9354994,10210112694.818996,8361481383.529957,0.9649476554454847,2.268451260218566,1.0486073378538001,1.0720883845006186,3.75361789841244,728357212433.6608,697108990.2422945,32371974526.820526,90237409799.06352,144642536685.39304
2020-11,356309841.8089865,1527495286.6672463,3627816808.1887975,8761072034.085083,463895385.35082835,532033060.59913486,663662429238.9076,55522910681.04646,526486964053.8821,916181166.8433816,10723437248.881369,25864144828.757465,12445217658.838058,58489866191.118774,335351633230.07184,341310680863.5708,2020701568.5883617,10283505588.260475,8296268017.610843,0.9642837612335404,2.289672072440438,1.0433245686407362,1.0767563212994937,3.7213428884800392,730109108251.297,673301423.972558,33740481762.42053,91908301935.59923,146474721415.93744
2020-12,357105925.87358254,1545044181.0080483,3669544367.9041243,8785245908.59081,489198830.5102483,552522840.3687171,670887002074.5562,56350433457.41432,529964389931.24927,904537262.122444,10802200241.386868,26263486251.943665,12526003440.923687,59037043516.28419,337439003366.6659,345977922646.04596,2020479046.342873,10373970050.20088,8247528061.622043,0.961398096711637,2.3028276116570185,1.0381924058762186,1.0830995885862271,3.6863359848861665,731980285584.9946,649463237.9431242,35644696595.818596,93744055928.37659,148637377705.6893
2021-1,357415080.14165473,1558805878.04469,3673985319.2398353,8799294732.950764,491588290.4227944,553386935.6336846,678124589861.0798,57189940877.17317,533196948449.74475,893982449.3929825,10892644574.32729,26672707563.794464,12608340089.971771,59612028122.00818,339524514130.0188,350667538237.2775,2018116801.1919813,10471366201.857931,8213873301.118366,0.9636507844655624,2.3249988179293766,1.0367290497312718,1.0921794025350464,3.652809628914802,732980972817.0453,628784449.4151734,37590538028.48803,95547565411.31645,151120680276.5544
2021-2,360676044.07365745,1576757082.5517495,3708454390.7853813,8841862704.015419,497778729.3628411,555523051.3850381,685408045491.1367,58045795578.59462,536266797805.14734,884607517.2770991,10991692501.28853,27079595340.856236,12713025952.439451,60214512932.43079,341637574563.7487,355402669026.47925,2018706673.7850819,10588113417.001446,8196187478.772566,0.9659704241312257,2.3463440732863066,1.0340289887035794,1.0973836463444966,3.613630079192177,734142863893.1141,606944760.5930135,39582727131.11062,97405803655.07996,153917145804.74564
2021-3,364280186.45534235,1594718508.2044933,3717510812.4314322,8895649617.79721,507826273.48444384,565174052.5278608,689047844825.2421,58440997727.01199,538325818543.80566,876974700.0981506,11011202776.484875,27265082191.170826,12757376575.425089,60468867256.3418,342633051164.61475,357785285473.1363,2015635693.0112903,10629310092.141123,8158735689.731545,0.9631052132546808,2.3523379631813914,1.0294539075685156,1.1014549148239443,3.5858345447505187,735216077440.7411,597955170.538834,40503568802.020706,98273412629.16472,154682133013.16934
2021-4,365477728.8496963,1604634860.1503878,3718519330.4220405,8899770999.187954,515556726.923324,569908361.1927165,692632227478.987,58837030755.20232,540321377831.7916,869104841.6607302,11022766249.031582,27427502793.82826,12802701464.446714,60732085050.60686,343595874620.3238,360140137495.7779,2014291327.7264545,10676831045.757254,8133095529.504349,0.9609552883142222,2.3608106634963737,1.024621797359534,1.100088664069937,3.5534115568311067,736317560624.2373,588395253.2211777,41419479913.66947,99154791825.0755,155554338531.10104
2021-5,367962285.4146601,1616115392.1534483,3729313855.3298745,8907758282.028662,527421546.81322205,571740388.223233,696167284319.8942,59234767309.08922,542206474446.13025,862210066.7367423,11048241249.063004,27608448468.01801,12849332086.579468,61002000608.83579,344542233911.11597,362457666841.2619,2014970290.3275726,10729506042.677841,8113147986.075227,0.9569475075897422,2.3654379154744567,1.0177572278234464,1.0957503755113565,3.518305825845363,737299153549.4843,577725995.6076959,42344047376.14228,100060185697.9132,156531175930.62274
2021-6,369556951.78619206,1623236472.757976,3726847057.2731113,8894073478.49548,540118940.7461642,577770190.6694705,699624703262.6354,59631513236.417564,543965313081.3604,856749858.7302865,11080804676.915712,27798917194.955914,12896379113.957249,61272979954.82154,345467715795.02124,364717819498.7522,2015760444.7207327,10784375759.713924,8102557755.970652,0.9515518291806708,2.366934470615188,1.0079352775285815,1.092592284886194,3.4852229397762375,738216083519.6443,574198557.1435843,43275711607.85527,100931509478.62613,157618456043.87326
2021-7,370745213.4423602,1627065618.3713446,3732722801.6645436,8873436409.941278,541181643.4285712,582668022.7359058,702994939718.2411,60027658641.02813,545636111566.81915,852812672.0520302,11122884926.78202,28001403417.676315,12943824888.56592,61544910155.25913,346368717275.98694,366917902350.04974,2016899388.4137368,10836333007.153175,8095671081.995496,0.9469359001537309,2.3721509932038654,0.9996932390407859,1.0856260956111086,3.4560024908969296,738908746197.4989,578909251.977615,44224043174.957825,101561811374.53148,158821551900.89243
2021-8,372997965.739823,1631830801.8760216,3746915717.36655,8845927608.482042,549278459.4970632,584299761.0196658,706271448559.4996,60418471589.10796,547263290900.08795,849307518.6147733,11165337252.602419,28193594294.948025,12991664632.91369,61817644608.17559,347248346686.9648,369031047874.9621,2018227408.5080516,10890811882.267408,8091446901.651813,0.9424583336649972,2.378127791447099,0.9917748646005303,1.0800631054140657,3.42651752048426,739320432999.9581,584631215.1066873,45189638520.82682,102436163966.95865,160118890979.35934
2021-9,373504147.294819,1624643850.7900136,3753044294.0402584,8782698169.48171,556578578.9713972,587164099.900244,709298945206.931,60802326469.14759,548562023203.5034,846292857.5177202,11207794837.248283,28375123152.977604,13038888293.999006,62077907907.05453,348099237663.2827,371036139337.5871,2021370950.6356041,10951666746.778774,8093081831.877495,0.9388967330538035,2.3847746701028645,0.9850137758498198,1.0818866050731564,3.400756428159273,739703262146.2556,573400228.3894043,46125394062.469284,103316394312.04608,161488295153.94202
2021-10,372523925.4213751,1623603685.7534866,3763633195.859908,8738537770.831299,561292223.5466347,586695449.6671611,712190184694.3878,61176222644.3788,549659227296.1798,843105688.2958915,11249588689.19492,28544143324.959854,13083322956.68665,62332369736.013336,348920349786.9614,372942665478.1226,2026555372.6165574,11012466572.801672,8100585944.892084,0.9361119710954587,2.3899442976779888,0.981285715910134,1.0807887176052782,3.37566875188036,740072691655.8483,565493190.2282715,47044804956.18092,104176955549.80798,162940652301.61765
2021-11,372978843.10608923,1623619474.4859753,3788374761.815821,8725922456.953182,561056791.1229721,585367869.0045916,714950282925.367,61539095429.08452,550630293070.2976,840184423.1484802,11290632476.243694,28691327088.02052,13128803719.585627,62576238516.17226,349712894703.37823,374749653783.98694,2031816507.6108642,11068508916.8177,8114722450.460422,0.9359738541805015,2.3975165682224326,0.9798800663151234,1.0807657045272419,3.350460498137744,740420188370.4862,556266975.4887695,47925410399.01711,105011181819.43246,164433652179.65378
2021-12,373729205.2620105,1625282581.025107,3821383078.367582,8688177001.753353,558021010.6994412,597782921.8016051,717519431704.762,61891720151.34886,551463785347.992,836216230.6267309,11331724574.162285,28818467284.252117,13171746201.336811,62814564287.463745,350478339213.31903,376433773331.23114,2037389817.8686688,11121885156.086962,8133319888.614958,0.9364269990497124,2.4040769841187415,0.979496993451421,1.078295886780314,3.3148755108473997,740824040641.9768,546621178.604248,48753842684.16112,105862075913.39561,165894685728.48846
2022-1,376249164.1723916,1632381776.5058796,3816978919.6637535,8686242079.168766,542140112.6068293,589534449.4388984,719913464487.5035,62226375145.40584,552404327072.3794,833827881.9506998,11380401438.433565,28945100925.282547,13215964218.929575,63047126778.76516,351185863705.8511,378009280636.75885,2040608865.2375283,11166560150.259201,8157727916.561106,0.9386418513637778,2.4146436803227314,0.9797892347467653,1.0797678363554255,3.2931872949142593,740867544282.3849,537455394.0078125,49530288954.362816,106582326601.57056,167222860021.4149
2022-2,380853654.66994536,1647340843.1875522,3858943842.126468,8715931335.245358,551741970.3881412,595585174.9680773,722185862904.1683,62530529981.43403,553205124663.6555,831881350.3014172,11430166740.792196,29056172748.458633,13265842543.333508,63274708543.77288,351858860004.3174,379486484750.18854,2046308157.963038,11217826466.245258,8179806852.2870035,0.9391980967291731,2.4127335810697432,0.9774789390217409,1.077430359962906,3.268929032405813,741093072893.3204,529669216.1347656,50274777902.0573,107304935150.34535,168445465288.98172
2022-3,378868137.2392989,1664706575.1690025,3886504767.376791,8747081506.283825,566271480.6105115,598601857.1355181,724302529053.2383,62813593274.61703,553925178691.988,830063420.6912127,11476979834.635399,29145161301.026367,13308395787.269672,63495698250.64303,352500467840.9134,380847940052.91626,2052242035.4873755,11267791759.950321,8202610081.019915,0.9359602328208179,2.396892726821053,0.9731547078161815,1.070530527227698,3.247680981286768,741151175840.1128,524162239.4182129,50965615877.95045,108029742775.6858,169620229117.87756
2022-4,379862983.84273726,1672512815.7602396,3913697288.2810755,8777759005.35022,572921846.7155136,599300872.6716084,726247291660.2723,63070181822.429436,554642343537.2482,828984167.7799214,11525324151.873606,29231168402.016315,13346209550.978422,63704545246.24492,353091069674.12354,382091168957.7322,2058259636.158596,11312533254.93235,8223041681.027562,0.934827226439544,2.3813549253310597,0.9709203702969829,1.0640047904084573,3.2309232021994374,741313846452.1326,518684975.7901197,51542989375.50981,108712872156.10837,170610223927.98926
2022-5,383377632.7352505,1685269482.6501446,3935279130.572973,8818219005.640015,584682600.8364505,609645857.613671,727970919179.0089,63299381034.9505,555208938653.9111,828370370.4812791,11566266615.291754,29302759124.993847,13382109329.755753,63896971230.65342,353623915760.48193,383190672143.0705,2064359742.5320735,11354787150.068932,8242768998.493139,0.9339633194229772,2.370657520470811,0.9696022725585619,1.064861159734854,3.2212151256984036,741448583001.5522,525349030.2179049,52024336656.08971,109369986874.62878,171530580315.23114
2022-6,382967356.20833045,1691746780.1701014,3942869224.9014287,8824912834.827343,583670225.7136221,608263752.2080469,729388351642.0743,63490040884.21439,555607199949.0695,828042250.511781,11594423138.746973,29354935067.82439,13412695633.98961,64066046311.59332,354073074304.41895,384092152840.38257,2068458432.4215877,11393315948.485329,8261252747.921336,0.9339697293612109,2.3645865384997604,0.9686734604154593,1.0651004894335057,3.2183093666762024,741172905981.5669,532065407.86740917,52408672655.46354,109898611327.70044,172371915224.342
2022-7,381529878.0177044,1691322373.7146,3943414389.7370043,8792517551.446838,586958742.5968213,611534790.3193374,730433102889.353,63633849749.64934,555660426100.7046,828731954.57508,11623666282.387884,29407167748.151825,13436429203.772291,64200104074.810005,354414815221.01074,384747607226.2848,2069722014.063193,11424701729.865305,8274979457.748011,0.937042784084231,2.367692724816407,0.9708873888571576,1.070066258642612,3.224928870775428,740703565891.3167,541886543.5014433,52678183639.47045,110228658150.60062,173148347450.89142
2022-8,380521340.7823355,1681226773.46194,3950463160.7707314,8729223986.575932,596197745.9812996,617294027.1555268,731031830306.0642,63721704539.63973,555430824512.407,829038611.6594412,11646270428.555315,29438648019.938698,13450794961.937088,64284133913.04027,354648016194.81866,385093784258.4906,2071240239.4402761,11453043999.842981,8284957132.825677,0.9394461514797994,2.369371032869131,0.9727843075277128,1.0760353875820234,3.229731034732737,740300531329.1432,553144756.4837909,52828240742.00808,110399392354.08684,173782582181.33762
2022-9,375826409.1772703,1670551633.8018117,3952757398.0491667,8681539761.549114,595248237.9771903,612642537.3608091,731178408497.0697,63744141985.18544,554999715226.7534,830178485.3632468,11665334225.04966,29463175443.774033,13452841786.788494,64312991993.554695,354740091999.88885,385104907281.7642,2071120683.44785,11470738739.506159,8297273655.237006,0.9429987029976779,2.3726594229490034,0.9755388954230522,1.0841560061600648,3.2446095886083706,740260735716.9094,556591419.3791564,52862419721.72663,110411789293.5535,174276048012.57687
2022-10,372638294.7776542,1661153747.5786417,3936708095.6815357,8651128337.45938,591879050.8901633,606114614.9438151,730566252271.1521,63663123905.9071,554051742353.8788,833413630.5683805,11671762180.678108,29457883261.26119,13445050869.287952,64337819020.36661,354654732005.5986,384876488645.96326,2068382331.560512,11473981916.621426,8323320137.818916,0.9470918084904889,2.379827527800752,0.9788491307902452,1.0883025004508975,3.259803691199732,740135856729.8165,559526792.7955264,52755067936.937515,110224834392.71786,174570230424.48938
2022-11,370926404.6358274,1647995851.6303537,3932161742.6489363,8627674359.49968,578594807.735946,610032634.3387264,729532860897.9102,63530850749.614944,553094875429.0657,836394826.378925,11659549985.74169,29405186375.178825,13424411154.768625,64237292588.56324,354379695781.24493,384145981747.8505,2062788814.4989238,11454750026.000135,8323639745.222411,0.9495645214024709,2.383799091921571,0.9820309494947699,1.0888209510366536,3.27430331562784,740094611708.9584,563785478.4626101,52463438724.07124,109903079452.929,174513645426.89352
2022-12,369594888.21074104,1632674004.5197408,3923413728.71705,8621391304.11354,563380103.1789484,612039023.1360714,727807539765.8265,63303962357.72359,552491871830.5197,839510613.2839053,11631193024.974728,29320121169.995125,13390584450.951927,64053115481.30871,353884962809.5812,382973835521.4976,2058757722.3318675,11416555535.45309,8311170166.508855,0.9501143466458563,2.3848333923438934,0.98502122098917,1.088113009583832,3.287535306101012,739971464070.6852,568070950.3572433,51952363494.28095,109367368028.41008,173643186014.7887
2023-1,369241887.5291218,1637145483.0894113,3848812779.320126,8666692958.041859,532280392.92847323,573180852.0673572,725251472492.3806,62969088399.83409,551801964935.1509,840819973.9406502,11588599148.481365,29215923704.109993,13343001459.293089,63785547246.68422,353090966135.23834,381324558548.3871,2051836080.734593,11348096918.031372,8285953107.380997,0.9523770618989358,2.393173360537385,0.9877846839161747,1.0874640261446566,3.3036404840746987,739361755450.1613,571592540.727315,51171170839.098755,108424557295.23944,172102998993.9225
2023-2,370338840.6365854,1636270484.0051768,3852665586.6521425,8691343465.136377,544292112.8166394,577420178.6073983,721828226659.5654,62518860694.07868,551125224504.856,841056893.500983,11511146279.861183,29037166161.299416,13279659004.811268,63420365861.451035,352028859519.61664,379121808245.33374,2049752827.5460815,11265487151.427162,8249566134.954742,0.9500211954722283,2.3928272766632004,0.9889382966402178,1.0839739721348272,3.319019337644083,739498248866.6921,566595393.5472847,50121815476.08875,107398634779.72914,169890985354.0369
