,Roraima - IDH,Roraima - Consumo de Cimento (t), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Roraima - PIB - Estadual,Roraima - PIB - Construção Civil,Roraima - PIB - Per Capita,Roraima - PIB - Preços de Mercado,Roraima - Desemprego,Roraima - value
2003-1,0.734916255848655,6.92,0.7240323223220154,-5331.049150116268,11.520142924731228,1.6397179054162052,1.0365342950716354,177206913.03714657,7330309.193826131,0.9696488878423896,6128460.111199017,332580.20282068977,12.101540149290196,5339135.99993909,8.263084148815043,0.2945827226410365
2003-2,0.7349569256806422,7.476,0.6902970479188117,-5318.079644051534,11.189861881849811,1.3788993761097037,0.9934494214635804,177388401.60938227,7335910.173263511,0.9507826970690516,6136622.305355945,332914.7555428277,12.103484594579648,5342057.139001624,8.257122593341329,0.2965051934126193
2003-3,0.7349975955126293,8.659,0.6696806488591152,-5436.417870121553,10.82079163233486,1.924316748240424,0.9730199952886446,177569890.18161798,7341511.152700892,0.9383319190618296,6144784.499512873,333249.30826496566,12.1054290398691,5344978.278064159,8.251161037867615,0.2981777047425547
2003-4,0.7350382653446166,7.259,0.6604937853917251,-5707.015273535643,10.417840426092068,1.3311738085719491,0.940488752580393,177751378.75385368,7347112.132138272,0.9264010581332036,6152946.693669801,333583.8609871036,12.107373485158554,5347899.417126693,8.245199482393899,0.2995983546285941
2003-5,0.7350789351766037,6.786,0.6483369045565663,-5599.317940972945,9.959689613256948,1.7360716517829076,0.9174932274418915,177932867.32608938,7352713.111575652,0.9516834453474324,6161108.887826729,333918.41370924155,12.109317930448006,5350820.556189227,8.239237926920184,0.3009651914332306
2003-6,0.7351196050085909,5.555,0.6327588982490451,-5720.383331634745,9.432414860416127,1.8491678046235127,0.9127593777790712,178114355.8983251,7358314.091013032,0.9096671663294,6169271.081983657,334252.9664313795,12.111262375737455,5353741.695251762,8.23327637144647,0.3012600543220692
2003-7,0.735160274840578,5.06,0.6380135035998685,-5884.375046061743,8.822929754380787,1.67676361545111,0.9100665913481976,178295844.4705608,7363915.070450412,0.8904414926874215,6177433.276140584,334587.51915351744,12.11320682102691,5356662.834314296,8.227314815972754,0.3022970604006271
2003-8,0.7352009446725651,5.241,0.6346344548960355,-5959.855464930735,8.332469749880811,1.8097393112807352,0.8898926477529421,178477333.0427965,7369516.049887793,0.8702308928724296,6185595.470297512,334922.0718756554,12.115151266316364,5359583.97337683,8.22135326049904,0.302258212331384
2003-9,0.7352416145045523,4.794,0.6323269495840285,-6014.809970017429,7.939983702859978,1.8316690419412016,0.8665147784673063,178658821.6150322,7375117.029325173,0.844478552685211,6193757.66445444,335256.6245977933,12.117095711605817,5362505.112439365,8.215391705025326,0.301733314685937
2003-10,0.7352822843365394,5.781,0.629038170305887,-6121.266757398654,7.604976000172705,2.039285364639529,0.8493838484375612,178840310.1872679,7380718.008762553,0.8421829305905358,6201919.858611368,335591.1773199313,12.119040156895268,5365426.251501899,8.209430149551611,0.3007119702310938
2003-11,0.7353229541685267,5.236,0.6315074373857803,-6097.745583517717,7.313008932848318,1.7470011225975584,0.8382390949358776,179021798.7595036,7386318.988199934,0.8327971802717965,6210082.052768296,335925.7300420692,12.12098460218472,5368347.390564433,8.203468594077897,0.299595902609638
2003-12,0.7353636240005138,5.516,0.6292469617617195,-6082.10009002275,7.034262103245153,1.9418352636981289,0.8211746264022252,179203287.3317393,7391919.967637314,0.8169855326871092,6218244.246925224,336260.2827642072,12.122929047474171,5371268.529626968,8.197507038604181,0.2983827958156941
2004-1,0.7354042938325009,5.753,0.6279521987366027,-6360.043009879893,6.775421109777445,1.2887103771069537,0.8146624868021721,179384775.903975,7397520.947074695,0.8183674345886709,6226406.441082152,336594.8354863451,12.124873492763625,5374189.668689502,8.191545483130467,0.297074456861231
2004-2,0.7354372501490855,5.006,0.6179234500456987,-6312.09879505444,6.535527586437412,1.2447554117031494,0.7877508194696684,179558325.62127495,7402970.507331404,0.813175865272952,6234321.127199355,336876.7920182281,12.12823770754052,5377105.477323671,8.189496766412635,0.2956685685001703
2004-3,0.7354702064656699,5.47,0.6110282002564377,-6382.974247910342,6.304693993612522,1.2465540316260806,0.7462153668542578,179731875.3385749,7408420.067588114,0.7940584078254243,6242235.813316558,337158.7485501112,12.131601922317412,5380021.285957839,8.187448049694805,0.2941669333101768
2004-4,0.7355031627822544,1.513,0.602215193421453,-6659.524121320398,6.092845857236326,1.2127250214234362,0.7161196882161044,179905425.05587482,7413869.627844823,0.7742123337341686,6250150.49943376,337440.7050819943,12.134966137094306,5382937.094592009,8.185399332976973,0.2919550663239044
2004-5,0.7355361190988388,3.706,0.5930166849467975,-6639.092352241397,5.906435456003245,1.2817627267622196,0.6877653033067546,180078974.77317473,7419319.188101534,0.7850618617376672,6258065.185550963,337722.66161387734,12.1383303518712,5385852.903226177,8.18335061625914,0.2896304340328168
2004-6,0.7355690754154233,2.892,0.574475450988554,-6748.885395968077,5.749095649630231,1.4699831580623657,0.6580265037168356,180252524.49047467,7424768.748358243,0.7615174276282071,6265979.871668166,338004.6181457604,12.141694566648091,5388768.711860346,8.18130189954131,0.287394534995315
2004-7,0.7356020317320078,2.797,0.5593363966337657,-6784.497815846861,5.627047610968012,1.277476010520013,0.6207840323429428,180426074.2077746,7430218.308614952,0.7524273421975352,6273894.5577853685,338286.5746776434,12.145058781424988,5391684.520494514,8.179253182823478,0.2850448205953758
2004-8,0.7356349880485922,3.32,0.5366506165950669,-6905.605509166634,5.503636763429107,1.3692624947884502,0.5909034137973287,180599623.9250745,7435667.868871663,0.7295497751500113,6281809.243902572,338568.53120952647,12.148422996201882,5394600.329128683,8.177204466105646,0.2827827758136906
2004-9,0.7356679443651767,2.351,0.521373108360619,-6995.222858870797,5.379865840264738,1.2233548439105977,0.5537026055994817,180773173.6423745,7441117.429128372,0.7095428699539044,6289723.930019775,338850.4877414095,12.151787210978776,5397516.137762851,8.175155749387816,0.2804058384210422
2004-10,0.7357009006817611,2.125,0.5156158255655208,-7120.238857990881,5.253056293059425,1.0832535786578323,0.5450174136197448,180946723.3596744,7446566.989385082,0.6959159305043552,6297638.616136977,339132.4442732925,12.155151425755667,5400431.94639702,8.173107032669984,0.2779113999294293
2004-11,0.7357338569983456,1.654,0.5071034898207396,-7055.497216121851,5.122595130555095,1.225778954987658,0.5310516981315352,181120273.0769744,7452016.549641792,0.6696517138276467,6305553.30225418,339414.40080517565,12.158515640532563,5403347.755031189,8.171058315952152,0.2752968049338421
2004-12,0.73576681331493,3.188,0.4969515420076215,-6921.044658255659,4.995239879121229,1.1747086678519794,0.5059456433043616,181293822.79427427,7457466.109898502,0.6553570801963157,6313467.988371383,339696.3573370587,12.161879855309456,5406263.563665357,8.169009599234322,0.2725636003744839
2005-1,0.7357997696315145,2.928,0.483143045759377,-7202.757774714469,4.860078219431911,1.4639532115258698,0.4921828904516431,181467372.5115742,7462915.670155211,0.6473973428202994,6321382.674488585,339978.31386894174,12.16524407008635,5409179.372299526,8.16696088251649,0.2697135451295093
2005-2,0.7358252079950729,2.118,0.4753697952172824,-7128.700399706268,4.725791184629883,1.4873522528925844,0.479032861785929,181632962.2895496,7468228.679464037,0.6298003725137261,6328778.085009439,340238.4647975956,12.168149442227548,5411738.909069627,8.159072979695505,0.2667570313027435
2005-3,0.7358506463586313,2.876,0.4664937288356185,-7221.778170229833,4.596932598972333,1.394672339987124,0.4648610952618953,181798552.067525,7473541.688772862,0.6197803250738215,6336173.495530292,340498.6157262494,12.171054814368746,5414298.445839727,8.151185076874519,0.2637009463617256
2005-4,0.7358760847221897,3.091,0.4550001182228941,-7427.695727374902,4.479302822781261,1.513866283918324,0.4371435666899209,181964141.8455004,7478854.698081687,0.6089935578495764,6343568.906051146,340758.76665490324,12.173960186509944,5416857.982609828,8.143297174053533,0.2607524410886475
2005-5,0.735901523085748,2.684,0.4387655535867955,-7307.848389698152,4.361373483938184,1.5686237807140602,0.4197283588146051,182129731.6234758,7484167.707390512,0.6112913639662371,6350964.316571999,341018.9175835571,12.176865558651144,5419417.519379929,8.135409271232549,0.2579188510164036
