, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Paraná - Desemprego,Paraná - value,Paraná - Produção de Cimento (t),Paraná - PIB - Estadual,Paraná - PIB - Construção Civil,Paraná - PIB - Per Capita,Paraná - PIB - Preços de Mercado,Paraná - IDH,Paraná - Consumo de Cimento (t)
2003-11,0.6315074373857803,-6097.745583517717,7.313008932848318,1.7470011225975584,0.8382390949358776,179021798.7595036,7386318.988199934,0.8327971802717965,8.221966166895475,0.3046384271679931,334.8449280626213,205044355.49336535,10704599.834172511,17.619647938321034,185716619.2316417,0.7779100905703181,172.099
2003-12,0.6292469617617195,-6082.10009002275,7.034262103245153,1.9418352636981289,0.8211746264022252,179203287.3317393,7391919.967637314,0.8169855326871092,8.215743183528666,0.3041331409213106,335.205844729288,205277321.05770725,10714447.633373586,17.622659088321722,185770401.209958,0.7780139846255577,165.917
2004-1,0.6279521987366027,-6360.043009879893,6.775421109777445,1.2887103771069537,0.8146624868021721,179384775.903975,7397520.947074695,0.8183674345886709,8.209520200161856,0.3035435360756226,335.64152040496367,205510286.62204912,10724295.43257466,17.62567023832241,185824183.1882743,0.7781178786807972,185.712
2004-2,0.6179234500456987,-6312.09879505444,6.535527586437412,1.2447554117031494,0.7877508194696684,179558325.62127495,7402970.507331404,0.813175865272952,8.207621545953984,0.3028718450751919,334.80896777338467,205724769.178733,10734030.447113454,17.62831045660645,185866691.01920497,0.7782135578837621,170.875
2004-3,0.6110282002564377,-6382.974247910342,6.304693993612522,1.2465540316260806,0.7462153668542578,179731875.3385749,7408420.067588114,0.7940584078254243,8.205722891746111,0.3021204419337771,335.5784293118463,205939251.7354169,10743765.46165225,17.630950674890492,185909198.85013568,0.778309237086727,204.477
2004-4,0.602215193421453,-6659.524121320398,6.092845857236326,1.2127250214234362,0.7161196882161044,179905425.05587482,7413869.627844823,0.7742123337341686,8.203824237538239,0.3012876820440521,334.4116793118463,206153734.29210076,10753500.476191044,17.63359089317453,185951706.6810664,0.7784049162896919,173.662
2004-5,0.5930166849467975,-6639.092352241397,5.906435456003245,1.2817627267622196,0.6877653033067546,180078974.77317473,7419319.188101534,0.7850618617376672,8.201925583330366,0.3003718759144814,334.9486061411146,206368216.8487846,10763235.490729837,17.63623111145857,185994214.51199707,0.7785005954926567,162.633
2004-6,0.574475450988554,-6748.885395968077,5.749095649630231,1.4699831580623657,0.6580265037168356,180252524.49047467,7424768.748358243,0.7615174276282071,8.200026929122494,0.2993713475064954,334.619939474448,206582699.4054685,10772970.505268632,17.638871329742614,186036722.34292772,0.7785962746956216,190.965
2004-7,0.5593363966337657,-6784.497815846861,5.627047610968012,1.277476010520013,0.6207840323429428,180426074.2077746,7430218.308614952,0.7524273421975352,8.19812827491462,0.2983468777515465,334.95773017212235,206797181.96215236,10782705.519807426,17.641511548026653,186079230.1738585,0.7786919538985866,193.647
2004-8,0.5366506165950669,-6905.605509166634,5.503636763429107,1.3692624947884502,0.5909034137973287,180599623.9250745,7435667.868871663,0.7295497751500113,8.196229620706747,0.2971756080598287,334.1510710812133,207011664.5188362,10792440.53434622,17.644151766310692,186121738.00478917,0.7787876331015514,214.935
2004-9,0.521373108360619,-6995.222858870797,5.379865840264738,1.2233548439105977,0.5537026055994817,180773173.6423745,7441117.429128372,0.7095428699539044,8.194330966498875,0.2960242306254223,333.03544885899106,207226147.07552007,10802175.548885016,17.646791984594735,186164245.83571985,0.7788833123045164,197.495
2004-10,0.5156158255655208,-7120.238857990881,5.253056293059425,1.0832535786578323,0.5450174136197448,180946723.3596744,7446566.989385082,0.6959159305043552,8.192432312291002,0.2948934604618905,332.64303581551286,207440629.63220397,10811910.563423809,17.649432202878774,186206753.66665053,0.7789789915074812,184.957
2004-11,0.5071034898207396,-7055.497216121851,5.122595130555095,1.225778954987658,0.5310516981315352,181120273.0769744,7452016.549641792,0.6696517138276467,8.19053365808313,0.2940325777236907,332.63373794317243,207655112.1888878,10821645.577962603,17.652072421162813,186249261.4975812,0.7790746707104461,197.165
2004-12,0.4969515420076215,-6921.044658255659,4.995239879121229,1.1747086678519794,0.5059456433043616,181293822.79427427,7457466.109898502,0.6553570801963157,8.188635003875257,0.2928955540453433,332.6016754431723,207869594.74557167,10831380.592501398,17.654712639446856,186291769.32851192,0.7791703499134109,183.387
2005-1,0.483143045759377,-7202.757774714469,4.860078219431911,1.4639532115258698,0.4921828904516431,181467372.5115742,7462915.670155211,0.6473973428202994,8.186736349667385,0.2916347211668679,332.76400197378456,208084077.30225557,10841115.607040191,17.657352857730896,186334277.1594426,0.7792660291163759,172.044
2005-2,0.4753697952172824,-7128.700399706268,4.725791184629883,1.4873522528925844,0.479032861785929,181632962.2895496,7468228.679464037,0.6298003725137261,8.17896210740317,0.2904319983141163,332.2932762997802,208297820.81510973,10851846.42433142,17.662071971612324,186393969.5195058,0.7793536495977559,188.841
2005-3,0.4664937288356185,-7221.778170229833,4.596932598972333,1.394672339987124,0.4648610952618953,181798552.067525,7473541.688772862,0.6197803250738215,8.171187865138954,0.2892630601831311,333.57395653823727,208511564.3279639,10862577.241622644,17.66679108549375,186453661.879569,0.779441270079136,200.253
2005-4,0.4550001182228941,-7427.695727374902,4.479302822781261,1.513866283918324,0.4371435666899209,181964141.8455004,7478854.698081687,0.6089935578495764,8.163413622874739,0.2881940441247706,332.62566728798555,208725307.84081808,10873308.058913872,17.671510199375177,186513354.2396322,0.779528890560516,188.916
2005-5,0.4387655535867955,-7307.848389698152,4.361373483938184,1.5686237807140602,0.4197283588146051,182129731.6234758,7484167.707390512,0.6112913639662371,8.155639380610522,0.2871895806449936,332.61564545828264,208939051.35367227,10884038.876205098,17.676229313256606,186573046.59969535,0.779616511041896,184.994
2005-6,0.4302028729547594,-7431.800235590503,4.256101726196984,1.400078135123935,0.4199780553732319,182295321.4014512,7489480.716699338,0.5804670357747842,8.147865138346306,0.2862335670268205,333.27538954479274,209152794.8665264,10894769.693496324,17.68094842713803,186632738.95975855,0.779704131523276,192.629
2005-7,0.4313751989691616,-7447.830376487559,4.16168717243741,1.5002475733361442,0.426655987569031,182460911.1794265,7494793.726008162,0.5645649922940777,8.140090896082091,0.2848302596851017,334.49611616368054,209366538.3793806,10905500.51078755,17.68566754101946,186692431.31982175,0.779791752004656,184.723
2005-8,0.4316478866297594,-7426.454566904413,4.079825078928361,1.366263537502306,0.4533210772878235,182626500.957402,7500106.735316987,0.5609756759595197,8.132316653817876,0.2838006976464811,335.1872006003337,209580281.8922348,10916231.328078778,17.690386654900887,186752123.67988497,0.7798793724860361,203.175
2005-9,0.4277093852365702,-7512.020875107958,4.012628248908924,1.489061200727286,0.4844114534007803,182792090.7353773,7505419.744625812,0.5646643450021134,8.12454241155366,0.2829540598299706,336.72262413263286,209794025.40508896,10926962.145370005,17.695105768782312,186811816.03994817,0.7799669929674161,169.242
2005-10,0.4225131084131527,-7687.979669089395,3.9602332396446167,1.2109586000669308,0.4945726100320757,182957680.51335275,7510732.753934638,0.5644640550493971,8.116768169289443,0.2819040778541897,339.2451292830927,210007768.91794315,10937692.962661233,17.69982488266374,186871508.40001136,0.7800546134487961,166.786
2005-11,0.410747290823505,-7676.736667287167,3.9221772649399615,1.6422607052183609,0.4959029929217597,183123270.29132813,7516045.763243463,0.5622657106505984,8.108993927025228,0.2818396463629202,342.0022167715572,210221512.4307973,10948423.779952455,17.70454399654517,186931200.76007456,0.7801422339301762,196.534
2005-12,0.4101195327303973,-7542.184036343686,3.892160292125506,1.377980104178371,0.5121818479826961,183288860.0693036,7521358.772552288,0.5630711908624105,8.101219684761013,0.2817825283873064,343.96740633704565,210435255.9436515,10959154.597243683,17.709263110426594,186990893.12013772,0.7802298544115562,177.285
2006-1,0.4093210137705744,-7965.495545452277,3.8684439286332686,1.0704709367180183,0.5246513831169914,183454449.8472789,7526671.781861113,0.5580933471517024,8.093445442496797,0.281734556702939,345.22362188006105,210648999.4565057,10969885.41453491,17.713982224308022,187050585.48020092,0.7803174748929362,184.04
2006-2,0.4028183365263698,-7956.205189035386,3.846872965752776,1.272740378704435,0.5117940136540285,183612058.601541,7531879.804076586,0.5540061208774786,8.091149961282541,0.2810853938585986,347.28156272649164,210848999.67661157,10982471.80386901,17.718855773893786,187107894.75087872,0.7803971927834211,154.356
2006-3,0.3998570076790366,-8153.367564422752,3.842818789820434,1.087038179944784,0.5216724461884032,183769667.35580307,7537087.826292059,0.558308779155122,8.088854480068285,0.2804366907725456,350.4890646643102,211048999.89671737,10995058.193203114,17.72372932347955,187165204.0215565,0.780476910673906,196.251
2006-4,0.3979963710958243,-8423.448244351577,3.836249908110392,1.2439483036977474,0.5491307539299164,183927276.1100652,7542295.848507533,0.5671710316312383,8.086558998854027,0.2799941652386429,352.34699599803395,211249000.11682323,11007644.582537215,17.728602873065313,187222513.29223427,0.780556628564391,162.619
2006-5,0.4056653747218318,-8229.867308086905,3.840605092822108,0.9925459420462728,0.5836820001689738,184084884.86432725,7547503.870723005,0.5968232499556683,8.084263517639771,0.2795596036711856,355.5318391957112,211449000.33692908,11020230.971871316,17.733476422651076,187279822.56291205,0.7806363464548759,197.991
2006-6,0.4149031030845876,-8333.395980655183,3.8357922282673904,1.1619063477174951,0.6123741776559579,184242493.6185893,7552711.892938478,0.6052265435927703,8.081968036425515,0.2791348634213224,358.0544970131519,211649000.5570349,11032817.361205418,17.73834997223684,187337131.83358985,0.7807160643453608,183.933
2006-7,0.4267485653722618,-8363.641502791654,3.834296240076312,1.0107148892098956,0.6206261710016543,184400102.37285143,7557919.915153951,0.6134655051430675,8.079672555211257,0.2787218739501964,361.9244675751663,211849000.7771408,11045403.75053952,17.7432235218226,187394441.1042676,0.7807957822358458,188.029
2006-8,0.4258794259587617,-8483.803210688488,3.837301314139748,1.137471455329126,0.6093984595457096,184557711.1271135,7563127.937369425,0.6251193452031805,8.077377073997,0.2789336085664954,365.3958907874733,212049000.99724665,11057990.139873622,17.748097071408363,187451750.37494537,0.7808755001263307,201.402
2006-9,0.427904503700878,-8564.573776025667,3.830845488644045,1.0587078803302106,0.6087555012956766,184715319.8813756,7568335.959584897,0.6374779078573267,8.075081592782745,0.2802552004135702,368.70380547535615,212249001.21735245,11070576.529207723,17.752970620994127,187509059.64562315,0.7809552180168156,179.982
2006-10,0.4308949403404751,-8753.077264130869,3.820865481468113,1.421378557730808,0.6272259685547825,184872928.63563767,7573543.98180037,0.6494765821002537,8.072786111568488,0.2810150161235324,372.5924045899759,212449001.4374583,11083162.918541824,17.75784417057989,187566368.9163009,0.7810349359073004,192.452
2006-11,0.4297781875807803,-8585.918047929645,3.797759546537678,1.4120349588618786,0.6138016533493752,185030537.38989973,7578752.004015843,0.6544472076430272,8.070490630354232,0.2817113744023414,375.0117182384343,212649001.65756416,11095749.307875928,17.762717720165654,187623678.1869787,0.7811146537977853,193.306
2006-12,0.4275878752901689,-8102.613779191029,3.778681269312833,1.1875702591687969,0.5948781830476984,185188146.14416185,7583960.026231317,0.6529124218025248,8.068195149139974,0.2822762478039466,378.0436770199703,212849001.87767,11108335.697210029,17.767591269751417,187680987.45765647,0.7811943716882703,169.285
2007-1,0.4261722902551189,-8429.349883699913,3.758139256867763,1.0484592446587069,0.5915910920220523,185345754.8984239,7589168.048446789,0.652250285916937,8.065899667925718,0.2830391191051426,379.8475954194968,213049002.09777585,11120922.08654413,17.77246481933718,187738296.72833425,0.7812740895787552,168.549
2007-2,0.4272545197346237,-8207.504212454718,3.739732339264414,0.8421045009906388,0.5821912594010402,185495361.54458392,7594051.910447072,0.6486758561842155,8.06323700110896,0.2840065557977604,381.6881789592052,213200502.91509667,11129874.545382198,17.773171764796693,187750416.56422064,0.7813460610090348,160.048
2007-3,0.421374616153345,-8302.699392306728,3.706955628134506,1.018140906308683,0.5624597981278792,185644968.19074392,7598935.772447355,0.6396733150346336,8.060574334292202,0.2848958324811001,385.66836064613216,213352003.73241743,11138827.004220266,17.773878710256202,187762536.40010703,0.7814180324393143,193.273
2007-4,0.4226987158945232,-8434.701866226666,3.675935689954143,0.9033883329680754,0.5607781390026951,185794574.836904,7603819.634447637,0.6337527638093442,8.057911667475443,0.2854434400790179,388.26698113813006,213503504.5497383,11147779.463058334,17.774585655715715,187774656.2359934,0.7814900038695939,172.94
2007-5,0.4265292995204747,-8141.051175182823,3.63852003418216,0.9401668232327632,0.5641176200703027,185944181.483064,7608703.49644792,0.653237645563625,8.055249000658684,0.2860240399964515,392.2598242779289,213655005.3670591,11156731.921896402,17.775292601175227,187786776.07187977,0.7815619752998735,184.252
2007-6,0.427912233110958,-8026.170619784551,3.601931188268772,0.8058311751117864,0.557268421320419,186093788.129224,7613587.358448203,0.6449100186574492,8.052586333841925,0.2866369881464812,395.3752769069013,213806506.18437997,11165684.38073447,17.775999546634736,187798895.90776616,0.7816339467301531,188.1
2007-7,0.4270491588284315,-7955.022260278307,3.560009340555952,1.076324332364028,0.5417029185846474,186243394.77538395,7618471.220448485,0.63275579381832,8.049923667025165,0.2872819559244335,398.290601138781,213958007.0017008,11174636.839572538,17.77670649209425,187811015.7436525,0.7817059181604327,193.222
2007-8,0.4251241376010696,-7983.790257906689,3.5118118337828608,0.928096428428659,0.5383365294217008,186393001.421544,7623355.082448767,0.6268005040535086,8.047261000208408,0.2879687252354402,401.0338967505178,214109507.81902155,11183589.298410604,17.77741343755376,187823135.5795389,0.7817778895907121,230.158
2007-9,0.4202971223147698,-7895.376088335307,3.469607481841116,0.8415331129361044,0.5168062325264737,186542608.067704,7628238.94444905,0.6258989699329778,8.044598333391649,0.2886905217168476,403.66793136582766,214261008.6363424,11192541.757248672,17.77812038301327,187835255.4154253,0.7818498610209917,217.347
2007-10,0.422186667969427,-7988.122113095049,3.4226070580234054,0.9901874062377624,0.492773472916794,186692214.713864,7633122.806449333,0.617964982686669,8.04193566657489,0.2896484086941308,405.5043866154847,214412509.4536632,11201494.21608674,17.778827328472783,187847375.2513117,0.7819218324512713,244.665
2007-11,0.4244249038787387,-8017.515428278837,3.3732677481944013,0.9668064819595842,0.4788592048124005,186841821.360024,7638006.668449616,0.6145670424343683,8.039272999758133,0.2911533950378031,407.5697592141049,214564010.270984,11210446.674924808,17.779534273932295,187859495.08719808,0.7819938038815508,235.989
2007-12,0.4244999572063965,-7877.11519891132,3.3132900029546954,0.8691533889591027,0.4548379030142503,186991428.006184,7642890.530449898,0.6103282941034248,8.036610332941374,0.2920781654189231,409.8984029374222,214715511.0883048,11219399.133762876,17.780241219391804,187871614.92308444,0.7820657753118304,194.177
2008-1,0.4249975168895801,-8333.785630800456,3.2555579562369243,1.1129169419380611,0.4442798633210167,187141034.652344,7647774.392450181,0.6123131329450783,8.033947666124615,0.2930229743379357,410.8066477660014,214867011.90562564,11228351.592600944,17.780948164851317,187883734.75897083,0.78213774674211,237.02
2008-2,0.4302154047083354,-7957.479510093275,3.199376609861489,0.9254570735761608,0.4446804445496704,187282618.10601315,7652174.341637064,0.6130114959204532,8.036399564396735,0.2939880440855887,411.7039136004083,214988595.38903037,11236937.924836824,17.78152959598959,187888972.15527123,0.782202127842874,230.336
2008-3,0.4313867734467428,-7892.607761543437,3.141468520965748,0.843959701601586,0.4484128206903977,187424201.5596823,7656574.290823947,0.6213585443907181,8.038851462668855,0.2955983022534865,414.330798312121,215110178.87243503,11245524.257072706,17.782111027127858,187894209.55157164,0.7822665089436379,227.151
2008-4,0.4338669727481246,-8007.976541076512,3.0675634134381013,1.0100789688419711,0.4473258895577853,187565785.01335144,7660974.24001083,0.6263187436812404,8.041303360940978,0.2972546616714648,416.2249561416681,215231762.35583976,11254110.589308586,17.782692458266126,187899446.94787204,0.7823308900444019,244.623
2008-5,0.4321500462512327,-7622.164669581103,2.983508587016217,0.8788234320750334,0.4544319127338644,187707368.4670206,7665374.189197713,0.646709513314914,8.043755259213098,0.2987497738435632,418.889975736436,215353345.83924448,11262696.921544466,17.7832738894044,187904684.34417245,0.7823952711451659,247.408
2008-6,0.416568100772241,-7526.222983080984,2.8968331481222203,0.7991930023670225,0.4203655844188621,187848951.92068976,7669774.1383845955,0.6287480084855108,8.046207157485219,0.3004883487450404,420.5643458699204,215474929.32264915,11271283.253780348,17.78385532054267,187909921.74047285,0.7824596522459298,246.127
2008-7,0.4017041211332135,-7372.476799457021,2.8193033709764,0.902092951723226,0.3823654090466765,187990535.3743589,7674174.087571479,0.599023956748628,8.04865905575734,0.3022710729353203,422.8057917649565,215596512.80605388,11279869.586016228,17.78443675168094,187915159.1367733,0.7825240333466938,287.988
2008-8,0.3911930100262941,-7330.909560613458,2.746140251198851,0.9463193773473402,0.377094781251677,188132118.82802805,7678574.036758362,0.5717904557609863,8.051110954029461,0.3041761586288942,424.48845144229904,215718096.28945857,11288455.918252109,17.785018182819208,187920396.5330737,0.7825884144474579,248.671
2008-9,0.393954511741958,-7785.307445305803,2.665912474404139,1.072336807943622,0.4025579714905743,188273702.2816972,7682973.985945245,0.5509061927111456,8.053562852301582,0.305666822915882,426.3102996189281,215839679.77286327,11297042.25048799,17.78559961395748,187925633.9293741,0.7826527955482218,270.025
2008-10,0.4032616547632046,-7703.954458964581,2.598260780235978,1.0137661057737235,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,8.056014750573702,0.3061405294975618,428.77847296879696,215961263.256268,11305628.58272387,17.786181045095752,187930871.3256745,0.7827171766489858,278.202
2008-11,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.0949575949903168,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817,8.058466648845823,0.3072206420153991,430.63694375203823,216082846.73967263,11314214.914959751,17.78676247623402,187936108.7219749,0.7827815577497498,248.402
2008-12,0.4155686208661097,-7673.72643892393,2.504755709594416,1.1610813401906588,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287,8.060918547117945,0.3083085862524003,432.8366626400709,216204430.2230774,11322801.247195631,17.78734390737229,187941346.1182753,0.7828459388505137,235.568
2009-1,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7012005668165715,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,8.063370445390065,0.3096561849962463,434.1106419384404,216326013.70648208,11331387.579431511,17.78792533851056,187946583.5145757,0.7829103199512777,233.383
2009-2,0.4330860958676656,-8362.130172448553,2.419211323171128,0.7911392802955751,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,8.060326485750602,0.3113544924634117,436.3385612551535,216787774.96955067,11335752.913501369,17.796098193918258,188066986.05085316,0.7829672668532158,217.548
2009-3,0.4381030668091561,-8556.283355305572,2.384914975903917,0.6947273574987124,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,8.05728252611114,0.3131371034157719,439.7274057918056,217249536.2326193,11340118.24757122,17.804271049325955,188187388.58713055,0.783024213755154,268.149
2009-4,0.45007711682254,-8805.162211693303,2.3630365952461503,0.6925605788455927,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,8.054238566471676,0.3151420273123979,441.648651611105,217711297.49568784,11344483.581641074,17.812443904733648,188307791.123408,0.783081160657092,255.275
2009-5,0.450431778065969,-8667.302626906909,2.3525692667827225,0.8262641115749951,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,8.051194606832214,0.317572610725324,443.6208489676964,218173058.7587565,11348848.91571093,17.820616760141345,188428193.65968543,0.7831381075590301,246.5
2009-6,0.4443889715056729,-8866.763268778828,2.338774353162325,0.8459717013893588,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,8.04815064719275,0.3200695203320357,444.7983800838141,218634820.02182505,11353214.249780783,17.82878961554904,188548596.19596285,0.7831950544609683,248.216
2009-7,0.4406435988198508,-9104.309037125651,2.304832376935664,1.0287709072004996,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,8.04510668755329,0.3226334495603123,447.08040259762856,219096581.28489363,11357579.583850635,17.83696247095674,188668998.7322403,0.7832520013629064,255.05
2009-8,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9676854539357764,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,8.042062727913827,0.325971235144718,448.7144597702581,219558342.54796225,11361944.91792049,17.845135326364435,188789401.26851773,0.7833089482648445,275.936
2009-9,0.4517057294318006,-9303.102943424732,2.248138981864224,0.724499229322103,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,8.039018768274364,0.3294978169796012,449.8503896278038,220020103.8110308,11366310.251990344,17.85330818177213,188909803.80479515,0.7833658951667827,269.3
2009-10,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7633071541231229,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,8.0359748086349,0.3330816393319023,452.1602969392727,220481865.07409945,11370675.5860602,17.86148103717983,189030206.34107256,0.7834228420687208,277.768
2009-11,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7775651006383951,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,8.032930848995438,0.3367190522020609,453.6659277622071,220943626.337168,11375040.920130054,17.86965389258752,189150608.87735,0.7834797889706588,286.531
2009-12,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6588931475137494,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,8.029886889355975,0.3398938615319438,454.5721148754337,221405387.6002366,11379406.254199907,17.87782674799522,189271011.41362745,0.783536735872597,258.412
2010-1,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.8031841697782718,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,8.026842929716512,0.3429798961464952,454.3371906292707,221867148.8633052,11383771.58826976,17.885999603402915,189391413.9499049,0.7835936827745351,255.093
2010-2,0.4638866746250542,-9576.958631035535,2.030863470139216,0.5926900446632651,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,8.025756532011533,0.345836159856874,456.50193640199046,222299563.35699505,11383926.40782357,17.892773086432282,189495159.4358336,0.7836433516083372,252.359
2010-3,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.7585008947055016,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,8.024670134306556,0.3487310193624103,459.2771409489615,222731977.8506849,11384081.22737738,17.89954656946165,189598904.92176232,0.7836930204421392,331.161
2010-4,0.455830055988475,-10059.393149424635,1.938766300428007,0.6804934266711138,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,8.023583736601577,0.3516520952217762,459.4434336558358,223164392.34437484,11384236.046931189,17.906320052491015,189702650.40769103,0.7837426892759413,296.522
2010-5,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8415792375791469,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,8.022497338896597,0.3546969408044355,460.870912788778,223596806.8380647,11384390.866484998,17.91309353552038,189806395.8936198,0.7837923581097432,313.794
2010-6,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7475516797723416,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,8.02141094119162,0.3577734135995555,461.09348293270335,224029221.33175457,11384545.686038809,17.91986701854975,189910141.3795485,0.7838420269435453,321.068
2010-7,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6585535280859806,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,8.020324543486641,0.360673108800668,462.2530367503111,224461635.8254445,11384700.505592618,17.926640501579115,190013886.8654773,0.7838916957773474,338.081
