,Paraíba- custo m2 (R$),Paraíba - Desemprego,Paraíba - Produção de Cimento (t),Paraíba - value,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Paraíba - IDH Educacao,Paraíba - IDH,Paraíba - IDH Longevidade,Paraíba - Depósito Poupança (R$),Paraíba - PIB - Estadual,Paraíba - PIB - Construção Civil,Paraíba - PIB - Per Capita,Paraíba - PIB - Preços de Mercado,Paraíba - IDH Renda,Paraíba - Consumo de Cimento (t),Operações de crédito - saldo da carteira de crédito (R$),Estoque liquido de capital fixo - (R$),EMBI + Risco-Brasil,Fundo de garantia por tempo de serviço (FGTS) (R$),IGP-DI,Inadimplência da carteira de crédito  - total - (%), INCC (%), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),PIB - Atividades imobiliárias (média 1995 = 100),População,PPC (US$),Taxa Selic (%)
2018-1,23937.960166492325,11.111648267657548,205.22632357633432,0.5598233185945409,1.1704856388402978,948.1313843451754,1226.0583305132006,23.849511637308385,19.48067032587237,77.95797449619603,3.8286408337356543,0.6542051984217331,0.6990103610990953,0.7929785786637559,5000027.52447924,35979829.73313319,1707995.682658071,7.4830066433879745,28422048.833863672,0.6611119142431074,62.639,3083445.1988071734,7771953.540587035,260.5342595002991,10591953.536246669,0.5005214276758065,3.407685633333908,0.3696733376163027,0.359951630964679,-7507.112082157307,2.294901938999484,199.17116486952867,199141077.18729573,421.26177274279706,0.4798858738803947
2018-2,24021.57594046237,11.118350549093677,206.87095252989448,0.5597034260403321,1.3759955542757376,948.1180276020692,1145.940545365567,23.528564709255345,19.659980858849423,80.26896003881225,3.6431795264368128,0.6541764499249281,0.6989195305013611,0.7928344769869662,5010343.855574854,35959888.853300795,1708257.524391187,7.481952835883289,28417190.93203493,0.6609536711691916,53.839,3088099.5088970666,7769100.068513057,259.032492011999,10061031.180200648,0.4906301391980058,3.374006833007986,0.3678170211034027,0.3566771125869745,-6365.607522997055,2.2942193420185,199.8725029340304,199211473.5675211,422.2426077364675,0.6233855032154204
2018-3,24106.040551945945,11.125052830529803,208.81372784589803,0.5596013080109457,1.12120005941224,948.5947405797616,1002.9264514999516,22.9394720354072,19.56392293022274,82.49642394644147,3.623839979522096,0.654147701428123,0.6988286999036271,0.7926903753101764,5020660.186670467,35939947.9734684,1708519.366124303,7.480899028378603,28412333.030206185,0.6607954280952757,56.652,3097484.541540848,7766246.596439078,257.24728226857326,9913724.971357465,0.5232126003004083,3.338338493268379,0.3683207687170368,0.3495024706940896,-6480.507442523628,2.2880364237022737,200.5738409985321,199281869.9477465,423.1636874509773,0.5637820432387992
2018-4,24194.01482006156,11.131755111965932,209.40512386619503,0.5595620050102242,1.2130330473316175,949.0898381957048,891.1405819417843,22.2842894634405,19.21566472100786,83.89654740903937,3.7810925534222255,0.6541189529313179,0.6987378693058929,0.7925462736333867,5030976.51776608,35920007.093636006,1708781.207857419,7.479845220873918,28407475.12837744,0.6606371850213599,53.408,3109183.610087583,7763393.124365101,256.48358934037594,9759929.249245623,0.515815979242938,3.2744690652552726,0.3659433206644214,0.3395277178203111,-5470.865705466022,2.2785452626718063,201.27517906303385,199352266.32797185,424.02836190752186,0.5678789637407077
2018-5,24280.83422645557,11.13845739340206,211.6386117048368,0.5594593408005493,1.1139691917219343,949.6749851148654,896.1627935669258,21.91261662163889,18.78103026846509,83.60680561137112,3.973656945502989,0.6540902044345129,0.6986470387081588,0.792402171956597,5041292.848861693,35900066.21380362,1709043.049590535,7.478791413369233,28402617.226548698,0.660478941947444,50.543,3119509.8303256864,7760539.652291123,256.5975200727647,9718317.43232662,0.52140209156142,3.1945615117047303,0.3622852915238501,0.3254327923342447,-3673.4527105981465,2.263363965667075,201.74938937140732,199422662.70819715,424.8958664057337,0.5499766318428432
2018-6,24367.57329445247,11.145159674838188,215.14603631277436,0.5592779935046039,1.016616219293613,949.9400938686138,918.3730759088896,21.68755990558922,18.389547439628824,82.90070418522872,4.165083315149412,0.6540614559377078,0.6985562081104246,0.7922580702798072,5051609.179957307,35880125.333971225,1709304.8913236512,7.477737605864548,28397759.324719954,0.6603206988735282,64.699,3133657.088082654,7757686.180217145,259.9138036207247,9737284.14108045,0.5229599052733115,3.1138061153920007,0.3628244523982531,0.3206049076093145,-748.3523814090865,2.2443322394271,202.22359967978093,199493059.0884225,425.7830193027553,0.5006727306113294
2018-7,24463.323386242813,11.151861956274317,216.94669156212,0.5602737647701663,0.9321951512247182,949.8048710409588,984.0911871856632,21.821258198359725,18.181636143225496,81.49191344617171,4.296050105031655,0.6540327074409028,0.6984653775126906,0.7921139686030175,5061925.51105292,35860184.45413883,1709566.7330567671,7.476683798359863,28392901.42289121,0.6601624557996123,60.219,3147112.783681668,7754832.708143167,264.5673977783114,9674544.562883414,0.5428312509061592,3.081673525419346,0.3648945585252806,0.3000532519420144,680.1816531338795,2.2152710819180843,202.6978099881545,199563455.46864787,426.7837260619375,0.5435288427486608
2018-8,24562.77040969411,11.158564237710443,219.6288945070174,0.5614530241708011,0.7963277212505359,949.448537407485,1045.4470363609391,22.191952912667183,18.18867007911833,80.03241888619213,4.413624046096186,0.6540039589440978,0.6983745469149564,0.7919698669262278,5072241.842148533,35840243.57430644,1709828.574789883,7.475629990855177,28388043.52106247,0.6600042127256964,64.217,3161173.374352864,7751979.236069188,267.07747396933985,9671877.616336772,0.6161288722138691,3.0650959281622696,0.3657658514233124,0.2957038398442303,2763.919661232488,2.182490373260064,203.19788546332487,199633851.84887323,427.8010992018258,0.5845201125904662
2018-9,24665.6225525187,11.165266519146572,221.51002445516335,0.5626071376471254,0.8031952662852342,948.9995210683352,1030.632110327228,22.58919296653144,18.309461941469724,78.97282907752603,4.389936550482004,0.6539752104472927,0.6982837163172222,0.791825765249438,5082558.173244147,35820302.69447404,1710090.4165229993,7.474576183350492,28383185.619233727,0.6598459696517806,57.591,3175922.8316069064,7749125.763995211,271.8585814809284,9603900.901068036,0.6740366051135752,3.039353890716323,0.3852201759804345,0.308341137605073,4007.361037620176,2.152733596601701,203.69796093849527,199704248.2290986,428.7453804921202,0.5529765291983869
2018-10,24775.61815651125,11.1719688005827,224.92495255422185,0.565254227930729,0.9028494158554656,948.7708735715214,995.1523341871672,23.04354108430045,18.507123178547864,77.96330416454649,4.348330842677494,0.6539464619504877,0.6981928857194881,0.7916816635726484,5092874.50433976,35800361.814641654,1710352.2582561153,7.473522375845807,28378327.717404984,0.6596877265778647,64.307,3198368.2411919544,7746272.291921233,274.51283304792724,10174872.283226963,0.7177542561347128,2.996889963775719,0.4151525802856482,0.3141753154888939,4174.914508493512,2.10797519196202,204.19803641366565,199774644.60932392,429.6253872306468,0.4991076724216306
2018-11,24893.121109395637,11.178671082018829,227.68674595244147,0.5686672766452558,1.1662823998565188,948.5209343620407,947.4621158708024,23.29981780884454,18.91679474097816,78.64547590201893,4.17875184557577,0.6539177134536827,0.6981020551217539,0.7915375618958587,5103190.835435374,35780420.93480926,1710614.0999892312,7.472468568341121,28373469.81557624,0.6595294835039489,61.971,3217793.214559772,7743418.819847254,274.9274765390835,10893441.955257,0.7723522886923776,2.9632487708984088,0.4341143590809063,0.3212989509448,5007.894545671494,2.054724183351228,204.5347725127917,199845040.98954928,430.42970092860713,0.5578540476393075
2018-12,25026.75962404134,11.185373363454955,229.82676962330888,0.5718213429562459,1.5291487668159292,948.4387979054718,915.1016766993698,23.4300939512068,19.348222304039552,79.96923059091584,3.886923584467119,0.6538889649568775,0.6980112245240199,0.7913934602190689,5113507.166530986,35760480.054976866,1710875.9417223474,7.471414760836436,28368611.913747497,0.659371240430033,57.48,3233139.491150345,7740565.347773276,275.2862133078289,11294362.972876793,0.8188839179929231,2.938027746934826,0.4462102421398145,0.3517183793100564,6196.877278409354,2.0126469916832392,204.87150861191773,199915437.36977464,431.1147626085431,0.4970230904665642
2019-1,25171.485185716043,11.192075644891084,233.7342056410021,0.5760338349324929,1.7672101512454843,948.2998370696096,933.0239465286168,23.47560732792181,19.776395187376465,81.60752220496386,3.6559420854818887,0.6538602164600725,0.6979203939262857,0.7912493585422792,5123823.4976266,35740539.17514447,1711137.7834554634,7.470360953331751,28363754.011918757,0.6592129973561172,68.053,3241680.9411420235,7737711.875699298,275.0773407155792,11053032.574638758,0.8964654073710557,2.950255303566647,0.4625053223582739,0.3530778978870197,4628.979909058911,1.984242274075146,205.2082447110438,199985833.75,432.3118860904052,0.4536031596049339
2019-2,25332.1424070157,11.19150794870178,236.07653387309645,0.5796935112000189,1.8755669686299683,948.1820085063564,960.8653533171184,23.383721245981388,20.12757383072678,83.50062862241212,3.3840839373725324,0.6538137029484065,0.6978061544863333,0.791061853682751,5203210.406699256,35703848.40726075,1711281.05405652,7.468758234923423,28355833.79093173,0.6591161261239665,55.231,3253557.2864584737,7733993.9752234975,272.34344383498,10560449.228493111,0.9613539894886018,2.9616566101002944,0.492198592675812,0.363540940595364,5916.697911939956,1.962208936108535,205.6027092868512,200071297.0347222,433.0971481604692,0.374744071408169
2019-3,25499.627680606056,11.190940252512476,240.14910638533013,0.5830685238693349,1.8082992312892137,948.5423986335488,948.6898469475196,23.08517031976738,20.0233455601013,84.34117481602837,3.38781051737978,0.6537671894367403,0.697691915046381,0.7908743488232228,5282597.315771911,35667157.63937703,1711424.3246575766,7.467155516515096,28347913.56994472,0.6590192548918159,53.723,3266404.0455201,7730276.074747696,267.36652869554604,10403101.036288377,0.9922348162286888,2.994382382733388,0.518818874802468,0.3734846407574057,5520.432988796697,1.9416080807058884,205.9971738626585,200156760.31944445,433.8759184279469,0.4956453878114265
2019-4,25680.30603007656,11.19037255632317,243.1517400108623,0.5874791098730108,1.660681602271709,948.9382471246566,899.0506523981169,22.616713487626264,19.813244120491078,85.49069987430099,3.422192214401097,0.6537206759250742,0.6975776756064286,0.7906868439636946,5361984.224844568,35630466.87149331,1711567.5952586331,7.465552798106769,28339993.34895769,0.6589223836596653,57.457,3277070.8663957147,7726558.174271896,264.7869950885037,10292765.598772297,1.0281222722573198,2.9952077985667365,0.5335376321688695,0.3643719899254779,5055.185180977277,1.9170839767672327,206.39163843846592,200242223.6041667,434.7112762957004,0.5241803612683422
2019-5,25867.88026394984,11.189804860133869,245.99461792046756,0.5907817266647,1.508855568516079,949.6185672246868,858.5239041973995,22.05931710695936,19.424885621944725,86.1977244875857,3.624477179054686,0.653674162413408,0.6974634361664762,0.7904993391041664,5441371.133917224,35593776.10360959,1711710.8658596897,7.463950079698441,28332073.12797068,0.6588255124275146,62.755,3286496.9823831627,7722840.273796095,261.54480006258126,10294781.632050132,1.0918504238017774,3.0099180362600246,0.5740445809008098,0.3693162019411377,5539.336630210192,1.896664638848358,206.56086067824955,200327686.8888889,435.536470990692,0.4342481224547813
2019-6,26063.87294675124,11.18923716394456,248.15952488537093,0.5941396581687735,1.347171547737307,950.121286058488,844.4283259809414,21.610742475731943,19.063541530674787,86.56189614472007,3.84364689970462,0.653627648901742,0.6973491967265238,0.7903118342446382,5520758.042989879,35557085.33572587,1711854.1364607462,7.462347361290114,28324152.90698366,0.658728641195364,48.148,3298874.5697557754,7719122.373320294,258.6848612508291,10320775.962706486,1.0993189754324773,3.0110251669653523,0.6213386407393423,0.3773027071398842,6184.950447162058,1.8758899421225184,206.7300829180331,200413150.1736111,436.38480939825865,0.4742948418610756
2019-7,26269.14087787978,11.188669467755258,250.82929519155377,0.5971962238372424,1.2451021996073557,950.077691379306,867.9976648647172,21.49549523124352,18.86665964423853,86.20088424031914,4.00721556364145,0.6535811353900758,0.6972349572865715,0.79012432938511,5600144.952062535,35520394.56784216,1711997.4070618027,7.460744642881787,28316232.68599664,0.6586317699632134,62.19,3316673.310427788,7715404.472844493,257.61365642366474,10358945.135041324,1.129155636153343,3.036188640645076,0.6254767746825313,0.3968803885128472,6076.306190415794,1.8584015680579875,206.8993051578167,200498613.4583333,437.180627179316,0.5475632504322174
2019-8,26482.233113208546,11.188101771565952,252.39267702949016,0.6003899476509333,1.0205769190873613,949.7529512088232,946.2143111608548,21.750965715866776,18.697714012454377,84.3475516433499,4.136992964787409,0.6535346218784097,0.697120717846619,0.7899368245255818,5679531.861135191,35483703.79995843,1712140.6776628594,7.459141924473459,28308312.465009622,0.6585348987310626,62.219,3339532.9760367125,7711686.572368692,256.8610697803875,10386654.273111563,1.1398350320060624,3.0354427615220856,0.6280714951608086,0.4112473840791077,6518.883661201889,1.8368841913676568,207.0924704880485,200584076.7430556,437.9061352905134,0.5163942009297142
2019-9,26707.616316617838,11.187534075376648,253.90778915253227,0.6038234388677188,0.896240019737873,949.1147756489536,1038.806306376808,22.230225808997943,18.69965032630599,82.33765751967259,4.140643453379027,0.6534881083667436,0.6970064784066666,0.7897493196660537,5758918.770207847,35447013.03207471,1712283.948263916,7.457539206065133,28300392.244022604,0.658438027498912,61.329,3365687.4572929004,7707968.671892891,257.5360490922842,10366843.514432576,1.1526577758374856,3.032326280433432,0.6350086612279392,0.4335809238132643,6534.19896978769,1.8140248078306704,207.28563581828035,200669540.0277778,438.5542870136589,0.509922556452955
2019-10,26942.51374576166,11.186966379187345,257.3391045067308,0.6070534225418981,0.8423071296661943,948.6011804598802,1097.7102468740868,22.785585947237173,18.833069094345465,80.59691247287881,4.004234486904455,0.6534415948550775,0.6968922389667143,0.7895618148065254,5838305.679280503,35410322.264190994,1712427.2188649725,7.455936487656805,28292472.023035582,0.6583411562667614,81.988,3396904.486665922,7704250.77141709,259.99511086292523,10941263.342572829,1.1888992178340692,3.0075538083911035,0.6484238153125712,0.4614308374651361,6135.62651489552,1.8103247511179177,207.47880114851213,200755003.3125,439.156241374789,0.4670828362027695
2019-11,27180.876016157603,11.186398682998036,258.4308961624455,0.610492975956828,0.7637979438504239,948.265123534212,1149.0089649827369,23.35118924513615,19.11091650612249,79.44922658608468,3.840802103623577,0.6533950813434114,0.6967779995267619,0.7893743099469972,5917692.588353159,35373631.49630727,1712570.4894660292,7.454333769248477,28284551.802048564,0.6582442850346107,79.341,3425370.5887917643,7700532.870941289,262.84344086418434,11652145.667877082,1.1803986463970102,2.995976017764907,0.6639459805518665,0.4809638474333891,6503.475784678591,1.810689208343592,207.78167552938635,200840466.59722224,439.7046629675335,0.4414935563658442
2019-12,27427.41704706062,11.185830986808734,259.869279817872,0.6139588000083133,1.063464439451496,948.0871760579106,1195.1285502207022,23.68369493620945,19.50668890537154,79.7357433853796,3.546353306765048,0.6533485678317452,0.6966637600868095,0.7891868050874691,5997079.497425814,35336940.72842355,1712713.7600670855,7.452731050840151,28276631.581061546,0.6581474138024601,76.646,3449617.415091537,7696814.970465488,265.15919818250103,11950059.27689198,1.202625124119571,2.9967059652312025,0.6762702364056034,0.4880707035029974,6710.139809282732,1.7951280687733866,208.08454991026056,200925929.88194448,440.26212872461696,0.3713694141213152
2020-1,27674.123589164807,11.185263290619428,261.5445229605502,0.6176043946867915,1.3210116509257366,948.0555354865328,1285.503155966592,23.8608155898152,19.930975266641017,80.80515759763371,3.289132645779231,0.6533020543200792,0.6965495206468572,0.7889993002279408,6076466.40649847,35300249.96053983,1712857.0306681425,7.451128332431823,28268711.360074528,0.6580505425703095,80.866,3481705.6007766603,7693097.069989687,266.4676439615855,11653487.832717812,1.2222336051272034,3.042536396599222,0.6928135217641951,0.4780868565346471,4984.273772200346,1.7837222660281933,208.3874242911348,201011393.1666667,441.8708004904564,0.2369589962530149
2020-2,27920.60018962752,11.182065903746995,263.08877192757507,0.6213917635866334,1.4659858300663713,948.1911038697564,1196.4955651945525,23.756009686220352,20.20792269217632,82.44608201637747,3.139951430380389,0.6531528274588676,0.696417320045697,0.7887947494720919,6002925.307703102,35247203.630936526,1712498.5208022562,7.44995947965545,28261508.882518828,0.6579448648625088,75.612,3516656.80317364,7688496.775112735,267.3818721659221,10332467.050545955,1.2657379352792728,3.111848472366085,0.6994082193998664,0.4968243101177078,6490.848993717848,1.7763512522940854,208.9087339298053,201096856.4513889,443.1015275605694,0.2752092676158605
2020-3,28176.27782736557,11.178868516874564,265.21640089487465,0.6255078521079864,1.60980189812064,948.4662350233292,1088.0275563437792,23.32766712197458,20.221500888432512,84.30533448890426,3.0872245416466884,0.653003600597656,0.6962851194445367,0.7885901987162429,5929384.208907734,35194157.30133321,1712140.01093637,7.448790626879076,28254306.40496313,0.6578391871547081,63.156,3552321.88079006,7683896.480235783,272.3662874258806,9254946.432504756,1.3297197270360337,3.1768769737930613,0.7169917132426514,0.5276436406795595,6329.11280018142,1.7700682300548114,209.43004356847584,201182319.7361112,444.23796159256256,0.2303369759222386
2020-4,28467.335730945564,11.175671130002131,266.8598227938333,0.6296896183140486,1.5346755033273436,948.8738617265302,944.1936132714432,22.755262226853468,19.93716335298654,85.48885518418506,3.2595763463225604,0.6528543737364446,0.6961529188433766,0.788385647960394,5855843.110112365,35141110.971729904,1711781.5010704838,7.447621774102703,28247103.92740743,0.6577335094469074,69.426,3574318.33679274,7679296.185358832,285.607431626446,7921092.630288142,1.3210770153367604,3.1457450892318293,0.7381890794574598,0.5514832563935487,5438.685662277439,1.7717423485518018,209.95135320714635,201267783.0208333,445.3680272494975,0.1913765650219802
2020-5,28768.77513729014,11.1724737431297,270.4957146086831,0.6340105900141265,1.3210008324688671,949.2783134781736,694.3993210406818,22.201019708539945,19.418011523027705,85.53154674928889,3.511662261556349,0.6527051468752331,0.6960207182422165,0.7881810972045451,5782302.011316997,35088064.64212659,1711422.9912045978,7.44645292132633,28239901.44985173,0.6576278317391068,75.47,3603157.44351656,7674695.890481881,297.7543699336868,8346176.75029858,1.3505721385223486,3.0465244126049784,0.7878267480042566,0.571727246976676,4325.890384068123,1.7713994319371078,210.3279455198243,201353246.3055556,446.60828006295975,0.2576891474031371
2020-6,29079.474951796965,11.169276356257267,271.2146963005983,0.6384095951001179,1.3027496910266645,949.533332157512,674.4400109396041,21.79838225141099,18.90023555467519,84.92363310898284,3.7857437115809742,0.6525559200140215,0.6958885176410563,0.7879765464486962,5708760.912521629,35035018.31252328,1711064.4813387117,7.445284068549957,28232698.97229603,0.6575221540313061,83.819,3642513.55606186,7670095.595604929,306.58744495488475,9159521.074665343,1.3583103027460413,2.9004539003673617,0.8361031042589587,0.5981822358469298,1859.7867737551896,1.7727879108405782,210.70453783250227,201438709.5902778,447.9076349514816,0.3096136283249024
2020-7,29399.297230518285,11.166078969384834,272.24303630034984,0.6431061583979856,1.2679530057041062,949.509191783952,609.0977085349261,21.79607273841189,18.593959682622817,83.55390976797003,3.917503490593604,0.6524066931528101,0.6957563170398962,0.7877719956928473,5635219.81372626,34981971.982919976,1710705.9714728254,7.444115215773584,28225496.49474033,0.6574164763235054,101.029,3695712.399915684,7665495.300727977,314.01086690693404,10476405.287576783,1.334950106776097,2.759395662594468,0.856374097154075,0.5846634058109625,-1737.9750802210497,1.776429863318404,211.08113014518025,201524172.875,449.2521909261079,0.2359248260994371
2020-8,29710.83975795247,11.162881582512403,274.3382882337831,0.6479313092883493,1.1854053473134851,949.2911840194976,521.1882935725665,22.062222831972974,18.55466048957034,82.21822760149588,4.00562774725086,0.6522574662915985,0.6956241164387359,0.7875674449369983,5561678.714930892,34928925.65331666,1710347.461606939,7.44294636299721,28218294.017184623,0.6573107986157047,106.04,3755875.591195509,7660895.005851026,318.82419224831403,10910293.634150429,1.2921362058754833,2.619969912592366,0.8443634754934383,0.5757778987470635,-2734.252564575232,1.7880861649796354,211.41360692767284,201609636.15972224,450.62555348872553,0.2096916645609896
2020-9,30023.38464261081,11.15968419563997,276.3060309629008,0.653039029392789,1.154431776263413,948.9544281982122,591.1849066257757,22.400728040082463,18.64242293793972,81.18076419021362,3.972949237526727,0.652108239430387,0.6954919158375757,0.7873628941811494,5488137.616135524,34875879.323713355,1709988.9517410533,7.441777510220837,28211091.539628927,0.6572051209079041,103.0,3821578.198222239,7656294.710974074,323.0581151004774,11210151.605931442,1.2020547228889855,2.4798731150373667,0.8412736310867062,0.5706773693369174,-5200.964446734573,1.8026901607290144,211.7460837101655,201695099.44444445,452.0646572758416,0.1835028569646125
2020-10,30339.74264444942,11.15648680876754,278.819969871222,0.657688659836578,1.0017614016886696,948.4859359019272,654.1937012476099,22.832442441024263,18.79163967113521,79.99382208661063,3.822242167244528,0.6519590125691754,0.6953597152364156,0.7871583434253004,5414596.517340155,34822832.99411004,1709630.4418751672,7.440608657444463,28203889.062073227,0.6570994432001034,103.842,3886905.1578835496,7651694.416097123,327.5285110146561,11966994.503166374,1.1328306028435855,2.3619686055259463,0.8293563546603034,0.5750107618212407,-7513.441905598956,1.8088117232622245,212.0785604926581,201780562.7291667,453.5740587707796,0.2032685272834106
2020-11,30649.51906257061,11.153289421895106,279.49897022463006,0.660419974773432,1.0050234069758417,948.1439512729612,795.3627886419388,23.12447155588067,18.970380958719492,79.56511524426591,3.53535397402525,0.6518097857079639,0.6952275146352553,0.7869537926694514,5341055.418544787,34769786.66450673,1709271.9320092811,7.43943980466809,28196686.584517527,0.6569937654923027,95.093,3941177.271221158,7647094.121220171,328.7989472484239,12548259.897019563,1.0625260384907056,2.268368344112663,0.8098503092393781,0.5711502607259824,-7678.204281396761,1.8051553259418207,212.30677050029644,201866026.0138889,455.12443147942497,0.194574822117592
2020-12,30958.154939166023,11.150092035022675,281.1475258220217,0.662476152286252,1.026114461737821,947.9012148744544,889.2965874767339,23.29600887998218,19.12629929507004,79.51878608519414,3.173787725827633,0.6516605588467524,0.6950953140340952,0.7867492419136025,5267514.319749419,34716740.33490342,1708913.4221433948,7.438270951891717,28189484.106961828,0.656888087784502,94.341,3982916.285820941,7642493.82634322,319.45061692415373,12643560.231817188,1.0208969313437328,2.228067389927722,0.7932326755691429,0.5707390629664149,-8108.751196234888,1.809653920688568,212.5349805079348,201951489.2986112,456.68053889140526,0.3625137332300935
2021-1,31253.22586396448,11.146894648150242,282.19171919745366,0.6635830473199241,1.3026874679783014,947.7068419777167,815.1409165396609,23.370490244207485,19.417020751106577,80.47805162984318,2.7342768135060527,0.6515113319855409,0.694963113432935,0.7865446911577536,5193973.22095405,34663694.00530011,1708554.9122775088,7.437102099115344,28182281.629406128,0.6567824100767014,96.375,4019357.71140842,7637893.531466268,309.15819239982545,12021896.93247535,1.0107339316161985,2.205287146808077,0.802404657006611,0.5584741789594017,-11364.899736533753,1.814490796790717,212.76319051557303,202036952.5833333,459.1562416919888,0.2035747868177829
2021-2,31537.94710229609,11.143672080256884,282.3194688305155,0.6638369251860381,1.4829344536668354,947.8347805569002,698.1220392870102,23.162945613940263,19.557580183422,81.99509594247085,2.385477615506548,0.6513788420763404,0.6949401067165178,0.7866018479089487,5171597.379367781,34599234.02202012,1708161.623486754,7.435566402555283,28172982.907225456,0.6567277313651612,84.138,4056867.999445872,,302.37819969809163,11397771.725950507,0.95449451374365,2.20267090734716,0.8077728270418228,0.5747067561241442,-10055.969117056047,1.8165366850094025,213.27426773577787,202122415.86805555,461.15487675125553,0.3602342230579834
2021-3,31813.112708322213,11.140449512363524,283.4301949998184,0.6646408456028219,1.4393026984322153,948.1500648423608,528.6992611678787,22.811698710669862,19.466900877653877,83.00969635967475,2.190354972452855,0.65124635216714,0.6949171000001008,0.7866590046601438,5149221.537781512,34534774.03874012,1707768.3346959995,7.434030705995222,28163684.18504478,0.6566730526536211,94.985,4097777.742170858,,297.8512733944605,10895248.666923173,0.892109626483549,2.217591610831048,0.7911064588115583,0.5759550380737111,-10681.371097239642,1.816216843150236,213.78534495598268,202207879.1527778,463.1704005793658,0.7627688179739474
2021-4,32086.21607623479,11.137226944470166,283.34524574680296,0.6658900270991842,1.4147803436032869,948.7317553907716,421.5946703819719,22.397446259447065,19.29891078115663,84.05256065387857,2.185713273430037,0.6511138622579395,0.6948940932836836,0.7867161614113389,5126845.696195243,34470314.055460125,1707375.0459052448,7.432495009435161,28154385.46286411,0.656618373942081,88.837,4134650.348323346,,295.0457400155327,10340866.987280738,0.825168296080587,2.2460525036356414,0.7858485486520173,0.5735564747536357,-11291.78832348528,1.8089639607511407,214.2964221761875,202293342.4375,465.22258623924137,0.2796328792033463
2021-5,32352.984036360467,11.134004376576806,284.4280128259564,0.6659968667429423,1.1919609889484342,949.3181875936608,354.68890624294187,21.907977226293884,18.938859484886255,84.55641396555593,2.480887119983438,0.6509813723487391,0.6948710865672664,0.786773318162534,5104469.8546089735,34405854.07218013,1706981.75711449,7.430959312875101,28145086.74068344,0.6565636952305408,84.853,4178837.018098841,,293.1598961460527,9875440.368434783,0.7281692353422864,2.276728822893338,0.788988536495998,0.5761928928113532,-11137.018153234196,1.80696151144469,214.5743476893728,202378805.72222224,467.3955564935755,0.5229087722340279
2021-6,32627.41941947089,11.130781808683448,285.7355804476178,0.6672576110876212,1.0365722748471005,949.6530259517028,324.2913736934167,21.807657881617317,18.68947426988807,83.85149600776829,2.8060576277914526,0.6508488824395386,0.6948480798508493,0.7868304749137291,5082094.013022704,34341394.088900134,1706588.4683237353,7.42942361631504,28135788.018502764,0.6565090165190006,90.095,4228865.473284437,,290.6511602940628,9712774.735535104,0.6217675784349498,2.2845562653057963,0.7607078967771884,0.5752151758047193,-11593.707790184802,1.810436957824208,214.85227320255805,202464269.00694445,469.6567435412598,0.3183901021521078
2021-7,32900.814653608024,11.127559240790088,286.459952733567,0.6685379816592038,0.9749787836193152,949.6775522699344,313.30191002730123,21.943753047359422,18.6363863161929,83.11266451868384,3.174954090074846,0.6507163925303382,0.6948250731344321,0.7868876316649243,5059718.171436435,34276934.10562014,1706195.1795329803,7.42788791975498,28126489.29632209,0.6564543378074605,97.783,4293125.698276656,,290.1607440001526,10214150.894325975,0.6016134682921431,2.2942570176398265,0.7307097337489749,0.5803881044104545,-12660.940095131144,1.820325672430364,215.1301987157433,202549732.2916667,471.9469990765845,0.19734684282623
2021-8,33168.62962862288,11.12433667289673,286.7266261549225,0.6699984631099638,0.8358234587236455,949.255093785186,318.9280537091232,22.36106274721992,18.659238683973303,81.48686138416295,3.3919724914286107,0.6505839026211377,0.6948020664180149,0.7869447884161194,5037342.329850166,34212474.12234014,1705801.890742226,7.426352223194919,28117190.574141417,0.6563996590959205,93.27,4364031.634312218,,292.97645422998033,10910967.420836216,0.5622758730296696,2.2917626565891243,0.7303668725981315,0.5761249700693254,-12926.932236923987,1.833834327621637,215.46208658106983,202635195.5763889,474.343545372001,0.486265533458544
2021-9,33427.31976159053,11.121114105003372,287.3602905369315,0.6713586375741887,0.91747008789528,948.68966717353,316.08068489453314,22.91133072486373,18.900898078005703,80.19543528574583,3.3852035813585664,0.6504514127119373,0.6947790597015978,0.7870019451673145,5014966.488263897,34148014.13906015,1705408.6019514713,7.424816526634858,28107891.851960745,0.6563449803843803,99.708,4441236.866517775,,296.7051324492667,11765147.222576438,0.5648741379057796,2.29120393484579,0.7396834288490177,0.5732583602039819,-13554.880376356945,1.8668333099941672,215.79397444639628,202720658.8611111,475.5519924091198,0.55442794237256
2021-10,33562.545245060595,11.117891537110012,287.4906954579912,0.6726123256839492,1.0113204312694084,948.2391060628744,263.5017362347567,23.25929525290559,19.151564228781343,79.8512962988312,3.315230704269587,0.6503189228027368,0.6947560529851806,0.7870591019185096,4992590.646677627,34083554.15578015,1705015.3131607166,7.423280830074797,28098593.129780076,0.6562903016728401,99.061,4518993.900165999,,300.20374036867594,12805185.30254653,0.5760888293945896,2.294593318286983,0.7482567159379947,0.5630978101265887,-13970.949207112788,1.9052579733036263,216.1258623117228,202806122.1458333,476.9121549435523,0.2705780941921926
